,Date,Close
5703,2001-02-23,556.5437777777777
5704,2001-02-26,556.8564444444445
5705,2001-02-27,557.3326666666666
5706,2001-02-28,557.9271111111111
5707,2001-03-02,558.0308888888889
5708,2001-03-05,558.6145555555556
5709,2001-03-06,559.2143333333333
5710,2001-03-07,559.8098888888888
5711,2001-03-08,560.1800000000001
5712,2001-03-09,560.5954444444444
5713,2001-03-12,560.5954444444445
5714,2001-03-13,560.4358888888889
5715,2001-03-14,560.6537777777778
5716,2001-03-15,560.9481111111111
5717,2001-03-16,561.3252222222222
5718,2001-03-19,561.5457777777779
5719,2001-03-20,561.355
5720,2001-03-21,561.0715555555556
5721,2001-03-22,560.7008888888889
5722,2001-03-23,560.4932222222222
5723,2001-03-26,560.4113333333333
5724,2001-03-27,560.1314444444444
5725,2001-03-28,559.7773333333333
5726,2001-03-29,559.3175555555556
5727,2001-03-30,559.1428888888889
5728,2001-04-02,558.723
5729,2001-04-03,558.1205555555555
5730,2001-04-04,557.4388888888889
5731,2001-04-06,556.9384444444445
5732,2001-04-09,556.4946666666667
5733,2001-04-10,556.0475555555556
5734,2001-04-11,555.8831111111111
5735,2001-04-12,555.882
5736,2001-04-13,555.7182222222223
5737,2001-04-16,555.2105555555555
5738,2001-04-17,554.9553333333333
5739,2001-04-18,555.2171111111111
5740,2001-04-19,555.818
5741,2001-04-20,556.2827777777777
5742,2001-04-23,556.9406666666666
5743,2001-04-24,557.3704444444444
5744,2001-04-25,557.9087777777778
5745,2001-04-26,558.3292222222221
5746,2001-04-27,558.5716666666667
5747,2001-04-30,558.8223333333334
5748,2001-05-02,559.2736666666666
5749,2001-05-03,559.5687777777778
5750,2001-05-04,559.9934444444444
5751,2001-05-07,560.6878888888889
5752,2001-05-08,561.2616666666667
5753,2001-05-09,561.7954444444445
5754,2001-05-10,562.5417777777777
5755,2001-05-11,563.3324444444445
5756,2001-05-14,564.26
5757,2001-05-15,565.112
5758,2001-05-16,565.6836666666667
5759,2001-05-17,566.5165555555556
5760,2001-05-18,566.989
5761,2001-05-21,567.4124444444444
5762,2001-05-22,567.7606666666667
5763,2001-05-23,568.1237777777777
5764,2001-05-24,568.8067777777777
5765,2001-05-25,569.4992222222222
5766,2001-05-28,569.8392222222222
5767,2001-05-29,570.2064444444445
5768,2001-05-30,570.4842222222222
5769,2001-05-31,570.6656666666667
5770,2001-06-01,570.6992222222223
5771,2001-06-04,570.6006666666666
5772,2001-06-05,570.2696666666667
5773,2001-06-07,570.3742222222222
5774,2001-06-08,570.6546666666667
5775,2001-06-11,570.8423333333333
5776,2001-06-12,570.7227777777778
5777,2001-06-13,570.7422222222223
5778,2001-06-14,570.8007777777777
5779,2001-06-15,571.243
5780,2001-06-18,571.4896666666666
5781,2001-06-19,571.8532222222223
5782,2001-06-20,571.8993333333333
5783,2001-06-21,571.9
5784,2001-06-22,571.8986666666666
5785,2001-06-25,571.8902222222223
5786,2001-06-26,571.7222222222222
5787,2001-06-27,571.5125555555557
5788,2001-06-28,571.2719999999999
5789,2001-06-29,571.2548888888888
5790,2001-07-02,571.1215555555556
5791,2001-07-03,571.1191111111111
5792,2001-07-04,571.2728888888888
5793,2001-07-05,571.385
5794,2001-07-06,571.3096666666667
5795,2001-07-09,571.1144444444445
5796,2001-07-10,570.8977777777777
5797,2001-07-11,570.8334444444445
5798,2001-07-12,570.773111111111
5799,2001-07-13,570.5546666666668
5800,2001-07-16,570.3356666666667
5801,2001-07-18,569.9051111111111
5802,2001-07-19,569.6826666666667
5803,2001-07-20,569.6011111111111
5804,2001-07-23,569.5593333333333
5805,2001-07-24,569.3742222222222
5806,2001-07-25,569.1992222222223
5807,2001-07-26,569.0942222222221
5808,2001-07-27,569.1697777777778
5809,2001-07-30,569.1913333333333
5810,2001-07-31,569.2908888888888
5811,2001-08-01,569.688
5812,2001-08-02,570.0156666666667
5813,2001-08-03,570.2679999999999
5814,2001-08-06,570.6732222222223
5815,2001-08-07,571.1033333333334
5816,2001-08-08,571.5715555555556
5817,2001-08-09,571.8654444444444
5818,2001-08-10,572.3114444444444
5819,2001-08-13,572.964111111111
5820,2001-08-14,573.8914444444443
5821,2001-08-16,574.7217777777779
5822,2001-08-17,575.6498888888889
5823,2001-08-20,576.4929999999999
5824,2001-08-21,577.1724444444444
5825,2001-08-22,577.8464444444445
5826,2001-08-23,578.4461111111111
5827,2001-08-24,579.1234444444444
5828,2001-08-27,579.8431111111112
5829,2001-08-28,580.2487777777777
5830,2001-08-29,580.2745555555556
5831,2001-08-30,580.3642222222222
5832,2001-08-31,580.1883333333333
5833,2001-09-03,580.0348888888889
5834,2001-09-04,579.9509999999999
5835,2001-09-05,579.8431111111112
5836,2001-09-06,579.7982222222222
5837,2001-09-07,579.5506666666666
5838,2001-09-10,579.1843333333333
5839,2001-09-11,578.6973333333333
5840,2001-09-12,577.4751111111111
5841,2001-09-13,576.3945555555556
5842,2001-09-14,575.1876666666667
5843,2001-09-17,573.9645555555555
5844,2001-09-18,572.8928888888889
5845,2001-09-19,571.8227777777777
5846,2001-09-20,570.6693333333334
5847,2001-09-21,569.4583333333334
5848,2001-09-24,568.456
5849,2001-09-25,567.0753333333333
5850,2001-09-26,565.6565555555555
5851,2001-09-27,564.0278888888889
5852,2001-09-28,562.4911111111112
5853,2001-10-04,561.1360000000001
5854,2001-10-05,559.7986666666667
5855,2001-10-08,558.3766666666667
5856,2001-10-09,557.1448888888889
5857,2001-10-10,555.7161111111111
5858,2001-10-11,554.4786666666666
5859,2001-10-12,553.4146666666667
5860,2001-10-15,552.3804444444444
5861,2001-10-16,551.3915555555556
5862,2001-10-17,550.6207777777777
5863,2001-10-18,549.766
5864,2001-10-19,548.7244444444444
5865,2001-10-22,547.8407777777778
5866,2001-10-23,546.9891111111111
5867,2001-10-24,546.1828888888889
5868,2001-10-25,545.3877777777778
5869,2001-10-26,544.5483333333333
5870,2001-10-29,543.8715555555556
5871,2001-10-30,543.0377777777777
5872,2001-10-31,542.3943333333334
5873,2001-11-01,541.8227777777777
5874,2001-11-02,541.2837777777778
5875,2001-11-05,540.8793333333333
5876,2001-11-06,540.6211111111111
5877,2001-11-07,540.3685555555555
5878,2001-11-08,540.2548888888889
5879,2001-11-09,540.0506666666668
5880,2001-11-12,539.9144444444444
5881,2001-11-13,539.8535555555555
5882,2001-11-14,539.9583333333334
5883,2001-11-15,540.1008888888889
5884,2001-11-16,540.4602222222222
5885,2001-11-19,541.1983333333333
5886,2001-11-20,541.8397777777778
5887,2001-11-21,542.5264444444445
5888,2001-11-22,543.2443333333334
5889,2001-11-23,544.3186666666667
5890,2001-11-26,545.7145555555555
5891,2001-11-27,547.1542222222222
5892,2001-11-28,548.112888888889
5893,2001-11-29,549.1256666666667
5894,2001-11-30,550.4554444444445
5895,2001-12-03,551.8336666666667
5896,2001-12-04,553.2094444444444
5897,2001-12-05,554.9771111111112
5898,2001-12-06,556.5935555555556
5899,2001-12-07,558.4932222222222
5900,2001-12-10,559.9067777777777
5901,2001-12-11,561.098888888889
5902,2001-12-12,562.3652222222222
5903,2001-12-13,563.5641111111112
5904,2001-12-14,564.6288888888889
5905,2001-12-17,565.5264444444445
5906,2001-12-18,566.3911111111111
5907,2001-12-19,567.4731111111112
5908,2001-12-20,568.6861111111111
5909,2001-12-21,569.6051111111111
5910,2001-12-24,570.3755555555556
5911,2001-12-26,571.1857777777778
5912,2001-12-27,572.1586666666667
5913,2001-12-28,573.5654444444444
5914,2002-01-02,575.3017777777778
5915,2002-01-03,576.9994444444444
5916,2002-01-04,578.9733333333334
5917,2002-01-07,580.9974444444445
5918,2002-01-08,582.7309999999999
5919,2002-01-09,584.6765555555555
5920,2002-01-10,586.4832222222223
5921,2002-01-11,588.2943333333334
5922,2002-01-14,590.5045555555556
5923,2002-01-15,592.4691111111111
5924,2002-01-16,594.1597777777778
5925,2002-01-17,595.9552222222221
5926,2002-01-18,597.6872222222222
5927,2002-01-21,599.4902222222222
5928,2002-01-22,601.4194444444445
5929,2002-01-23,603.6644444444445
5930,2002-01-24,606.799
5931,2002-01-25,609.8593333333333
5932,2002-01-28,613.1698888888889
5933,2002-01-29,616.5617777777778
5934,2002-01-30,619.5008888888889
5935,2002-01-31,622.4044444444445
5936,2002-02-01,625.3172222222222
5937,2002-02-04,628.1827777777778
5938,2002-02-05,631.0463333333333
5939,2002-02-06,634.0398888888889
5940,2002-02-07,636.8716666666667
5941,2002-02-08,639.8414444444444
5942,2002-02-14,643.358111111111
5943,2002-02-15,646.502
5944,2002-02-18,649.707
5945,2002-02-19,652.8863333333334
5946,2002-02-20,655.8783333333333
5947,2002-02-21,659.0356666666667
5948,2002-02-22,662.0906666666666
5949,2002-02-25,665.1471111111111
5950,2002-02-26,668.3376666666667
5951,2002-02-27,671.6732222222223
5952,2002-02-28,674.9143333333334
5953,2002-03-04,678.3587777777777
5954,2002-03-05,681.8466666666667
5955,2002-03-06,685.3395555555555
5956,2002-03-07,688.6611111111112
5957,2002-03-08,691.8142222222222
5958,2002-03-11,694.979
5959,2002-03-12,698.3414444444445
5960,2002-03-13,701.6887777777778
5961,2002-03-14,705.2775555555556
5962,2002-03-15,708.8614444444445
5963,2002-03-18,712.4794444444444
5964,2002-03-19,716.2506666666667
5965,2002-03-20,719.8713333333333
5966,2002-03-21,723.4287777777778
5967,2002-03-22,727.1393333333333
5968,2002-03-25,730.5434444444445
5969,2002-03-26,733.9243333333334
5970,2002-03-27,737.4574444444444
5971,2002-03-28,740.8334444444444
5972,2002-03-29,744.0434444444443
5973,2002-04-01,747.0366666666667
5974,2002-04-02,750.3084444444444
5975,2002-04-03,753.5546666666667
5976,2002-04-04,756.9066666666668
5977,2002-04-08,760.0759999999999
5978,2002-04-09,763.0105555555555
5979,2002-04-10,765.3533333333334
5980,2002-04-11,767.4455555555556
5981,2002-04-12,769.7298888888889
5982,2002-04-15,772.6438888888889
5983,2002-04-16,775.6708888888887
5984,2002-04-17,778.8555555555556
5985,2002-04-18,782.0438888888889
5986,2002-04-19,785.0887777777779
5987,2002-04-22,787.6730000000001
5988,2002-04-23,790.3295555555555
5989,2002-04-24,792.6761111111111
5990,2002-04-25,794.9406666666667
5991,2002-04-26,797.1581111111111
5992,2002-04-29,798.9034444444444
5993,2002-04-30,800.7451111111112
5994,2002-05-02,802.908
5995,2002-05-03,805.2239999999999
5996,2002-05-06,807.2585555555556
5997,2002-05-07,809.2506666666667
5998,2002-05-08,811.2524444444444
5999,2002-05-09,813.4075555555555
6000,2002-05-10,815.3124444444445
6001,2002-05-13,817.1793333333334
6002,2002-05-14,819.0551111111112
6003,2002-05-15,820.9319999999999
6004,2002-05-16,822.4107777777778
6005,2002-05-17,824.0482222222222
6006,2002-05-20,825.3599999999999
6007,2002-05-21,826.3164444444444
6008,2002-05-22,827.742
6009,2002-05-23,828.7853333333334
6010,2002-05-24,830.1891111111112
6011,2002-05-27,831.4470000000001
6012,2002-05-28,832.6111111111111
6013,2002-05-29,833.9061111111109
6014,2002-05-30,835.069
6015,2002-05-31,835.9901111111111
6016,2002-06-03,837.0618888888888
6017,2002-06-04,838.0505555555555
6018,2002-06-05,838.9975555555556
6019,2002-06-07,839.5813333333333
6020,2002-06-10,840.1834444444444
6021,2002-06-11,840.635111111111
6022,2002-06-12,841.1108888888889
6023,2002-06-14,841.6440000000001
6024,2002-06-17,842.3074444444446
6025,2002-06-18,842.9888888888889
6026,2002-06-19,843.3661111111111
6027,2002-06-20,843.8838888888888
6028,2002-06-21,844.3130000000001
6029,2002-06-24,844.6060000000001
6030,2002-06-25,844.9194444444445
6031,2002-06-26,844.4995555555555
6032,2002-06-27,843.5467777777778
6033,2002-06-28,843.0926666666668
6034,2002-07-02,842.6022222222222
6035,2002-07-03,842.2810000000001
6036,2002-07-04,842.1904444444444
6037,2002-07-05,842.1927777777777
6038,2002-07-08,842.0966666666666
6039,2002-07-09,842.2134444444445
6040,2002-07-10,842.1419999999999
6041,2002-07-11,841.5061111111112
6042,2002-07-12,841.2054444444443
6043,2002-07-15,840.6422222222222
6044,2002-07-16,839.8588888888889
6045,2002-07-18,839.0898888888888
6046,2002-07-19,838.2585555555556
6047,2002-07-22,837.0988888888888
6048,2002-07-23,836.171111111111
6049,2002-07-24,834.7864444444444
6050,2002-07-25,833.3907777777778
6051,2002-07-26,831.6238888888888
6052,2002-07-29,829.8460000000001
6053,2002-07-30,828.2278888888889
6054,2002-07-31,826.3168888888889
6055,2002-08-01,824.3204444444444
6056,2002-08-02,822.2653333333333
6057,2002-08-05,819.8184444444445
6058,2002-08-06,817.5336666666667
6059,2002-08-07,815.2929999999999
6060,2002-08-08,812.8711111111112
6061,2002-08-09,810.6464444444446
6062,2002-08-12,808.4221111111111
6063,2002-08-13,806.5643333333335
6064,2002-08-14,804.4076666666667
6065,2002-08-16,802.1821111111111
6066,2002-08-19,799.9551111111111
6067,2002-08-20,798.133
6068,2002-08-21,796.538
6069,2002-08-22,795.3126666666667
6070,2002-08-23,793.9532222222222
6071,2002-08-26,792.3876666666666
6072,2002-08-27,790.4975555555556
6073,2002-08-28,788.5282222222223
6074,2002-08-29,786.2441111111111
6075,2002-08-30,784.0084444444444
6076,2002-09-02,782.0977777777777
6077,2002-09-03,780.0944444444444
6078,2002-09-04,777.8427777777777
6079,2002-09-05,775.6793333333334
6080,2002-09-06,773.8587777777777
6081,2002-09-09,771.9503333333333
6082,2002-09-10,770.5591111111112
6083,2002-09-11,769.2521111111109
6084,2002-09-12,767.9116666666665
6085,2002-09-13,766.3722222222223
6086,2002-09-16,765.0112222222222
6087,2002-09-17,763.9052222222223
6088,2002-09-18,762.3407777777777
6089,2002-09-19,760.8457777777779
6090,2002-09-23,759.3068888888888
6091,2002-09-24,757.6445555555555
6092,2002-09-25,755.6511111111112
6093,2002-09-26,753.4265555555555
6094,2002-09-27,751.2674444444443
6095,2002-09-30,748.7273333333333
6096,2002-10-01,746.3534444444444
6097,2002-10-02,744.2483333333334
6098,2002-10-04,741.8912222222223
6099,2002-10-07,739.4677777777777
6100,2002-10-08,737.0263333333332
6101,2002-10-09,734.574888888889
6102,2002-10-10,731.633111111111
6103,2002-10-11,728.8811111111112
6104,2002-10-14,726.644
6105,2002-10-15,724.7903333333334
6106,2002-10-16,722.9161111111111
6107,2002-10-17,721.1197777777778
6108,2002-10-18,719.5775555555555
6109,2002-10-21,717.9943333333333
6110,2002-10-22,716.0762222222222
6111,2002-10-23,714.3217777777778
6112,2002-10-24,712.4542222222221
6113,2002-10-25,710.6083333333333
6114,2002-10-28,709.1525555555556
6115,2002-10-29,707.639
6116,2002-10-30,706.324111111111
6117,2002-10-31,705.0142222222222
6118,2002-11-01,703.5600000000001
6119,2002-11-04,702.5017777777778
6120,2002-11-05,701.4904444444444
6121,2002-11-06,701.2758888888889
6122,2002-11-07,700.9518888888889
6123,2002-11-08,700.1977777777778
6124,2002-11-11,699.215
6125,2002-11-12,698.1157777777778
6126,2002-11-13,696.8392222222222
6127,2002-11-14,695.3316666666667
6128,2002-11-15,694.105
6129,2002-11-18,692.6065555555555
6130,2002-11-19,691.2368888888889
6131,2002-11-20,690.3159999999999
6132,2002-11-21,689.1765555555555
6133,2002-11-22,688.1693333333333
6134,2002-11-25,687.4405555555555
6135,2002-11-26,686.6452222222222
6136,2002-11-27,686.128
6137,2002-11-28,686.0573333333333
6138,2002-11-29,685.8493333333333
6139,2002-12-02,685.9465555555556
6140,2002-12-03,686.0915555555556
6141,2002-12-04,686.2766666666666
6142,2002-12-05,686.5256666666667
6143,2002-12-06,686.4591111111112
6144,2002-12-09,686.3604444444445
6145,2002-12-10,686.3008888888888
6146,2002-12-11,686.2778888888888
6147,2002-12-12,686.7181111111112
6148,2002-12-13,687.0997777777777
6149,2002-12-16,687.2447777777778
6150,2002-12-17,687.4670000000001
6151,2002-12-18,687.6533333333333
6152,2002-12-20,687.8094444444445
6153,2002-12-23,687.6177777777777
6154,2002-12-24,687.2464444444444
6155,2002-12-26,686.730888888889
6156,2002-12-27,686.0568888888889
6157,2002-12-30,684.844111111111
6158,2003-01-02,683.6224444444445
6159,2003-01-03,682.6818888888889
6160,2003-01-06,681.8618888888889
6161,2003-01-07,680.9442222222222
6162,2003-01-08,680.1392222222222
6163,2003-01-09,679.0986666666666
6164,2003-01-10,678.0255555555556
6165,2003-01-13,677.044
6166,2003-01-14,675.9114444444444
6167,2003-01-15,674.8858888888889
6168,2003-01-16,674.0596666666667
6169,2003-01-17,673.1205555555556
6170,2003-01-20,672.2957777777777
6171,2003-01-21,671.5732222222222
6172,2003-01-22,670.5642222222222
6173,2003-01-23,669.4583333333334
6174,2003-01-24,668.0162222222223
6175,2003-01-27,666.6264444444444
6176,2003-01-28,665.4728888888889
6177,2003-01-29,663.879
6178,2003-01-30,662.6344444444445
6179,2003-02-03,661.4821111111111
6180,2003-02-04,660.6415555555556
6181,2003-02-05,659.846
6182,2003-02-06,659.0853333333333
6183,2003-02-07,658.1416666666667
6184,2003-02-10,657.1808888888888
6185,2003-02-11,656.3982222222222
6186,2003-02-12,655.6333333333333
6187,2003-02-13,654.8285555555556
6188,2003-02-14,653.9876666666667
6189,2003-02-17,653.704
6190,2003-02-18,653.3552222222222
6191,2003-02-19,653.1428888888888
6192,2003-02-20,653.3814444444444
6193,2003-02-21,653.5602222222223
6194,2003-02-24,653.5826666666666
6195,2003-02-25,653.1679999999999
6196,2003-02-26,652.6569999999999
6197,2003-02-27,651.9658888888889
6198,2003-02-28,650.9063333333334
6199,2003-03-03,650.2104444444444
6200,2003-03-04,649.5138888888889
6201,2003-03-05,648.4342222222222
6202,2003-03-06,647.327
6203,2003-03-07,646.1063333333333
6204,2003-03-10,644.6185555555555
6205,2003-03-11,643.0557777777777
6206,2003-03-12,641.6533333333333
6207,2003-03-13,640.2406666666667
6208,2003-03-14,639.0184444444444
6209,2003-03-17,637.2691111111111
6210,2003-03-18,635.8514444444444
6211,2003-03-19,634.2872222222222
6212,2003-03-20,633.0337777777778
6213,2003-03-21,631.9328888888889
6214,2003-03-24,630.9558888888889
6215,2003-03-25,629.8508888888888
6216,2003-03-26,628.7502222222222
6217,2003-03-27,627.607
6218,2003-03-28,626.3112222222222
6219,2003-03-31,624.8508888888889
6220,2003-04-01,623.3744444444444
6221,2003-04-02,621.8291111111112
6222,2003-04-03,620.2164444444445
6223,2003-04-04,618.7180000000001
6224,2003-04-07,617.3851111111112
6225,2003-04-08,616.107888888889
6226,2003-04-09,614.5678888888888
6227,2003-04-10,613.0477777777778
6228,2003-04-11,611.4718888888889
6229,2003-04-14,609.9634444444445
6230,2003-04-15,608.5014444444444
6231,2003-04-16,607.4663333333333
6232,2003-04-17,606.2436666666666
6233,2003-04-18,605.2067777777778
6234,2003-04-21,604.2258888888888
6235,2003-04-22,603.1245555555555
6236,2003-04-23,602.0076666666666
6237,2003-04-24,600.5962222222222
6238,2003-04-25,599.024
6239,2003-04-28,597.6528888888889
6240,2003-04-29,596.4625555555556
6241,2003-04-30,595.2417777777778
6242,2003-05-02,593.9973333333334
6243,2003-05-06,593.0301111111112
6244,2003-05-07,592.3663333333334
6245,2003-05-09,591.7798888888889
6246,2003-05-12,591.4923333333334
6247,2003-05-13,591.3425555555556
6248,2003-05-14,591.0625555555555
6249,2003-05-15,590.5986666666666
6250,2003-05-16,589.9775555555556
6251,2003-05-19,589.3571111111111
6252,2003-05-20,588.8055555555555
6253,2003-05-21,588.4741111111111
6254,2003-05-22,588.1076666666667
6255,2003-05-23,587.7015555555555
6256,2003-05-26,587.3415555555555
6257,2003-05-27,586.9638888888888
6258,2003-05-28,586.738
6259,2003-05-29,586.6932222222223
6260,2003-05-30,586.6812222222222
6261,2003-06-02,586.8573333333334
6262,2003-06-03,587.0178888888889
6263,2003-06-04,587.1855555555555
6264,2003-06-05,587.5516666666666
6265,2003-06-09,588.1878888888889
6266,2003-06-10,588.7344444444445
6267,2003-06-11,589.4893333333333
6268,2003-06-12,590.2236666666666
6269,2003-06-13,590.944
6270,2003-06-16,591.5444444444445
6271,2003-06-17,592.3664444444445
6272,2003-06-18,593.3247777777779
6273,2003-06-19,594.5804444444444
6274,2003-06-20,595.7912222222222
6275,2003-06-23,596.8868888888888
6276,2003-06-24,597.7837777777778
6277,2003-06-25,598.8766666666667
6278,2003-06-26,599.9934444444444
6279,2003-06-27,600.8313333333333
6280,2003-06-30,601.5699999999999
6281,2003-07-01,602.3913333333334
6282,2003-07-02,603.2834444444445
6283,2003-07-03,604.2082222222223
6284,2003-07-04,605.0633333333334
6285,2003-07-07,606.3082222222223
6286,2003-07-08,607.6202222222222
6287,2003-07-09,608.9873333333334
6288,2003-07-10,610.3771111111112
6289,2003-07-11,611.645
6290,2003-07-14,613.2396666666666
6291,2003-07-15,614.9417777777778
6292,2003-07-16,616.7323333333334
6293,2003-07-18,618.4359999999999
6294,2003-07-21,620.0944444444444
6295,2003-07-22,621.9518888888889
6296,2003-07-23,623.7733333333334
6297,2003-07-24,625.675111111111
6298,2003-07-25,627.5355555555556
6299,2003-07-28,629.7862222222221
6300,2003-07-29,631.842
6301,2003-07-30,633.7572222222223
6302,2003-07-31,635.369
6303,2003-08-01,637.0522222222222
6304,2003-08-04,638.7043333333334
6305,2003-08-05,640.5583333333333
6306,2003-08-06,642.2593333333334
6307,2003-08-07,644.0432222222222
6308,2003-08-08,645.6855555555555
6309,2003-08-11,647.562
6310,2003-08-12,649.3702222222223
6311,2003-08-13,651.2608888888889
6312,2003-08-14,653.2805555555556
6313,2003-08-18,655.1926666666666
6314,2003-08-19,656.9063333333334
6315,2003-08-20,658.5716666666666
6316,2003-08-21,660.6257777777779
6317,2003-08-22,662.5923333333333
6318,2003-08-25,664.523
6319,2003-08-26,666.2852222222222
6320,2003-08-27,667.9962222222223
6321,2003-08-28,669.4570000000001
6322,2003-08-29,671.0875555555556
6323,2003-09-01,672.6357777777778
6324,2003-09-02,674.2543333333334
6325,2003-09-03,676.0654444444446
6326,2003-09-04,677.9105555555556
6327,2003-09-05,679.835
6328,2003-09-08,681.9863333333333
6329,2003-09-09,684.1912222222222
6330,2003-09-15,685.9273333333333
6331,2003-09-16,687.7526666666666
6332,2003-09-17,689.6321111111112
6333,2003-09-18,691.3415555555555
6334,2003-09-19,692.7878888888889
6335,2003-09-22,693.8521111111112
6336,2003-09-23,694.8276666666667
6337,2003-09-24,696.0568888888889
6338,2003-09-25,697.2074444444444
6339,2003-09-26,698.0746666666666
6340,2003-09-29,699.0218888888888
6341,2003-09-30,700.145888888889
6342,2003-10-01,701.2815555555555
6343,2003-10-02,702.5556666666666
6344,2003-10-06,703.975111111111
6345,2003-10-07,705.2593333333334
6346,2003-10-08,706.4272222222223
6347,2003-10-09,707.7812222222221
6348,2003-10-10,709.2204444444444
6349,2003-10-13,710.6047777777778
6350,2003-10-14,712.0836666666667
6351,2003-10-15,713.3672222222223
6352,2003-10-16,714.9231111111111
6353,2003-10-17,716.3395555555555
6354,2003-10-20,717.8291111111112
6355,2003-10-21,719.2684444444444
6356,2003-10-22,720.7076666666666
6357,2003-10-23,721.8504444444444
6358,2003-10-24,722.8528888888889
6359,2003-10-27,723.9236666666667
6360,2003-10-28,725.2296666666666
6361,2003-10-29,726.3963333333334
6362,2003-10-30,727.6206666666667
6363,2003-10-31,728.6414444444443
6364,2003-11-03,729.8163333333333
6365,2003-11-04,731.166
6366,2003-11-05,732.7382222222222
6367,2003-11-06,734.0272222222222
6368,2003-11-07,735.4527777777778
6369,2003-11-10,736.7781111111111
6370,2003-11-11,738.0874444444444
6371,2003-11-12,739.4381111111111
6372,2003-11-13,740.8526666666668
6373,2003-11-14,742.22
6374,2003-11-17,743.3446666666667
6375,2003-11-18,744.4188888888889
6376,2003-11-19,745.1228888888888
6377,2003-11-20,745.8334444444444
6378,2003-11-21,746.6142222222222
6379,2003-11-24,747.1642222222222
6380,2003-11-25,747.6976666666668
6381,2003-11-26,748.4665555555555
6382,2003-11-27,749.191
6383,2003-11-28,750.266888888889
6384,2003-12-01,751.5323333333333
6385,2003-12-02,752.7332222222221
6386,2003-12-03,753.9843333333334
6387,2003-12-04,755.1197777777778
6388,2003-12-05,756.0566666666667
6389,2003-12-08,756.8011111111111
6390,2003-12-09,757.5235555555555
6391,2003-12-10,758.4178888888889
6392,2003-12-11,759.2802222222223
6393,2003-12-12,760.156
6394,2003-12-15,761.3073333333334
6395,2003-12-16,762.2956666666666
6396,2003-12-17,763.3202222222221
6397,2003-12-18,764.4056666666667
6398,2003-12-19,765.5952222222223
6399,2003-12-22,766.7058888888889
6400,2003-12-23,767.8234444444445
6401,2003-12-24,768.7064444444445
6402,2003-12-26,769.3935555555555
6403,2003-12-29,770.0862222222222
6404,2003-12-30,770.8704444444446
6405,2004-01-02,771.8044444444444
6406,2004-01-05,772.5795555555555
6407,2004-01-06,773.343
6408,2004-01-07,774.1245555555556
6409,2004-01-08,774.9151111111112
6410,2004-01-09,775.873888888889
6411,2004-01-12,776.9625555555556
6412,2004-01-13,777.9510000000001
6413,2004-01-14,778.9011111111112
6414,2004-01-15,779.7806666666668
6415,2004-01-16,780.6876666666667
6416,2004-01-19,781.7171111111112
6417,2004-01-20,782.8262222222222
6418,2004-01-26,784.035
6419,2004-01-27,785.0968888888888
6420,2004-01-28,786.2744444444444
6421,2004-01-29,787.2726666666667
6422,2004-01-30,788.1827777777779
6423,2004-02-02,789.2573333333333
6424,2004-02-03,790.2753333333333
6425,2004-02-04,791.6154444444444
6426,2004-02-05,792.9718888888889
6427,2004-02-06,794.3666666666667
6428,2004-02-09,796.0472222222222
6429,2004-02-10,797.9294444444444
6430,2004-02-11,799.9325555555555
6431,2004-02-12,801.9373333333333
6432,2004-02-13,803.9138888888889
6433,2004-02-16,805.7587777777778
6434,2004-02-17,807.5551111111112
6435,2004-02-18,809.2218888888889
6436,2004-02-19,810.9873333333334
6437,2004-02-20,812.5576666666665
6438,2004-02-23,813.8868888888888
6439,2004-02-24,815.0821111111111
6440,2004-02-25,816.1971111111112
6441,2004-02-26,817.3152222222224
6442,2004-02-27,818.498
6443,2004-03-02,819.9586666666667
6444,2004-03-03,821.285
6445,2004-03-04,822.7021111111111
6446,2004-03-05,824.1032222222223
6447,2004-03-08,825.725
6448,2004-03-09,827.3184444444445
6449,2004-03-10,828.5896666666667
6450,2004-03-11,829.6404444444445
6451,2004-03-12,830.4086666666667
6452,2004-03-15,831.1455555555555
6453,2004-03-16,831.8985555555555
6454,2004-03-17,832.7921111111112
6455,2004-03-18,833.6449999999999
6456,2004-03-19,834.5096666666666
6457,2004-03-22,835.3280000000001
6458,2004-03-23,836.0182222222222
6459,2004-03-24,836.7422222222223
6460,2004-03-25,837.4712222222223
6461,2004-03-26,838.2227777777778
6462,2004-03-29,838.9067777777777
6463,2004-03-30,839.6131111111112
6464,2004-03-31,840.5690000000001
6465,2004-04-01,841.4776666666668
6466,2004-04-02,842.722
6467,2004-04-06,844.2413333333334
6468,2004-04-07,845.7874444444445
6469,2004-04-08,847.6008888888889
6470,2004-04-09,849.1267777777778
6471,2004-04-12,850.6402222222223
6472,2004-04-13,852.1507777777776
6473,2004-04-14,853.4855555555555
6474,2004-04-16,854.5021111111112
6475,2004-04-19,855.5501111111112
6476,2004-04-20,856.7785555555555
6477,2004-04-21,858.1654444444445
6478,2004-04-22,859.6610000000001
6479,2004-04-23,861.3416666666667
6480,2004-04-26,862.8126666666667
6481,2004-04-27,864.1552222222223
6482,2004-04-28,865.3852222222222
6483,2004-04-29,866.1555555555556
6484,2004-04-30,866.6075555555555
6485,2004-05-03,867.2222222222222
6486,2004-05-04,867.971
6487,2004-05-06,868.3063333333334
6488,2004-05-07,868.6123333333334
6489,2004-05-10,868.4583333333334
6490,2004-05-11,868.3376666666667
6491,2004-05-12,868.6103333333333
6492,2004-05-13,868.6245555555556
