ID,monthlyRent(us_dollar)
Test_4168,240.60112984435565
Test_4169,940.0458208089328
Test_4170,347.48970052304935
Test_4171,171.10582755339604
Test_4172,160.12989502937117
Test_4173,101.51984083412704
Test_4174,114.19985617997644
Test_4175,400.4904432275085
Test_4176,383.8336961633415
Test_4177,1098.3373656921713
Test_4178,417.6883874665162
Test_4179,175.69060355984553
Test_4180,111.99372085830802
Test_4181,195.3279356287594
Test_4182,231.72790716697054
Test_4183,113.60372691698501
Test_4184,369.7767799851466
Test_4185,189.25000943765366
Test_4186,115.70318790088801
Test_4187,170.37369958465843
Test_4188,117.5678207823452
Test_4189,323.1100997016639
Test_4190,143.82785255857928
Test_4191,432.86335224800814
Test_4192,331.4743240110447
Test_4193,395.807892264534
Test_4194,260.3411038660649
Test_4195,300.9482837210306
Test_4196,134.64843950406566
Test_4197,217.40390387085
Test_4198,154.34927417931786
Test_4199,610.5819172634231
Test_4200,293.1063999029014
Test_4201,359.14493340613933
Test_4202,143.19520844606194
Test_4203,154.23757107096802
Test_4204,143.31299006379112
Test_4205,311.044133326929
Test_4206,170.37369958465843
Test_4207,118.95880672748414
Test_4208,202.49317875105615
Test_4209,285.7677892259547
Test_4210,619.6820500530953
Test_4211,405.9436213005882
Test_4212,134.53784950160943
Test_4213,635.9715383525762
Test_4214,796.2659928350064
Test_4215,1074.2633379224305
Test_4216,899.5735871021623
Test_4217,335.9146536228885
Test_4218,159.28042582464664
Test_4219,169.52476391322153
Test_4220,145.35020316313646
Test_4221,188.6280167883349
Test_4222,178.519690234952
Test_4223,739.9824133115194
Test_4224,325.4075238063615
Test_4225,995.8358016157981
Test_4226,383.93890716643165
Test_4227,203.93290440077078
Test_4228,186.47847699427098
Test_4229,376.06897852409134
Test_4230,334.1166581110094
Test_4231,234.65675121264587
Test_4232,140.97300908093484
Test_4233,690.1850290104034
Test_4234,289.42040795347833
Test_4235,502.4925304643818
Test_4236,174.1592228543481
Test_4237,376.06897852409134
Test_4238,558.2016601334367
Test_4239,169.55894879058076
Test_4240,276.62678745599294
Test_4241,541.1732266227528
Test_4242,117.80192651964454
Test_4243,190.21301651506187
Test_4244,930.4847065547602
Test_4245,220.5469652438561
Test_4246,934.8220538654813
Test_4247,101.81325721111787
Test_4248,271.46431282736836
Test_4249,541.4290809050199
Test_4250,309.120129522837
Test_4251,262.68879394540147
Test_4252,168.68849613850867
Test_4253,306.5881559211578
Test_4254,234.10999544989787
Test_4255,146.38003881265806
Test_4256,196.54859135360405
Test_4257,816.9782032490863
Test_4258,115.70318790088801
Test_4259,421.30431073655615
Test_4260,282.3656888182644
Test_4261,101.35093381273312
Test_4262,293.97747806135317
Test_4263,589.5354291360645
Test_4264,137.72719238243297
Test_4265,277.86418841537943
Test_4266,377.38921210653086
Test_4267,397.18322309756894
Test_4268,338.159184490338
Test_4269,324.7852097069162
Test_4270,107.16572729806406
Test_4271,324.7852097069162
Test_4272,374.92465598924593
Test_4273,188.23799256322283
Test_4274,164.8320247541268
Test_4275,115.70318790088801
Test_4276,720.1767535832342
Test_4277,375.98898478739386
Test_4278,337.471198361542
Test_4279,106.4168345733414
Test_4280,111.99837281603743
Test_4281,256.89106250287415
Test_4282,374.92465598924593
Test_4283,482.949009110262
Test_4284,327.3919957943813
Test_4285,478.0464206136966
Test_4286,266.88731225739946
Test_4287,193.98352423858387
Test_4288,277.60576309750024
Test_4289,196.09603925943827
Test_4290,199.42030938114684
Test_4291,249.51293852302288
Test_4292,397.9837770657854
Test_4293,971.1524808090809
Test_4294,160.63382515146725
Test_4295,369.0875658175809
Test_4296,106.00141547747198
Test_4297,355.90258781511255
Test_4298,146.38003881265806
Test_4299,362.0461572101537
Test_4300,195.32827989084
Test_4301,117.80192651964454
Test_4302,525.3524481633004
Test_4303,865.8615141835489
Test_4304,149.08338902202834
Test_4305,170.422602717402
Test_4306,118.44201625263624
Test_4307,197.15004904203403
Test_4308,777.5507716432468
Test_4309,184.53174632348538
Test_4310,163.04994945017782
Test_4311,557.5560414543113
Test_4312,445.2958289018826
Test_4313,199.42030938114684
Test_4314,231.43692959490278
Test_4315,154.86050195839414
Test_4316,199.6509487457592
Test_4317,96.11730765875771
Test_4318,272.2860867547754
Test_4319,186.47847699427098
Test_4320,92.29133308606227
Test_4321,134.53784950160943
Test_4322,298.08087819248533
Test_4323,1191.013255256394
Test_4324,294.994282206825
Test_4325,405.7195365472587
Test_4326,223.8802444238017
Test_4327,184.49513881788505
Test_4328,341.43412446641344
Test_4329,157.98481269802812
Test_4330,391.94503470482573
Test_4331,362.8821135464542
Test_4332,180.41601536398954
Test_4333,723.9056571371159
Test_4334,368.5046186576643
Test_4335,380.4111395713655
Test_4336,198.41212117756552
Test_4337,342.0455588549099
Test_4338,252.16061453614003
Test_4339,859.9097271500267
Test_4340,171.65316871922533
Test_4341,230.6611852615962
Test_4342,266.88731225739946
Test_4343,329.99157445059876
Test_4344,207.5143024616232
Test_4345,122.13009878315643
Test_4346,370.2983695654487
Test_4347,302.38926360793903
Test_4348,349.7226750386065
Test_4349,359.42308016088
Test_4350,222.09481814100945
Test_4351,455.10870835193714
Test_4352,249.00010342538533
Test_4353,239.27814618928448
Test_4354,163.04994945017782
Test_4355,524.208125628455
Test_4356,959.7529896022011
Test_4357,930.4847065547602
Test_4358,117.80192651964454
Test_4359,580.5724049690883
Test_4360,205.3653725269276
Test_4361,484.12300789976445
Test_4362,385.89143220558987
Test_4363,588.8503320875138
Test_4364,262.74101645495506
Test_4365,196.79971022767268
Test_4366,340.2786042793335
Test_4367,194.14542330699837
Test_4368,336.6253400804074
Test_4369,265.5872433881406
Test_4370,334.68231033563654
Test_4371,557.5560414543113
Test_4372,374.92465598924593
Test_4373,426.4245955687327
Test_4374,205.3653725269276
Test_4375,520.9347731882918
Test_4376,93.91288974999092
Test_4377,136.99119011964265
Test_4378,543.3513694859994
Test_4379,164.8320247541268
Test_4380,541.1356897105377
Test_4381,236.48726649868865
Test_4382,195.84250256176097
Test_4383,649.2783491889323
Test_4384,807.2054231072877
Test_4385,308.9056589733854
Test_4386,405.34904937565614
Test_4387,397.26155283920014
Test_4388,368.92535217039944
Test_4389,205.3653725269276
Test_4390,294.20679055278123
Test_4391,95.04245807974662
Test_4392,391.5047042039542
Test_4393,283.3562655715435
Test_4394,234.10999544989787
Test_4395,294.1523466937569
Test_4396,367.2521455361181
Test_4397,218.16833687431696
Test_4398,720.1767535832342
Test_4399,149.1709185032539
Test_4400,162.92551380893877
Test_4401,930.4847065547602
Test_4402,308.8542171193551
Test_4403,338.02832824478503
Test_4404,224.28281488535407
Test_4405,225.8027977031849
Test_4406,535.2228062375065
Test_4407,248.16676764563863
Test_4408,479.70533292475585
Test_4409,472.6362173449476
Test_4410,405.94458850283706
Test_4411,193.98352423858387
Test_4412,816.3085844834601
Test_4413,216.59228395917404
Test_4414,898.8287524688183
Test_4415,164.8320247541268
Test_4416,872.5057735278489
Test_4417,588.8503320875138
Test_4418,279.7681662033328
Test_4419,489.434224606485
Test_4420,417.6883874665162
Test_4421,425.94807653584985
Test_4422,459.75270946905573
Test_4423,244.18916367085947
Test_4424,882.5106429937762
Test_4425,206.0305576042253
Test_4426,439.185392734908
Test_4427,363.93500192152294
Test_4428,235.47441962786834
Test_4429,867.0919805182335
Test_4430,198.12279257016468
Test_4431,275.9491791312311
Test_4432,255.23529399185884
Test_4433,361.84753147390677
Test_4434,374.92465598924593
Test_4435,417.6883874665162
Test_4436,220.7521783895386
Test_4437,492.512169342578
Test_4438,270.3734193728141
Test_4439,454.8933587143296
Test_4440,195.63921126961966
Test_4441,287.94295187575176
Test_4442,239.59676353640384
Test_4443,194.58964288736252
Test_4444,310.48085873195737
Test_4445,126.46488804692497
Test_4446,138.67474644527584
Test_4447,150.67397801529987
Test_4448,129.42767888135418
Test_4449,180.9407417397509
Test_4450,184.53174632348538
Test_4451,367.2521455361181
Test_4452,299.81318948100477
Test_4453,170.68425691377217
Test_4454,249.18666647367232
Test_4455,102.40521694901659
Test_4456,326.1839680599835
Test_4457,254.1433845022714
Test_4458,292.19373430727006
Test_4459,184.53174632348538
Test_4460,530.6901825022774
Test_4461,366.1525757634691
Test_4462,129.89933664949012
Test_4463,306.6552840174651
Test_4464,183.8202912848182
Test_4465,103.86802014417864
Test_4466,376.06897852409134
Test_4467,180.47224166378763
Test_4468,329.32064989693674
Test_4469,488.68391285174243
Test_4470,203.61085555623131
Test_4471,699.1605716557434
Test_4472,366.9728048837348
Test_4473,613.2814426168682
Test_4474,294.9442915073088
Test_4475,525.7966635762676
Test_4476,318.5091620737131
Test_4477,117.4588551752936
Test_4478,341.1350909519608
Test_4479,264.8968810763098
Test_4480,374.92465598924593
Test_4481,203.61085555623131
Test_4482,660.0200947670291
Test_4483,119.90138750354757
Test_4484,682.0799696599838
Test_4485,231.43692959490278
Test_4486,327.5981091353103
Test_4487,349.2542233242539
Test_4488,109.82182655041443
Test_4489,103.34659318539008
Test_4490,354.49081540965756
Test_4491,276.31975862716325
Test_4492,374.92465598924593
Test_4493,142.10215596539908
Test_4494,141.54937231887374
Test_4495,166.54272661357246
Test_4496,249.29772667754884
Test_4497,350.9126005081772
Test_4498,781.1071793536892
Test_4499,357.6368731900836
Test_4500,93.50516715728824
Test_4501,174.12211690847818
Test_4502,944.345208275968
Test_4503,536.9351680175479
Test_4504,137.50164808900308
Test_4505,208.2126772808742
Test_4506,147.48726827273893
Test_4507,487.0176804070569
Test_4508,121.65705477795306
Test_4509,187.3226260140812
Test_4510,223.43099365314652
Test_4511,159.28042582464664
Test_4512,207.5210598505191
Test_4513,944.7812168090629
Test_4514,146.3140264682129
Test_4515,298.65920338293404
Test_4516,324.7852097069162
Test_4517,195.17856151624773
Test_4518,106.9311403631289
Test_4519,941.5059018162078
Test_4520,155.64007055772606
Test_4521,1029.0521379308868
Test_4522,548.4289169758919
Test_4523,221.18932449129682
Test_4524,334.68231033563654
Test_4525,91.74762913866273
Test_4526,176.30872558327349
Test_4527,371.6266673562067
Test_4528,351.76853686459475
Test_4529,474.74075968287264
Test_4530,202.4339503607697
Test_4531,138.39258061431232
Test_4532,383.99941380163165
Test_4533,299.71355983553826
Test_4534,474.48623416274273
Test_4535,488.81338567450115
Test_4536,551.4785874991903
Test_4537,482.2720281648382
Test_4538,221.19325194737834
Test_4539,185.82923092512667
Test_4540,111.89721275899585
Test_4541,276.62678745599294
Test_4542,246.65949429502328
Test_4543,278.0479339935732
Test_4544,288.3598642091141
Test_4545,294.9442915073088
Test_4546,116.68344458958443
Test_4547,117.80192651964454
Test_4548,449.78567179973277
Test_4549,708.7709799281665
Test_4550,266.88731225739946
Test_4551,290.01202675608636
Test_4552,109.29624441855587
Test_4553,588.8503320875138
Test_4554,345.9803357569548
Test_4555,316.8610979826191
Test_4556,164.8320247541268
Test_4557,459.8068564382203
Test_4558,821.6425470198956
Test_4559,374.92465598924593
Test_4560,395.0962191988344
Test_4561,484.12300789976445
Test_4562,382.28298555453017
Test_4563,308.8542171193551
Test_4564,271.1777197367861
Test_4565,298.0139256944524
Test_4566,131.68121700043775
Test_4567,205.87963507155638
Test_4568,471.98903129719605
Test_4569,95.70828760024243
Test_4570,396.0772038699079
Test_4571,146.38003881265806
Test_4572,146.38003881265806
Test_4573,764.1804908039509
Test_4574,199.42030938114684
Test_4575,204.42682075698528
Test_4576,221.84788700301706
Test_4577,244.18916367085947
Test_4578,123.94897219328686
Test_4579,161.1515317597482
Test_4580,359.42308016088
Test_4581,669.2274150388404
Test_4582,429.40380789923984
Test_4583,547.8358455336918
Test_4584,138.81574498097217
Test_4585,236.48726649868865
Test_4586,323.23524230953706
Test_4587,255.23529399185884
Test_4588,374.92465598924593
Test_4589,254.2576557228868
Test_4590,235.90231270331725
Test_4591,129.88020152617474
Test_4592,179.22138962932098
Test_4593,224.28281488535407
Test_4594,256.89106250287415
Test_4595,133.6087545767041
Test_4596,98.77927776628947
Test_4597,388.2987257740361
Test_4598,111.57368687769635
Test_4599,268.30996168120464
Test_4600,164.8320247541268
Test_4601,184.53174632348538
Test_4602,265.3644977178023
Test_4603,685.9131038487867
Test_4604,223.3238735699957
Test_4605,383.93890716643165
Test_4606,207.5143024616232
Test_4607,453.54380014736944
Test_4608,359.0360339233748
Test_4609,726.7456801348468
Test_4610,374.92465598924593
Test_4611,292.26005988199563
Test_4612,363.93500192152294
Test_4613,159.28042582464664
Test_4614,161.50775463241823
Test_4615,228.25613832121812
Test_4616,118.13088390611878
Test_4617,1229.5408807501367
Test_4618,100.36791419235541
Test_4619,387.272269752803
Test_4620,160.57102531698862
Test_4621,292.99230747080327
Test_4622,394.9885713803628
Test_4623,119.90138750354757
Test_4624,397.6429027204488
Test_4625,383.93890716643165
Test_4626,158.1056542247279
Test_4627,239.99199021326362
Test_4628,484.3436154907159
Test_4629,766.5977613219058
Test_4630,205.0936081163656
Test_4631,459.2944140129379
Test_4632,345.65834625686557
Test_4633,184.53174632348538
Test_4634,113.60372691698501
Test_4635,164.8320247541268
Test_4636,184.53174632348538
Test_4637,506.5349435139145
Test_4638,207.5143024616232
Test_4639,298.65920338293404
Test_4640,179.66401276979744
Test_4641,256.1589345341365
Test_4642,164.69888407106387
Test_4643,383.7552500964036
Test_4644,216.76803694724288
Test_4645,747.8755653590783
Test_4646,192.60221485081598
Test_4647,179.70107982970106
Test_4648,430.54813043408524
Test_4649,285.7677892259547
Test_4650,181.40771887514808
Test_4651,492.4294302919075
Test_4652,310.48327641250467
Test_4653,385.72511413722805
Test_4654,293.2859143233855
Test_4655,343.10142521395545
Test_4656,240.2248598244078
Test_4657,206.8801613750185
Test_4658,275.88423669362084
Test_4659,478.53908519820976
Test_4660,300.41309924552115
Test_4661,102.5082054787562
Test_4662,754.8826488667906
Test_4663,231.72790716697054
Test_4664,114.7540913016368
Test_4665,142.96930643346266
Test_4666,411.0505511708172
Test_4667,399.3698774111261
Test_4668,329.9480389935981
Test_4669,521.4716906697201
Test_4670,212.7064244873051
Test_4671,111.57368687769635
Test_4672,385.72511413722805
Test_4673,306.6252086283906
Test_4674,293.8310272720741
Test_4675,151.40610598403748
Test_4676,518.1852489832166
Test_4677,459.2944140129379
Test_4678,386.86943667207345
Test_4679,184.53174632348538
Test_4680,202.88779224671677
Test_4681,160.9577285149474
Test_4682,283.3562655715435
Test_4683,627.1025191690708
Test_4684,380.63865099015237
Test_4685,495.5102784983221
Test_4686,434.82927950539164
Test_4687,164.77553062673394
Test_4688,150.34069727423773
Test_4689,198.30357171355107
Test_4690,197.38363015264432
Test_4691,342.2572761941452
Test_4692,361.0793437641981
Test_4693,266.88731225739946
Test_4694,207.5444522523479
Test_4695,291.6459118565958
Test_4696,237.48060563190361
Test_4697,256.3727823310406
Test_4698,143.0557686909495
Test_4699,232.4695765532265
Test_4700,365.4433476127865
Test_4701,361.84753147390677
Test_4702,132.05892536842023
Test_4703,199.8581840981774
Test_4704,384.2558550671333
Test_4705,198.30357171355107
Test_4706,105.23021172529803
Test_4707,91.74762913866273
Test_4708,128.40479023237162
Test_4709,209.60771991436533
Test_4710,363.1154865883848
Test_4711,202.39360575164338
Test_4712,215.11899689697523
Test_4713,236.79245177090797
Test_4714,421.1188070304323
Test_4715,160.34525676118227
Test_4716,610.5819172634231
Test_4717,161.50775463241823
Test_4718,185.2622626423199
Test_4719,370.4089217058333
Test_4720,1169.5801122732043
Test_4721,190.77872301058486
Test_4722,249.20573775733052
Test_4723,154.86050195839414
Test_4724,324.7852097069162
Test_4725,189.4418127628879
Test_4726,484.12300789976445
Test_4727,196.37744905333548
Test_4728,430.54813043408524
Test_4729,171.22374374716537
Test_4730,135.38250465262854
Test_4731,472.6362173449476
Test_4732,284.1191375590621
Test_4733,266.55610452966073
Test_4734,799.2423448717665
Test_4735,97.36318701739935
Test_4736,418.396987737995
Test_4737,164.2897959158934
Test_4738,753.3238422180312
Test_4739,325.80628991499896
Test_4740,539.2264959519673
Test_4741,675.5078626069184
Test_4742,266.88731225739946
Test_4743,290.42954459595296
Test_4744,459.2944140129379
Test_4745,400.7872717960363
Test_4746,160.4829236253665
Test_4747,132.02178676480918
Test_4748,189.01253941322267
Test_4749,111.21970055400234
Test_4750,241.55703105211072
Test_4751,421.66048723467594
Test_4752,180.9407417397509
Test_4753,101.0691507262496
Test_4754,114.24381664997667
Test_4755,482.5045365034766
Test_4756,1177.7806095489063
Test_4757,239.70752620723096
Test_4758,734.3722915608108
Test_4759,159.28042582464664
Test_4760,221.7411351828569
Test_4761,376.06897852409134
Test_4762,344.24761745698174
Test_4763,129.61774248749626
Test_4764,166.54272661357246
Test_4765,159.28042582464664
Test_4766,558.3689026408688
Test_4767,166.54272661357246
Test_4768,528.1759174018296
Test_4769,454.2844007421513
Test_4770,830.9894018205002
Test_4771,259.8867502041886
Test_4772,293.97747806135317
Test_4773,543.5667843028305
Test_4774,126.46488804692497
Test_4775,205.3653725269276
Test_4776,119.38499946827183
Test_4777,169.74906501605562
Test_4778,390.8927682855297
Test_4779,185.7632121122972
Test_4780,225.8027977031849
Test_4781,95.70828760024243
Test_4782,154.86050195839414
Test_4783,118.44201625263624
Test_4784,881.1625699650983
Test_4785,86.81536438744035
Test_4786,355.25461281118794
Test_4787,537.8478564735511
Test_4788,141.9906238448927
Test_4789,240.60112984435565
Test_4790,843.7396943063263
Test_4791,122.22769560798038
Test_4792,275.8215975938247
Test_4793,173.0826238722294
Test_4794,139.09396902331696
Test_4795,335.20243799772584
Test_4796,493.6202426422795
Test_4797,141.54937231887374
Test_4798,202.49317875105615
Test_4799,157.0382357745136
Test_4800,398.7752454095889
Test_4801,164.8320247541268
Test_4802,167.65627888765937
Test_4803,961.5413873161039
Test_4804,347.6372525359353
Test_4805,374.92465598924593
Test_4806,246.616470224632
Test_4807,437.1984564511502
Test_4808,188.47639114900724
Test_4809,173.47053574508666
Test_4810,336.10118022320023
Test_4811,158.1056542247279
Test_4812,345.9803357569548
Test_4813,165.04992473249501
Test_4814,139.49063676721397
Test_4815,207.09217189619181
Test_4816,313.6727001554282
Test_4817,922.4008880200968
Test_4818,290.01202675608636
Test_4819,273.19981426928376
Test_4820,830.9894018205002
Test_4821,492.70757704664817
Test_4822,757.3177614639022
Test_4823,408.4765930252983
Test_4824,418.396987737995
Test_4825,223.13849235050864
Test_4826,480.14037631517556
Test_4827,354.3640172389122
Test_4828,237.73576092497936
Test_4829,253.85193653403047
Test_4830,306.6252086283906
Test_4831,184.53174632348538
Test_4832,398.261923820526
Test_4833,195.01818892372853
Test_4834,376.06897852409134
Test_4835,258.7383244467564
Test_4836,387.6091528122168
Test_4837,157.30955502975868
Test_4838,137.50164808900308
Test_4839,124.41843454245125
Test_4840,226.7927844946801
Test_4841,228.04131470524797
Test_4842,113.60372691698501
Test_4843,340.99029656576266
Test_4844,117.4588551752936
Test_4845,296.065329253221
Test_4846,208.2126772808742
Test_4847,374.92465598924593
Test_4848,188.6280167883349
Test_4849,398.261923820526
Test_4850,162.29449545990255
Test_4851,179.58744712872536
Test_4852,521.2769353311686
Test_4853,289.92479770313247
Test_4854,481.91254330067284
Test_4855,844.0626440575583
Test_4856,117.80192651964454
Test_4857,874.164431291601
Test_4858,374.92465598924593
Test_4859,294.3257525353888
Test_4860,115.70318790088801
Test_4861,188.42244374708582
Test_4862,295.9529202794961
Test_4863,205.72127203351667
Test_4864,275.9879941226071
Test_4865,292.8856649338083
Test_4866,529.1600181587453
Test_4867,268.03163479224486
Test_4868,293.30819767394667
Test_4869,397.9837770657854
Test_4870,178.70123228286607
Test_4871,332.6921374069646
Test_4872,95.5881930598337
Test_4873,366.25231960082016
Test_4874,91.74762913866273
Test_4875,324.7852097069162
Test_4876,221.3488442697003
Test_4877,167.62290444472262
Test_4878,645.277429478601
Test_4879,147.48726827273893
Test_4880,675.139857055963
Test_4881,246.08403518610433
Test_4882,154.23757107096802
Test_4883,117.80192651964454
Test_4884,232.50037025661248
Test_4885,269.17166615832434
Test_4886,159.8626213992933
Test_4887,208.0588203721067
Test_4888,318.5091620737131
Test_4889,236.45921296477803
Test_4890,157.30955502975868
Test_4891,453.8556728447169
Test_4892,459.75270946905573
Test_4893,122.93970471223363
Test_4894,315.7446200452316
Test_4895,146.38003881265806
Test_4896,917.2074747845553
Test_4897,894.4855759786658
Test_4898,122.20835432844854
Test_4899,482.7005386101784
Test_4900,281.69599814637525
Test_4901,699.1605716557434
Test_4902,161.93496285425834
Test_4903,173.47053574508666
Test_4904,86.81536438744035
Test_4905,213.56305026760484
Test_4906,778.3355855523536
Test_4907,226.9780951972667
Test_4908,133.63061604550347
Test_4909,482.5045365034766
Test_4910,91.74762913866273
Test_4911,262.25396317909303
Test_4912,355.25461281118794
Test_4913,311.51819983323156
Test_4914,117.80192651964454
Test_4915,223.3105771255899
Test_4916,285.7677892259547
Test_4917,129.61774248749626
Test_4918,164.77553062673394
Test_4919,624.5552070965131
Test_4920,1119.8788530988606
Test_4921,178.89701944208826
Test_4922,258.467034344469
Test_4923,316.8610979826191
Test_4924,368.24397659681915
Test_4925,173.64549566913846
Test_4926,152.8616030594708
Test_4927,540.8267424499834
Test_4928,345.4452710217396
Test_4929,463.46099441488667
Test_4930,364.70495755816756
Test_4931,143.0557686909495
Test_4932,805.7646678782726
Test_4933,944.2336541250259
Test_4934,160.14009079512894
Test_4935,184.98066866643583
Test_4936,254.73823034011212
Test_4937,241.1463062972691
Test_4938,424.9855888629824
Test_4939,397.6429027204488
Test_4940,359.42308016088
Test_4941,234.23923337277924
Test_4942,183.1542068725624
Test_4943,164.5245225750677
Test_4944,366.2130460544387
Test_4945,139.65366828325918
Test_4946,690.2598570588777
Test_4947,230.46106094297986
Test_4948,103.62906997286574
Test_4949,164.8320247541268
Test_4950,700.4715021512985
Test_4951,232.4695765532265
Test_4952,119.90138750354757
Test_4953,168.57121353803225
Test_4954,132.10652349018739
Test_4955,221.3488442697003
Test_4956,251.06420989660862
Test_4957,374.92465598924593
Test_4958,186.15904994720427
Test_4959,367.2521455361181
Test_4960,383.55937486071684
Test_4961,1109.0333212810976
Test_4962,256.302158491655
Test_4963,340.35148594966194
Test_4964,292.99230747080327
Test_4965,477.85232374924846
Test_4966,244.18916367085947
Test_4967,328.6061256571849
Test_4968,415.45892770370995
Test_4969,102.91693752569729
Test_4970,1216.6211534830802
Test_4971,212.7064244873051
Test_4972,161.59213991973692
Test_4973,194.58964288736252
Test_4974,205.3653725269276
Test_4975,228.94771826533918
Test_4976,416.87318825310007
Test_4977,146.4605404473713
Test_4978,106.00141547747198
Test_4979,117.80192651964454
Test_4980,166.45932837784568
Test_4981,960.2189729824735
Test_4982,151.75864693777882
Test_4983,290.42954459595296
Test_4984,126.46488804692497
Test_4985,98.50596999382614
Test_4986,379.8880658168016
Test_4987,208.0588203721067
Test_4988,302.81403234872374
Test_4989,296.37392322766266
Test_4990,416.99963515064354
Test_4991,132.10652349018739
Test_4992,908.4235643087607
Test_4993,302.38926360793903
Test_4994,342.2572761941452
Test_4995,138.13927610357328
Test_4996,221.18932449129682
Test_4997,385.72511413722805
Test_4998,704.0197838800328
Test_4999,301.78693548315806
Test_5000,276.39201738807105
Test_5001,686.9908989779233
Test_5002,113.60372691698501
Test_5003,368.8528986568411
Test_5004,181.33379623379392
Test_5005,221.35228537971227
Test_5006,405.7195365472587
Test_5007,359.14493340613933
Test_5008,397.9837770657854
Test_5009,136.61348175166017
Test_5010,324.7852097069162
Test_5011,264.10397999688814
Test_5012,271.1030396377504
Test_5013,141.81242461368086
Test_5014,111.99090430617629
Test_5015,758.025039205557
Test_5016,374.6465092345053
Test_5017,667.2929323022034
Test_5018,1132.462894594214
Test_5019,1066.762310544941
Test_5020,367.2521455361181
Test_5021,205.32432182902235
Test_5022,227.531277009702
Test_5023,232.40779161376545
Test_5024,225.8027977031849
Test_5025,359.42308016088
Test_5026,192.00461080793735
Test_5027,262.89604234797895
Test_5028,183.79927907168678
Test_5029,165.7504390868682
Test_5030,174.60555329402365
Test_5031,113.81411927090542
Test_5032,387.8666155389587
Test_5033,178.70123228286607
Test_5034,129.78717426273607
Test_5035,359.0950837789647
Test_5036,230.7597867565336
Test_5037,1169.7517031406485
Test_5038,364.24104198548577
Test_5039,167.94612617977205
Test_5040,164.8320247541268
Test_5041,613.2814426168682
Test_5042,834.6144798561457
Test_5043,484.12300789976445
Test_5044,109.29624441855587
Test_5045,667.1807467485646
Test_5046,275.2716208352122
Test_5047,532.6641006850653
Test_5048,247.24022341711864
Test_5049,169.55894879058076
Test_5050,321.83686173908416
Test_5051,283.81410808855503
Test_5052,263.723546349162
Test_5053,88.33067462448257
Test_5054,240.09696745331186
Test_5055,514.1730389234481
Test_5056,356.68251136929456
Test_5057,167.39406415437435
Test_5058,284.49565644911235
Test_5059,331.4743240110447
Test_5060,934.8220538654813
Test_5061,332.18320862934553
Test_5062,131.61346649275404
Test_5063,249.33824138002265
Test_5064,272.2860867547754
Test_5065,281.2793555542299
Test_5066,177.81407686660023
Test_5067,515.8443859861792
Test_5068,301.2073477981596
Test_5069,394.9885713803628
Test_5070,205.3653725269276
Test_5071,404.5752140124133
Test_5072,205.3653725269276
Test_5073,276.39243910720967
Test_5074,136.32479446725662
Test_5075,199.82379005819783
Test_5076,811.4766986483442
Test_5077,115.17389254254503
Test_5078,166.54272661357246
Test_5079,417.6883874665162
Test_5080,149.1709185032539
Test_5081,95.04245807974662
Test_5082,243.84215322870523
Test_5083,148.40126290939563
Test_5084,296.37392322766266
Test_5085,254.73823034011212
Test_5086,514.4679395466129
Test_5087,156.94257606667537
Test_5088,100.71727359334113
Test_5089,138.67474644527584
Test_5090,183.46314867358598
Test_5091,114.7540913016368
Test_5092,257.2995443567183
Test_5093,281.2793555542299
Test_5094,281.2793555542299
Test_5095,859.3193290181771
Test_5096,324.7852097069162
Test_5097,334.0646368050934
Test_5098,206.7021732611462
Test_5099,440.28752159053647
Test_5100,366.41619012426474
Test_5101,928.5069162135377
Test_5102,416.99963515064354
Test_5103,358.5285302795609
Test_5104,363.4444594250615
Test_5105,977.8966876643154
Test_5106,235.23513060643594
Test_5107,643.6951112261111
Test_5108,361.84753147390677
Test_5109,405.34904937565614
Test_5110,474.48623416274273
Test_5111,450.3807137769813
Test_5112,429.40380789923984
Test_5113,197.1414676740208
Test_5114,105.62362694775491
Test_5115,804.7928506976176
Test_5116,361.84753147390677
Test_5117,239.97116805532937
Test_5118,199.42030938114684
Test_5119,128.92440160255515
Test_5120,209.60771991436533
Test_5121,397.9837770657854
Test_5122,277.1216376530073
Test_5123,145.07580905737535
Test_5124,126.46488804692497
Test_5125,720.1767535832342
Test_5126,436.8788002275325
Test_5127,368.37844759791136
Test_5128,110.19961508013154
Test_5129,719.4473665926039
Test_5130,376.06897852409134
Test_5131,243.8652441084535
Test_5132,193.17025731444525
Test_5133,309.3510237348924
Test_5134,202.39360575164338
Test_5135,273.19981426928376
Test_5136,541.0369260610473
Test_5137,207.5444522523479
Test_5138,312.32902796928124
Test_5139,368.37844759791136
Test_5140,101.44940156207876
Test_5141,367.2521455361181
Test_5142,161.7192486407798
Test_5143,206.8801613750185
Test_5144,292.99230747080327
Test_5145,168.68849613850867
Test_5146,316.8610979826191
Test_5147,1129.662894582213
Test_5148,386.86943667207345
Test_5149,296.9030155782883
Test_5150,401.61888757071
Test_5151,1051.0593476261506
Test_5152,419.6140941897586
Test_5153,738.9594630027717
Test_5154,359.0360339233748
Test_5155,205.3960361538168
Test_5156,135.88882547819438
Test_5157,423.09051770735255
Test_5158,153.65004605595882
Test_5159,116.18910390883582
Test_5160,335.7650055381043
Test_5161,933.2056832486643
Test_5162,355.5773837071761
Test_5163,112.83252316481106
Test_5164,154.86050195839414
Test_5165,720.0171172951519
Test_5166,195.63921126961966
Test_5167,854.6440233527809
