,ANONYMOUS_1,YEAR,ANONYMOUS_2,AG,CO,CR,CU,FE,H2O,MN,MO,NI,PQINDEX,TI,V,V40,ZN,Y_LABEL
12047,3174,2011,200,0,0,0,2,2,0.0,0,0,0,6,0,0,68.5,205,1
13461,3417,2009,200,0,0,0,127,26,0.0,0,1,0,19,0,0,43.3,675,0
3025,3092,2016,2292,0,0,0,5,2,0.0,0,0,0,7,0,0,44.6,638,0
5835,1719,2018,200,0,0,0,16,60,0.0,1,0,0,29,0,0,43.4,122,0
9977,3492,2013,200,0,0,0,2,5,0.0,0,14,0,5,0,0,49.2,593,0
7741,1732,2014,200,0,0,0,0,0,0.0,0,0,0,14,0,0,45.7,460,0
11618,3725,2008,550,0,0,0,119,2,0.0,0,0,0,17,0,0,42.8,653,0
10570,2234,2015,200,0,0,0,0,10,0.0,0,2,0,6,0,0,68.0,507,0
8240,1630,2021,830,0,0,0,3,0,0.0,0,0,0,5,0,0,67.8,42,0
3741,4677,2014,200,0,0,0,2,4,0.0,0,0,0,21,0,0,54.0,490,0
2501,1424,2022,624,0,0,0,112,39,0.0,1,0,5,7,0,0,46.1,1313,0
13178,3607,2016,375,0,0,0,17,5,0.0,0,14,0,8,0,0,45.5,510,0
13471,2441,2011,200,0,0,0,79,2,0.0,0,0,0,6,0,0,44.4,706,0
7152,1676,2011,200,0,0,0,3,5,0.0,0,8,0,23,0,0,66.5,509,0
12255,3498,2015,200,0,0,0,5,11,0.0,0,0,0,15,0,0,65.8,217,0
8562,2782,2011,200,0,1,2,97,88,0.0,1,4,1,183,1,0,54.1,384,0
2933,3457,2019,200,0,0,0,5,0,0.0,0,0,0,15,0,0,45.5,711,0
222,1697,2016,200,0,0,2,6,27,0.0,0,0,0,11,0,0,43.0,334,0
9386,1181,2018,375,0,0,0,6,5,0.0,0,0,0,16,0,0,46.5,340,0
12999,6880,2017,200,0,0,0,13,2,0.0,0,1,0,10,0,0,66.0,123,0
12718,3442,2011,297,0,0,0,159,12,0.0,0,0,0,11,0,0,42.4,592,0
6565,1352,2010,552,0,0,2,0,18,0.0,0,0,0,11,0,0,59.6,15,0
2565,2752,2010,200,0,0,0,214,142,0.0,2,0,0,33,0,0,44.0,480,0
10472,1356,2011,200,0,0,1,171,12,0.0,0,0,0,12,0,0,39.0,552,0
3087,9251,2015,200,0,0,0,1,3,0.0,0,0,0,15,0,0,54.9,467,0
5103,1404,2014,424,0,0,0,9,15,0.0,0,0,0,6,0,0,44.6,694,0
1457,1361,2014,200,0,0,0,15,2,0.0,0,0,0,8,0,0,44.4,589,0
3033,4497,2010,200,0,0,0,873,41,0.0,1,31,0,24,0,0,66.4,1148,1
146,2612,2010,200,0,0,0,144,1,0.0,0,0,0,14,0,0,44.4,713,0
8757,2062,2014,200,0,0,0,25,3,0.0,0,0,0,8,1,0,79.6,301,0
8164,3164,2013,200,0,0,0,18,3,0.0,0,0,0,16,0,0,45.4,606,0
5810,1182,2014,375,0,0,0,6,2,0.0,0,0,0,7,0,0,46.0,617,0
13706,1670,2010,515,0,0,0,236,78,0.0,1,5,1,21,0,0,44.3,625,0
11067,7330,2013,200,0,0,0,23,45,0.0,0,0,0,5,0,0,66.9,249,0
8749,6230,2017,200,0,0,0,11,7,0.0,0,0,0,24,0,0,47.6,657,0
5949,1387,2014,200,0,0,0,96,1,0.0,0,0,0,11,0,0,45.4,623,1
8653,7706,2009,200,0,0,0,89,2,0.0,1,0,0,5,0,0,45.3,549,0
12041,4514,2022,900,0,0,0,12,4,0.0,0,0,0,5,0,0,64.5,309,0
13188,2015,2010,200,0,0,0,8,28,0.0,0,17,0,20,0,0,57.3,745,1
6309,1417,2012,200,0,0,0,151,2,0.0,0,0,0,8,0,0,44.6,681,0
5588,2360,2021,1560,0,0,0,0,0,0.0,0,0,0,5,0,0,65.8,8,0
4469,68537,2017,200,0,0,0,14,7,0.0,0,0,0,8,0,0,48.1,580,0
4360,3681,2019,876,0,0,0,10,8,0.0,0,0,0,14,0,0,44.5,647,0
12056,1186,2009,200,0,0,0,466,6,0.0,2,1,0,10,0,0,37.7,1045,0
9265,5212,2020,1031,0,0,1,27,65,0.0,0,3,0,30,0,0,63.9,349,0
5815,1735,2018,568,0,0,0,0,0,0.0,0,0,0,5,0,0,70.8,6,0
3809,2136,2014,200,0,0,0,2,6,0.0,0,0,0,5,0,0,73.4,482,0
7940,1499,2014,200,0,0,0,4,5,0.0,0,0,0,9,0,0,43.4,707,0
500,2457,2011,200,0,2,0,9,6,0.0,0,1,0,21,1,0,50.2,552,0
4076,2225,2014,200,0,0,0,3,6,0.0,0,0,0,14,0,0,63.1,110,0
13269,2841,2014,200,0,0,0,2,3,0.0,0,0,0,12,0,0,56.7,368,1
8438,2456,2011,200,0,0,1,96,35,0.0,0,1,0,34,0,0,49.5,430,0
7705,3098,2018,550,0,0,1,189,49,0.0,1,0,1,19,0,0,53.5,516,0
10364,1168,2015,368,0,0,0,168,51,0.0,1,0,0,42,0,0,41.7,837,0
816,5916,2012,200,0,0,0,2,6,0.0,0,0,0,8,0,0,66.3,278,0
11075,3573,2012,200,0,0,0,9,6,0.0,0,0,0,11,0,0,60.3,404,0
12462,1539,2008,200,0,0,0,136,5,0.0,0,0,0,16,0,0,39.6,642,0
2993,2181,2016,200,0,0,0,20,1,0.0,0,0,0,9,0,0,45.3,655,1
11640,5571,2014,200,0,0,0,1,1,0.0,0,0,0,6,0,0,48.0,452,0
3174,1000,2016,200,0,0,0,10,9,0.0,0,0,0,32,2,0,53.7,477,0
13273,3238,2021,1038,0,0,0,35,4,0.0,0,0,0,13,0,0,66.2,98,0
364,1350,2014,550,0,0,0,3,3,0.0,0,0,0,8,0,0,45.8,625,0
8679,1997,2009,1197,0,0,0,277,140,0.0,1,0,0,27,0,0,50.2,617,0
10844,7314,2017,200,0,0,1,1,10,0.0,0,0,0,10,0,0,71.7,45,0
12859,2337,2012,200,0,0,3,8,16,0.0,0,0,0,14,0,0,54.2,616,0
11674,1509,2013,200,0,0,0,218,1,0.0,0,0,1,13,0,0,42.7,659,0
10870,1724,2010,554,0,0,0,11,4,0.0,0,0,0,7,0,0,68.3,110,0
10489,3277,2011,200,0,0,0,202,95,0.0,1,0,0,35,0,0,42.0,486,0
9459,2001,2007,1201,0,0,0,129,5,0.0,0,0,0,15,0,0,41.1,467,0
12187,2044,2007,200,0,0,2,160,43,0.0,1,0,0,17,0,0,43.9,511,0
1961,2052,2015,1252,0,0,0,7,6,0.0,0,0,0,24,0,0,45.6,687,0
10337,1322,2018,375,0,0,2,6,11,0.0,0,0,0,15,0,0,69.2,276,0
13401,2654,2015,200,0,0,0,15,5,0.0,0,0,0,11,0,0,45.4,615,0
9755,1601,2020,451,0,0,0,8,0,0.0,0,0,0,7,0,0,46.2,720,0
10676,3423,2014,900,0,0,0,31,5,0.0,0,0,0,9,0,0,46.8,580,0
6194,7115,2015,200,0,0,0,5,2,0.0,0,0,0,17,0,0,45.0,604,0
1996,1507,2021,707,0,0,0,42,3,0.0,0,0,0,11,0,0,66.0,161,0
9379,1168,2011,368,0,0,0,84,0,0.0,0,0,0,3,0,0,45.1,674,0
906,1692,2012,200,0,0,0,10,7,0.0,0,0,0,6,0,0,46.4,650,0
5855,8742,2018,550,0,0,0,262,5,0.0,1,1,0,12,0,0,41.7,1290,0
1702,2029,2021,1229,0,0,0,6,0,0.0,0,0,0,6,0,0,45.3,712,0
5359,1697,2013,200,0,0,1,3,3,0.0,0,1,0,15,0,0,68.6,275,0
3582,3065,2019,200,0,0,0,4,1,0.0,0,0,0,12,0,0,60.9,394,0
11995,1354,2013,200,0,0,0,6,5,0.0,0,0,0,5,0,0,44.2,686,0
7989,4175,2012,200,0,0,1,9,49,0.0,0,0,0,141,0,0,44.1,551,0
12888,3580,2021,200,0,0,0,4,0,0.0,0,0,0,6,0,0,51.6,621,0
5374,7605,2017,505,0,0,0,3,5,0.0,0,0,0,9,0,0,75.4,749,1
2752,1312,2012,200,0,0,0,32,4,0.0,0,0,0,17,0,0,44.4,742,0
8398,1996,2012,200,0,0,0,119,2,0.0,0,0,0,13,0,0,44.4,785,0
11894,4516,2014,200,0,0,0,2,4,0.0,0,0,0,51,0,0,69.4,31,0
4992,2210,2013,200,0,0,0,143,2,0.0,0,0,0,4,0,0,45.6,693,0
6304,1693,2016,550,0,0,0,143,1,0.0,0,0,0,8,0,0,43.0,502,0
7492,4194,2011,200,0,0,1,220,124,0.0,1,3,1,28,0,0,46.4,619,0
2872,1752,2013,200,0,0,0,2,6,0.0,0,0,0,75,3,0,68.1,20,0
10778,2173,2012,200,0,0,0,23,5,0.0,0,0,0,17,0,0,53.8,257,0
6039,1193,2008,393,0,0,0,248,61,0.0,1,0,0,7,0,0,43.1,613,0
13227,2670,2014,200,0,0,0,141,3,0.0,0,0,0,10,0,0,44.6,630,0
11363,1744,2013,200,0,0,0,4,3,0.0,0,0,0,7,0,0,44.1,617,0
8395,4325,2014,200,0,0,0,9,4,0.0,0,0,0,16,0,0,60.1,171,0
2736,1182,2008,200,0,0,1,202,52,0.0,1,1,0,5,0,0,43.9,673,0
2341,3098,2018,550,0,0,2,22,22,0.0,0,0,1,57,0,0,68.1,373,0
10106,6030,2018,200,0,0,0,184,3,0.0,0,0,0,16,0,0,42.5,641,0
10963,2421,2011,200,0,0,0,113,3,0.0,0,0,0,36,0,0,44.6,664,0
3439,2227,2013,200,0,0,0,84,2,0.0,0,0,0,8,0,0,46.9,619,0
16,5694,2009,200,0,0,1,181,40,0.0,0,0,0,66,0,0,44.4,522,0
11296,3759,2010,200,0,0,1,96,23,0.0,0,2,0,26,0,0,49.6,639,1
10234,4040,2020,200,0,0,0,9,1,0.0,0,0,0,13,0,0,45.9,686,0
8960,6278,2017,200,0,0,0,4,0,0.0,0,0,0,7,0,0,46.0,756,0
6188,5542,2020,524,0,0,0,12,1,0.0,0,0,0,12,0,0,45.5,698,0
4052,4322,2021,200,0,0,0,13,0,0.0,0,0,0,8,0,0,65.5,270,0
5878,2381,2016,200,0,0,2,0,257,0.4,2,0,0,334,0,0,193.2,84,0
3536,2508,2014,200,0,0,0,8,3,0.0,0,0,0,8,0,0,46.3,640,0
10169,1345,2015,545,0,0,0,6,3,0.0,0,0,0,8,0,0,44.7,719,0
7616,1724,2009,200,0,0,1,25,38,0.3,0,0,0,32,0,0,48.4,366,0
6895,6410,2012,200,0,0,0,8,4,0.0,0,0,0,8,0,0,70.3,296,0
10737,2890,2014,200,0,0,0,34,2,0.0,0,0,0,5,0,0,44.0,741,0
7774,4437,2008,490,0,0,0,144,2,0.0,0,0,0,29,0,0,49.2,474,1
6877,3238,2021,1038,0,0,0,8,1,0.0,0,0,0,17,0,0,45.0,568,0
10602,2423,2018,550,0,0,0,9,5,0.0,0,0,0,5,0,0,63.5,185,1
2657,5514,2013,200,0,0,0,48,80,0.0,1,3,0,48,0,0,51.0,658,0
13300,4559,2021,475,0,0,0,6,4,0.0,0,0,0,8,0,0,45.9,645,0
9643,2582,2007,690,0,0,0,103,2,0.0,0,0,0,6,0,0,47.1,621,0
3199,6012,2018,200,0,0,0,5,7,0.0,0,0,0,9,0,0,50.9,588,0
8187,3914,2012,200,0,0,0,8,9,0.0,0,0,0,5,0,0,43.9,623,0
3282,1816,2016,200,0,0,0,5,4,0.0,0,0,0,23,0,0,39.7,597,0
3466,2824,2013,200,0,0,0,16,9,0.0,0,0,0,10,0,0,45.5,617,0
12758,1189,2009,550,0,0,0,209,33,0.0,0,1,0,18,0,0,44.6,728,0
132,5743,2019,393,0,0,0,5,1,0.0,0,0,0,24,0,0,45.0,622,0
1059,2896,2014,200,0,0,0,2,6,0.0,0,9,0,40,0,0,70.1,439,0
9926,1783,2013,200,0,0,0,9,7,0.0,0,0,0,13,0,0,44.3,658,0
11505,1350,2010,410,0,0,0,8,8,0.0,0,0,0,8,0,0,69.6,269,0
11627,5447,2017,200,0,0,0,41,5,0.0,0,0,0,5,0,0,65.4,140,0
13843,2710,2015,200,0,0,0,2,3,0.0,0,0,0,11,0,0,62.6,347,0
10672,1835,2009,1035,0,0,0,205,44,0.0,0,3,0,12,0,0,44.2,636,0
976,2415,2015,200,0,0,1,0,5,0.0,0,0,0,9,0,0,69.9,330,1
3188,1383,2022,583,0,0,0,11,0,0.0,0,0,0,6,0,0,42.7,680,0
2827,2506,2016,200,0,0,0,19,3,0.0,0,0,0,12,0,0,45.2,683,0
1932,3495,2019,1232,0,0,0,14,1,0.0,0,0,0,0,0,0,45.7,615,0
1139,3200,2021,874,0,0,0,12,2,0.0,0,4,0,6,0,0,51.3,604,0
11690,7723,2015,200,0,0,0,6,3,0.0,0,0,0,2,0,0,44.5,679,0
8542,1289,2012,200,0,0,1,3,24,0.0,0,0,0,36,5,0,62.2,435,0
1497,2512,2017,200,0,0,0,7,4,0.0,0,0,0,5,0,0,70.7,153,0
13327,4038,2020,412,0,0,0,2,1,0.0,0,0,0,14,0,0,46.8,452,0
3347,1208,2021,408,0,0,0,53,2,0.0,0,0,0,6,0,0,65.9,139,0
10158,1690,2009,200,0,0,0,219,138,0.0,1,0,0,33,0,0,42.4,584,1
7395,7325,2017,830,0,0,0,2,3,0.0,0,0,0,20,0,0,71.1,33,0
519,2436,2008,200,0,0,1,9,11,0.0,0,0,0,21,0,0,68.7,214,0
2695,1185,2015,385,0,0,0,9,5,0.0,0,0,0,15,0,0,44.3,685,0
1029,8325,2017,200,0,0,1,5,9,0.0,0,0,0,20,0,0,56.3,461,0
2970,1544,2015,375,0,0,1,46,260,0.0,2,0,0,71,0,0,44.4,173,0
10163,2327,2013,200,0,0,1,2,7,0.0,0,2,0,14,0,0,62.0,358,0
7611,1324,2010,524,0,0,0,151,61,0.0,1,1,0,12,0,0,43.8,675,0
4750,2113,2014,200,0,0,1,2,14,0.0,0,1,0,19,0,0,68.4,369,0
4968,2946,2012,377,0,0,0,7,5,0.0,0,0,0,12,0,0,51.7,538,0
9253,1371,2011,200,0,0,3,2,11,0.0,0,0,0,13,0,0,64.7,241,0
7575,3029,2017,2650,0,0,0,2,0,0.0,0,0,0,17,0,0,44.2,556,0
13895,1800,2008,200,0,0,0,129,37,0.0,0,0,0,68,0,0,54.9,386,0
5990,4178,2015,200,0,0,0,4,2,0.0,0,0,0,45,0,0,44.7,706,0
11688,3726,2022,200,0,0,0,39,5,0.0,0,0,0,6,0,0,60.3,280,0
4478,5167,2009,200,0,0,0,306,1,0.0,0,0,0,2,0,0,42.6,560,0
7367,1336,2010,340,0,0,1,192,190,0.0,2,0,0,34,0,0,44.4,501,0
1270,1757,2008,375,0,0,0,98,8,0.0,0,3,0,9,0,0,61.5,481,0
10816,1778,2013,978,0,0,0,39,4,0.0,0,0,0,34,0,0,56.9,414,0
10770,1699,2009,200,0,0,0,150,24,0.0,0,0,0,13,0,0,44.3,614,0
13565,1358,2015,200,0,0,3,21,5,0.0,0,0,0,15,0,0,65.0,191,0
11656,1739,2008,200,0,0,0,105,2,0.0,0,0,0,9,0,0,43.4,696,0
10438,2453,2009,200,0,0,0,142,2,0.0,0,2,0,18,0,0,48.6,600,0
2083,6635,2014,200,0,0,1,122,102,0.0,1,0,0,66,0,0,53.0,388,1
1985,2125,2010,1325,0,0,1,7,17,0.0,0,0,0,26,0,0,66.9,212,0
2987,3220,2020,499,0,0,0,13,13,0.0,0,0,0,21,0,0,48.1,540,0
11459,2228,2013,200,0,0,0,6,2,0.0,0,0,0,16,0,0,56.8,528,0
4480,1324,2010,200,0,0,2,56,16,0.0,0,8,0,15,0,0,60.6,608,0
13649,2864,2019,200,0,0,0,73,0,0.0,0,0,0,16,0,0,45.4,642,0
2411,5198,2013,200,0,0,0,8,2,0.0,0,0,0,5,0,0,51.5,412,0
6018,2099,2014,200,0,0,0,140,2,0.0,0,0,0,9,0,0,44.4,765,0
8253,3226,2012,200,0,0,0,8,10,0.0,0,0,0,15,0,0,57.9,269,0
3078,7261,2021,861,0,0,0,6,3,0.0,0,0,0,17,0,0,67.1,363,0
4356,3897,2017,200,0,0,1,5,7,0.0,0,0,0,12,0,0,68.7,133,0
10999,3142,2009,200,1,0,0,272,1,0.0,0,2,0,17,0,0,43.3,618,0
1829,2377,2017,200,0,0,0,3,1,0.0,0,2,0,1,0,0,44.1,640,0
216,1998,2010,200,0,0,0,185,57,0.0,1,0,0,20,0,0,46.1,682,0
1724,3800,2016,200,0,0,0,6,3,0.0,0,0,0,9,0,0,43.9,707,0
2180,4168,2010,200,0,0,0,176,76,0.0,0,0,0,31,0,0,46.3,384,0
6534,2845,2013,200,0,0,2,77,9,0.0,0,0,0,9,0,0,45.3,586,0
4386,5540,2017,200,0,0,0,5,4,0.0,0,0,0,15,0,0,44.5,727,0
371,8009,2009,200,0,0,0,21,14,0.0,0,4,0,16,0,0,63.9,325,1
12623,2244,2009,1444,0,0,0,137,1,0.0,0,0,0,1,0,0,47.6,690,1
2709,1642,2014,200,0,0,0,8,4,0.0,0,0,0,2,0,0,44.8,662,0
10318,11670,2022,200,0,0,0,3,5,0.0,0,5,0,6,0,0,58.2,475,0
6482,10537,2020,200,0,0,0,34,9,0.0,1,0,0,12,0,0,35.1,469,1
6826,1956,2021,649,0,0,0,4,6,0.0,0,0,0,14,0,0,67.2,218,0
12819,1372,2011,572,0,0,0,8,9,0.0,0,0,0,12,0,0,58.0,283,0
9512,3449,2010,200,0,0,0,170,22,0.0,0,0,0,11,0,0,46.8,714,1
6394,1336,2016,200,0,0,0,8,6,0.0,0,0,0,5,0,0,45.4,600,0
7200,5409,2012,200,0,0,0,320,154,0.0,1,0,0,22,0,0,43.7,596,0
12595,1395,2015,200,0,0,1,64,8,0.0,0,0,0,17,0,0,57.4,554,0
4627,1401,2013,200,0,0,0,26,2,0.0,0,0,0,16,0,1,44.8,701,0
9851,1486,2011,200,0,0,0,8,6,0.0,0,0,0,6,0,0,47.2,622,0
10034,1737,2014,937,0,0,0,11,10,0.0,0,2,0,13,0,0,65.8,265,0
269,1667,2015,200,0,0,2,57,8,0.0,0,0,0,13,0,0,59.7,439,0
12378,1382,2009,582,0,0,1,145,7,0.0,0,0,0,2,0,0,44.2,621,0
12542,2226,2012,1426,0,0,0,2,3,0.0,0,0,0,11,0,0,43.9,401,0
12158,4136,2021,1884,0,0,0,3,0,0.0,0,0,0,5,0,0,49.0,344,1
6905,7640,2007,200,0,0,0,220,49,0.0,1,1,0,14,0,0,43.6,639,1
7097,2248,2012,200,0,0,0,3,3,0.0,0,0,0,29,0,0,43.5,622,0
13630,8261,2020,200,0,0,0,12,4,0.0,0,0,0,40,0,0,53.8,304,1
6219,2351,2014,200,0,0,0,5,14,0.0,0,0,0,11,0,0,60.3,256,0
7345,2595,2013,200,0,0,1,4,6,0.0,0,0,0,8,0,0,47.7,630,0
7443,1382,2011,200,0,0,0,170,3,0.0,0,0,0,14,0,0,43.5,616,0
12783,4603,2013,200,0,0,0,7,4,0.0,0,0,0,5,0,0,44.2,713,0
5959,3340,2016,440,0,0,0,10,4,0.0,0,0,0,20,0,0,45.6,552,0
2698,7848,2013,200,0,0,0,5,5,0.0,0,0,0,26,0,0,64.8,351,0
6536,4365,2015,200,0,0,0,9,3,0.0,0,0,0,8,0,0,44.7,634,0
2607,2077,2018,550,0,0,0,2,6,0.0,0,0,0,759,0,0,66.7,276,0
5563,1987,2018,300,0,0,0,14,4,0.0,0,0,0,7,0,0,45.6,692,0
9785,1400,2009,200,0,0,10,124,207,0.0,2,0,0,41,0,0,60.2,464,0
9661,3698,2017,200,0,0,0,4,3,0.0,0,0,0,10,0,0,46.5,252,0
1468,1562,2008,762,0,0,2,2,18,0.0,0,0,0,46,0,0,64.2,42,0
13779,6618,2015,200,0,0,0,0,3,0.0,0,0,0,4,0,0,59.9,559,0
1801,1828,2009,200,0,0,0,158,8,0.0,0,0,0,46,0,0,45.9,742,0
3314,5231,2017,4400,0,0,0,14,3,0.0,0,0,0,5,0,0,49.3,546,0
494,3097,2010,200,0,0,4,1,16,0.0,0,0,0,18,0,0,67.0,348,0
8763,3445,2010,200,0,0,0,167,2,0.0,0,0,1,16,0,0,42.2,654,0
6437,7954,2017,200,0,0,0,16,0,0.0,0,0,0,16,0,0,53.8,404,0
13694,1703,2007,375,0,0,1,482,57,0.0,1,1,0,26,0,0,47.6,795,0
6079,2045,2012,200,0,0,0,7,2,0.0,0,0,0,13,0,0,44.4,676,0
13415,4010,2020,378,0,0,0,7,1,0.0,0,0,0,12,0,0,44.9,570,0
4032,1718,2015,375,0,0,0,11,14,0.0,0,0,0,15,0,0,46.4,634,0
4206,1720,2009,200,0,0,0,159,24,0.0,0,1,0,9,0,0,44.0,707,0
2552,2056,2022,1256,0,0,0,28,1,0.0,0,0,0,5,0,0,44.0,692,0
12083,2918,2008,200,0,0,3,44,110,0.0,1,0,0,31,0,0,63.9,451,0
11294,1361,2013,200,0,0,0,3,7,0.0,0,0,0,6,0,0,72.0,70,0
11093,1385,2022,585,0,0,0,9,1,0.0,0,0,0,5,0,0,45.3,593,0
830,1702,2008,550,1,0,0,4,3,0.0,0,0,0,4,0,0,45.4,673,0
3072,5540,2021,200,0,0,1,6,2,0.0,0,0,2,14,0,0,49.4,516,0
3247,4919,2017,444,0,0,0,35,4,0.0,0,0,0,5,0,0,62.5,204,0
11708,4106,2014,200,0,0,0,4,10,0.0,0,0,0,17,0,0,56.5,481,0
13489,1723,2012,200,0,0,0,7,5,0.0,0,0,0,11,0,0,44.7,629,0
10375,1296,2016,200,0,0,0,0,12,0.2,0,2,0,7,0,0,67.7,347,0
13499,1555,2011,200,0,0,0,174,44,0.0,1,0,0,14,0,0,44.7,617,0
3361,3055,2019,200,0,0,0,3,2,0.0,0,0,0,9,0,0,46.6,258,0
6904,1723,2014,923,0,0,0,9,7,0.0,0,0,0,11,0,0,47.9,860,0
8138,1719,2008,200,1,0,0,74,4,0.0,0,0,0,8,0,0,49.7,483,0
8447,4040,2020,200,0,0,0,5,2,0.0,0,0,0,5,0,0,57.1,407,0
13387,2449,2009,200,1,0,0,171,27,0.0,0,0,0,20,0,0,44.1,643,0
13154,6270,2016,200,0,0,0,0,3,0.0,0,0,0,8,0,0,72.1,14,0
4285,1681,2010,200,0,1,2,52,108,0.0,1,5,0,23,0,0,50.7,175,0
6778,2452,2014,200,0,0,2,60,8,0.0,0,0,0,1,0,0,56.7,508,0
11109,1765,2008,200,0,0,0,228,44,0.0,0,0,0,7,0,0,43.4,713,0
1559,3064,2010,200,0,0,0,480,161,0.0,2,0,0,18,0,0,45.0,667,0
6901,3205,2015,200,0,0,0,6,6,0.0,0,3,0,32,0,2,45.3,274,0
2250,2032,2013,200,0,0,0,59,0,1.4,0,0,0,14,0,0,50.5,400,0
6329,1770,2017,200,0,0,0,2,13,0.0,0,2,0,17,0,0,67.3,308,0
11151,1371,2017,200,0,0,0,3,3,0.0,0,0,0,0,0,0,46.0,648,0
7684,1359,2018,200,0,0,0,4,5,0.0,0,0,0,7,0,0,58.8,354,0
6066,1786,2009,200,0,0,2,1,19,0.0,0,0,0,19,0,0,66.8,318,0
5337,1687,2013,200,0,0,0,288,12,0.0,0,2,0,13,0,0,46.5,647,0
9064,5346,2015,200,0,0,0,3,2,0.0,0,0,0,1,0,0,45.2,490,0
4888,2415,2012,200,0,0,0,8,8,0.0,0,0,0,13,0,0,44.4,744,1
2551,1350,2010,550,1,0,0,109,15,0.0,0,0,0,8,0,0,64.5,450,0
7504,1735,2008,200,0,0,1,124,3,0.0,0,0,0,6,0,0,45.1,662,0
5317,2145,2009,200,0,0,0,174,8,0.0,0,0,0,15,0,0,45.0,629,0
5258,2401,2008,550,0,0,0,211,2,0.0,0,2,0,8,0,0,43.6,668,0
12613,7381,2008,200,0,0,0,31,7,0.0,0,0,0,12,0,0,54.2,560,0
2715,1345,2011,545,0,0,1,58,91,0.0,1,0,0,43,0,0,60.4,251,0
13790,4015,2014,200,0,0,0,20,3,0.0,0,0,0,5,0,0,49.9,596,0
5864,5375,2018,200,0,0,0,13,6,0.0,0,0,0,13,0,0,68.9,307,0
548,2007,2017,1250,0,0,0,291,166,0.0,1,1,0,26,0,0,44.0,689,0
3232,1987,2014,200,0,0,4,5,74,0.0,1,7,1,11,0,0,44.6,60,0
10274,1193,2015,200,0,0,0,8,4,0.0,0,0,0,17,0,0,49.9,564,0
6073,1505,2012,200,0,0,4,130,5,0.0,0,0,0,5,0,0,45.7,664,0
12866,1316,2011,200,0,0,0,101,4,0.0,0,0,0,7,0,0,47.7,632,1
8972,2022,2021,522,0,0,0,4,3,0.0,0,0,2,11,0,0,62.2,390,0
8055,1546,2020,746,0,0,0,32,0,0.0,0,0,0,5,0,0,45.0,653,0
8536,2403,2017,200,0,0,0,142,4,0.0,0,0,0,5,0,0,48.3,636,0
6259,5710,2011,200,0,0,1,3,12,0.0,0,3,0,11,0,2,69.0,270,0
2526,1587,2018,200,0,0,0,8,6,0.0,0,0,0,5,0,0,50.3,521,0
8130,3825,2015,550,0,0,2,7,14,0.0,0,0,0,3,0,0,54.1,625,0
8506,4164,2016,200,0,0,1,2,8,0.0,0,2,0,14,1,2,65.8,283,0
1099,1683,2020,473,0,0,0,77,9,0.0,0,0,0,9,0,0,51.3,631,0
6290,2050,2011,200,0,0,0,3,3,0.0,0,0,0,5,0,0,46.5,553,0
7806,1401,2015,375,0,0,0,0,0,0.0,0,0,0,5,0,0,47.7,433,0
4642,1366,2018,200,0,0,2,4,4,0.0,0,6,0,41,0,0,46.9,775,0
10363,1764,2011,200,0,0,1,2,34,0.0,1,0,0,19,0,0,62.8,19,0
12216,1715,2013,915,0,0,0,17,2,0.0,0,0,0,11,0,0,45.4,657,0
9587,5011,2008,200,0,0,1,177,91,0.0,1,0,0,38,0,0,60.4,506,0
5709,1000,2014,200,0,0,2,3,6,0.0,0,0,0,14,0,0,51.4,546,0
1776,3842,2016,200,0,0,0,43,11,0.0,0,0,0,10,0,0,57.7,330,0
12886,4567,2014,200,0,0,0,11,4,0.0,0,0,0,4,0,0,68.2,248,0
4913,2388,2012,200,0,0,0,6,4,0.0,0,0,0,7,0,0,46.2,653,0
13380,3958,2013,200,0,0,0,4,4,0.0,0,0,0,13,0,0,54.2,390,0
1574,2796,2011,200,0,0,0,3,7,0.0,0,0,0,9,0,0,58.8,463,0
8599,3450,2011,200,0,0,1,6,14,0.0,0,22,0,21,0,0,69.8,751,0
6278,2063,2022,1263,0,0,0,57,7,0.0,0,0,0,8,0,0,41.5,681,0
12954,5724,2018,4750,0,0,3,10,6,0.0,0,5,0,5,0,0,62.8,94,0
13067,1437,2014,200,0,0,0,12,3,0.0,0,0,0,11,0,0,44.5,689,0
13388,1653,2009,200,0,0,0,85,2,0.0,0,0,0,9,0,0,43.6,695,0
11318,2137,2012,200,0,0,0,1,2,0.0,0,0,0,4,0,0,44.4,719,0
3630,2087,2015,200,0,0,0,60,32,0.0,0,17,0,40,0,0,63.8,515,0
10616,3114,2008,914,1,0,1,574,92,0.0,1,0,0,25,0,0,43.4,650,0
9460,1685,2009,200,0,0,1,225,309,0.0,3,0,0,123,1,0,45.9,490,0
12426,2624,2013,200,0,0,0,13,6,0.0,0,0,0,28,0,0,45.4,709,0
1547,5458,2014,200,0,0,2,1,3,0.0,0,0,0,13,0,0,59.6,449,0
2424,2059,2011,200,0,0,0,237,3,0.0,0,0,0,5,0,0,47.7,670,1
6841,1364,2010,200,0,0,1,170,25,0.0,0,0,0,15,0,0,43.7,665,1
1753,20098,2013,200,0,0,0,153,6,0.0,0,0,0,20,0,0,44.2,653,0
11479,2357,2008,900,0,0,0,164,5,0.0,1,0,1,2,0,0,51.2,552,0
3393,1796,2016,996,0,0,1,24,6,0.0,0,0,0,18,0,0,69.3,270,0
1004,1186,2012,386,0,0,0,2,4,0.0,0,0,0,4,0,0,43.8,709,0
