,ANONYMOUS_1,YEAR,ANONYMOUS_2,AG,CO,CR,CU,FE,H2O,MN,MO,NI,PQINDEX,TI,V,V40,ZN,Y_LABEL
4009,3437,2014,200,0,0,4,0,16,0.0,0,272,0,11,0,0,122.5,1409,0
2204,2381,2016,200,0,0,4,1,442,0.0,4,0,2,1023,1,0,131.1,22,0
11422,3903,2015,200,0,0,1,55,73,0.0,1,5,1,11,0,0,80.8,1029,0
1074,5430,2014,200,0,0,0,2,19,0.0,0,263,0,10,0,0,114.8,1440,0
2628,6103,2017,200,0,0,0,10,2,0.0,0,0,0,6,0,0,45.7,743,0
2072,8021,2017,396,0,0,2,35,13,0.0,0,0,0,10,0,0,67.3,177,0
12160,4967,2010,200,0,0,1,16,82,0.0,1,292,1,18,0,0,126.1,1673,0
7978,2409,2009,900,0,0,0,162,140,0.0,2,10,1,78,0,0,144.8,113,0
10727,6597,2021,477,0,0,0,0,8,0.0,0,6,0,12,0,0,69.3,1141,0
7817,2091,2013,200,0,0,0,3,2,0.0,0,0,0,19,0,0,45.1,652,0
4364,2101,2013,200,0,0,9,101,228,0.0,9,0,4,80,0,0,133.3,73,0
6905,7640,2007,200,0,0,0,220,49,0.0,1,1,0,14,0,0,43.6,639,1
937,9306,2014,200,0,0,3,8,233,0.0,6,0,0,17384,0,0,181.7,30,0
6620,1666,2009,375,0,0,0,3,187,0.0,1,2,1,75,0,0,145.0,32,0
6411,1718,2017,200,0,0,1,3,200,0.0,2,15,0,40,0,0,139.3,35,0
5506,1456,2014,200,0,0,2,44,144,0.0,2,0,1,185,0,0,137.9,35,0
1405,3062,2011,200,0,0,26,3,1622,0.1,12,2,1,171,2,1,139.9,22,0
9164,2760,2009,200,0,0,5,0,250,0.0,4,0,0,597,0,0,150.8,25,0
12221,2516,2010,200,0,0,0,0,125,0.1,2,0,0,207,0,0,40.1,68,0
13279,1930,2008,200,0,0,1,2,207,0.0,3,1,0,439,1,0,54.3,1214,0
5502,3350,2012,200,0,0,2,1,21,0.0,0,0,0,12,0,0,112.3,1145,0
3054,2226,2012,200,0,0,0,1,9,0.0,0,0,0,16,0,0,99.7,1181,0
3129,3114,2008,200,0,0,1,2,16,0.0,0,4,0,19,0,0,109.8,1122,0
11275,1545,2009,200,0,0,1,6,184,0.0,1,0,0,1,0,0,134.7,73,0
9405,1876,2015,200,0,0,2,27,115,0.0,2,1,1,90,0,0,134.6,25,0
5352,2764,2016,375,0,0,0,6,8,0.0,0,0,0,11,0,0,44.3,709,0
6196,2137,2012,200,0,0,2,2,13,0.0,0,0,0,13,0,0,94.3,1395,0
286,6950,2021,550,0,0,0,25,2,0.0,0,0,0,7,0,0,44.3,705,0
12451,2070,2011,200,0,0,0,3,45,0.0,0,0,0,43,0,0,125.8,38,0
12089,1714,2014,200,0,0,0,1,3,0.0,0,0,0,5,0,0,99.2,1059,0
6914,3498,2015,200,0,0,6,7,1204,0.6,10,0,4,4555,7,0,164.4,32,0
8069,4880,2018,550,0,0,2,17,23,0.0,0,1,1,19,0,0,129.9,26,0
11060,2394,2018,200,0,0,17,989,848,0.0,13,1,49,553,0,0,116.7,681,1
10271,3873,2015,200,0,0,0,1,95,0.0,0,0,0,108,0,0,188.3,53,0
2297,4411,2017,461,0,0,1,4,30,0.0,0,0,0,31,0,0,108.1,1089,0
3281,5920,2019,200,0,0,14,3,69,0.0,1,0,0,46,0,0,101.8,1161,0
2547,1796,2016,200,0,0,2,5,157,1.0,1,0,1,131,0,0,142.3,58,0
12151,7440,2010,200,0,0,0,10,123,0.0,2,1,0,16,0,0,161.0,20,0
8274,1709,2011,200,0,0,0,153,1,0.0,0,0,0,19,0,0,44.5,655,0
4304,1464,2011,200,0,0,1,0,158,0.0,1,1,0,1198,0,0,145.0,20,1
1554,2245,2013,200,0,0,2,11,32,0.0,0,226,0,15,0,0,116.5,1444,0
2615,1357,2008,557,0,0,0,56,12,0.0,0,38,0,8,0,0,72.3,1157,0
4075,6422,2016,200,0,0,3,0,11,0.0,0,0,0,5,0,0,45.0,237,0
7982,1634,2012,200,0,0,0,4,9,0.0,0,23,0,13,0,0,85.8,1135,0
10320,4158,2015,200,0,0,0,1,14,0.0,0,34,0,7,0,0,102.6,1022,0
213,2429,2018,550,0,0,2,1,192,0.0,3,1,0,168,1,0,37.1,769,0
13635,6624,2008,200,0,0,2,1,189,0.0,4,0,0,950,1,0,156.6,19,0
5060,7205,2019,200,0,0,0,5,16,0.0,0,1,0,24,0,0,71.9,1101,0
5185,1434,2012,200,0,0,10,3,930,0.0,9,3,3,1179,3,0,148.0,30,0
5550,2860,2015,200,0,0,0,4,13,0.0,0,36,0,3,0,0,106.3,1020,0
12714,1333,2009,200,0,0,1,21,50,0.8,0,0,0,63,0,0,45.6,373,0
8676,1910,2018,200,0,0,0,2,9,0.0,0,3,0,8,0,0,97.5,1066,0
1198,1823,2012,200,0,0,0,0,138,0.0,0,0,0,1871,0,0,165.1,27,0
10400,1632,2018,550,0,0,3,3,25,0.0,0,2,0,10,0,0,90.4,974,0
10090,2107,2021,574,0,0,0,2,88,0.0,0,0,0,17,0,0,133.3,10,0
333,4486,2007,200,0,0,1,171,63,0.0,1,0,0,29,0,0,45.7,500,1
8056,6660,2014,200,0,0,1,1,3,0.0,0,0,0,14,0,0,60.1,371,1
2888,3448,2019,200,0,0,0,0,11,0.0,0,9,0,5,0,0,107.6,1055,0
7740,2068,2016,1268,0,0,0,0,15,0.0,0,266,0,21,0,0,83.4,1366,0
8605,3416,2017,2650,0,0,2,2,10,0.0,0,176,0,13,0,0,112.4,1163,0
9952,1700,2010,385,0,0,5,29,301,0.0,5,1,2,5135,1,0,100.7,727,0
8588,5615,2020,1532,0,0,1,10,20,0.0,2,19,0,9,0,0,90.6,1225,0
8152,5769,2017,769,0,0,0,0,66,0.0,0,0,0,63,0,0,148.1,5,1
7758,4381,2019,704,0,0,0,352,50,0.0,0,37,0,7,0,0,70.4,1111,0
12522,1924,2014,200,0,0,1,0,136,0.0,1,0,0,100,0,0,157.6,13,0
216,1998,2010,200,0,0,0,185,57,0.0,1,0,0,20,0,0,46.1,682,0
13056,2046,2013,200,0,0,2,9,111,0.0,3,1,0,835,0,0,135.5,25,0
9800,2507,2015,200,0,0,0,8,8,0.0,0,0,0,5,0,0,63.3,188,0
6106,11915,2013,200,0,0,2,276,386,0.0,9,6,1,441,0,0,125.3,230,0
3859,2031,2012,200,0,0,0,0,8,0.0,0,0,0,5,0,0,94.0,1076,0
9270,13131,2020,200,0,0,8,11,1401,0.0,36,27,2,8420,0,0,47.3,1270,0
7834,3244,2022,384,0,0,0,1,15,0.0,0,2,0,5,0,0,95.1,995,0
9185,7102,2014,200,0,0,0,1,0,0.0,0,0,0,5,0,0,72.2,15,0
7496,8763,2015,200,0,0,1,1,7,0.0,0,21,0,5,0,0,95.4,1121,1
1679,6334,2017,200,0,0,0,11,61,0.0,1,0,0,75,0,0,109.4,1454,0
5095,1583,2008,200,0,0,1,4,15,0.0,0,128,0,10,0,0,122.3,938,0
1151,3676,2018,200,0,0,3,6,142,0.0,2,2,0,235,0,0,134.7,36,0
9451,1417,2008,617,0,0,1,7,185,0.0,3,3,0,46,0,0,102.4,360,0
11601,5606,2011,200,0,0,4,8,161,0.0,4,2,1,1223,0,0,151.5,39,0
8036,1651,2012,851,0,0,0,0,22,0.0,0,0,0,53,0,0,162.3,53,0
3143,1158,2010,358,0,0,2,24,82,0.0,2,2,1,106,0,0,70.4,1475,0
8959,2087,2017,1250,0,0,0,3,6,0.0,0,0,0,11,0,0,53.3,406,0
2833,1723,2016,550,0,0,3,0,38,0.0,0,2,0,56,0,0,172.7,27,0
10567,1389,2012,200,0,0,0,1,9,0.0,0,280,0,4,0,0,116.8,1460,0
7443,1382,2011,200,0,0,0,170,3,0.0,0,0,0,14,0,0,43.5,616,0
10909,2364,2012,200,0,0,0,0,135,0.0,0,0,0,264,0,0,163.0,19,0
13099,4201,2019,580,0,0,2,21,354,0.0,9,4,1,232,0,0,109.5,1156,0
8712,1507,2019,707,0,0,0,3,19,0.0,0,2,0,5,0,0,94.5,982,0
3806,3459,2012,200,0,0,4,5,44,0.0,1,193,0,8,0,0,124.9,1256,0
1540,1000,2009,925,0,0,2,31,25,0.0,1,0,0,7,0,0,95.6,1146,0
10670,1724,2017,900,0,0,2,2,238,0.0,4,1,0,660,1,0,37.0,821,0
4588,1858,2012,200,0,0,3,147,216,0.0,4,0,3,4304,0,0,147.6,106,0
1649,3055,2016,200,0,0,24,7,2684,1.2,21,110,3,624,0,0,186.4,26,0
3672,1616,2008,200,0,0,8,1,436,0.0,4,0,0,347,2,0,137.3,10,1
12592,9146,2018,8250,0,0,0,4,10,0.0,0,185,0,18,0,0,108.9,1199,0
851,1416,2013,200,0,0,1,0,533,0.0,4,1,0,130,0,0,140.0,4,0
8451,2068,2018,200,0,0,0,6,3,0.0,0,0,0,6,0,0,47.2,328,0
11167,1769,2012,200,0,0,22,2,11,0.0,1,2,0,19,0,0,109.0,1212,0
1216,5011,2008,200,0,1,4,41,438,1.0,4,1,1,195,1,1,181.0,174,0
6124,1738,2010,200,0,0,4,34,52,0.0,2,16,0,11,1,0,104.8,1242,0
7434,2108,2009,200,0,0,2,0,239,0.0,2,22,2,320,0,0,120.8,213,0
2180,4168,2010,200,0,0,0,176,76,0.0,0,0,0,31,0,0,46.3,384,0
2038,5564,2010,200,0,0,1,4,17,0.0,1,126,0,13,0,0,105.1,1462,1
957,2754,2009,200,0,0,1,126,239,0.0,2,0,0,46,0,0,54.0,525,0
9757,3272,2008,550,0,1,95,352,4526,0.2,64,8,29,2896,16,3,170.7,226,0
12241,1214,2011,414,0,0,0,1,8,0.0,0,0,0,6,0,0,95.4,1035,0
4996,1606,2008,200,0,0,1,222,11,0.0,0,2,0,18,0,0,58.3,984,0
7723,1897,2007,1097,0,0,5,20,404,0.0,4,3,1,262,0,0,142.5,28,0
7908,4359,2019,200,0,0,1,12,9,0.0,2,0,0,15,0,0,51.6,1310,0
44,1339,2013,539,0,0,0,5,10,0.0,0,256,0,16,0,0,116.9,1464,0
10238,9425,2015,200,0,0,0,3,109,0.0,1,9,0,30,0,0,131.7,21,0
5810,1182,2014,375,0,0,0,6,2,0.0,0,0,0,7,0,0,46.0,617,0
4487,1712,2008,912,0,0,4,51,172,0.1,3,23,1,172,0,0,120.7,520,0
9778,1510,2013,200,0,0,0,6,82,0.0,0,0,0,37,0,0,134.3,21,0
12865,1377,2011,200,0,0,0,18,4,0.0,0,248,0,15,0,0,116.7,1298,0
9093,5599,2012,200,0,0,0,29,65,0.0,0,0,0,23,0,0,83.2,111,0
11820,5802,2011,200,0,0,2,25,241,0.0,3,0,2,15,0,0,128.1,121,0
12969,2081,2011,200,0,0,2,1,9,0.0,0,180,0,17,0,0,118.4,1060,0
6944,2672,2020,381,0,0,3,1,19,0.0,0,8,0,16,0,0,96.9,1420,0
648,2125,2010,200,0,0,4,118,70,0.0,2,28,0,11,0,0,94.7,1185,0
13177,2754,2009,200,0,0,5,38,356,0.0,4,4,0,274,0,0,171.2,65,0
10534,6282,2011,200,0,0,3,1,360,0.0,5,1,1,157,0,0,133.1,61,1
6200,3459,2009,550,0,0,0,58,0,0.0,0,0,0,8,0,0,55.6,448,0
11654,1723,2012,200,0,0,0,7,2,0.0,0,0,0,40,0,0,43.9,658,0
9678,1599,2018,200,0,0,0,1,9,0.0,0,4,0,5,0,0,71.4,1141,0
8773,3755,2016,200,0,0,14,59,809,0.0,12,2,4,12149,3,0,132.0,42,0
10804,4728,2019,358,0,0,1,0,13,0.0,0,0,0,5,0,0,93.6,1054,0
11218,7250,2015,200,0,0,0,449,23,0.0,0,111,0,9,0,0,75.6,1170,0
10796,1612,2011,200,0,0,0,0,37,0.0,0,0,0,80,0,0,158.8,20,0
12706,2665,2015,200,0,0,0,12,42,0.0,0,0,0,144,0,0,141.5,45,0
9404,2027,2017,527,0,1,45,24,3910,0.1,141,22,13,15170,60,2,165.1,267,0
10559,1701,2010,200,0,0,8,27,401,0.0,8,0,1,16817,0,0,170.5,50,1
5485,1219,2010,200,0,0,1,2,11,0.0,0,150,0,8,0,0,122.7,1035,0
1648,2376,2008,200,0,0,2,20,43,0.0,2,0,1,21,0,0,87.3,1066,0
7076,4304,2021,530,0,0,7,1,230,0.0,5,0,0,1124,0,0,144.8,17,0
6612,4154,2012,200,0,0,5,20,96,0.0,3,7,1,25,0,0,95.0,1207,0
12593,3166,2012,200,0,0,2,4,115,0.0,2,3,0,1295,0,0,70.4,1167,0
9403,4206,2016,200,0,0,1,2,126,0.0,1,2,0,107,0,0,127.9,22,0
6779,1655,2011,200,0,0,0,2,76,0.0,1,0,0,63,0,0,133.3,12,1
10109,3473,2014,200,0,0,0,3,148,0.0,1,0,0,299,0,0,146.9,21,0
1704,1518,2016,200,0,0,1,19,13,0.0,0,0,0,25,0,0,92.4,992,0
10617,1699,2013,200,0,0,1,0,8,0.0,0,0,0,8,0,0,95.8,1239,0
12595,1395,2015,200,0,0,1,64,8,0.0,0,0,0,17,0,0,57.4,554,0
4854,1600,2015,200,0,0,1,11,29,0.0,2,0,0,16,0,0,85.2,1013,0
2382,2376,2013,200,0,0,2,3,115,0.0,1,0,1,350,0,0,131.7,16,0
13241,2113,2009,200,0,0,3,5,271,0.0,2,1,0,6626,0,0,136.4,20,0
9621,3875,2015,200,0,0,0,84,50,0.0,0,0,0,142,0,0,139.0,27,0
1200,1721,2008,375,0,0,9,13,755,0.0,10,17,1,95,0,0,67.8,1110,0
6924,4542,2010,200,0,0,2,2,138,0.0,2,1,0,559,0,0,175.3,38,1
4819,2393,2010,200,0,0,0,136,6,0.0,0,0,0,6,0,0,44.7,789,0
5444,1191,2015,200,0,0,4,2,5,0.0,0,0,0,5,0,0,64.9,324,0
12213,1364,2009,200,0,0,0,181,75,0.0,1,0,0,18,0,0,43.9,570,1
11866,1364,2008,564,1,0,0,83,3,0.0,0,2,0,6,0,0,66.2,410,0
13619,1414,2011,200,0,0,3,14,55,0.0,1,10,0,29,0,0,91.8,1187,0
11935,2432,2013,200,0,0,5,10,473,0.0,9,20,0,854,0,0,70.6,1383,0
10348,1410,2011,200,0,0,0,4,24,0.0,0,1,0,18,0,0,131.9,10,0
5560,4664,2014,550,0,0,0,8,6,0.0,0,0,0,13,0,0,44.0,677,0
11557,2383,2017,375,0,0,0,24,2,0.0,0,0,0,5,0,0,44.4,713,0
5709,1000,2014,200,0,0,2,3,6,0.0,0,0,0,14,0,0,51.4,546,0
7986,1361,2008,550,0,0,1,335,17,0.0,1,5,0,5,0,0,55.3,1162,0
4045,1212,2008,200,0,0,0,171,12,0.0,0,0,0,185,0,0,46.2,630,0
11703,3080,2016,200,0,0,1,18,14,0.0,0,0,0,16,0,0,80.1,1074,0
12249,3277,2011,200,0,0,14,248,1050,0.0,12,1,13,1543,0,0,139.0,180,1
453,2065,2018,565,0,0,0,16,0,0.0,0,0,0,5,0,0,60.5,371,0
7852,2540,2018,1600,0,0,1,49,40,0.0,0,3,0,37,0,0,60.5,459,0
6939,7725,2018,204,0,0,0,346,6,0.0,2,0,0,10,0,0,33.4,503,0
10519,2039,2011,200,0,0,1,3,87,0.0,1,0,0,36,0,0,157.2,14,1
6074,2790,2013,200,0,0,5,19,79,0.0,2,1,1,10,0,0,95.9,1170,0
7043,9096,2021,632,0,0,0,39,3,0.0,0,0,0,7,0,0,45.3,621,0
6337,1385,2016,585,0,0,2,13,35,0.0,2,2,0,19,0,0,83.5,1183,0
1980,2118,2016,200,0,0,0,0,25,0.0,0,0,0,26,0,0,192.1,889,0
4268,3819,2017,200,0,0,1,7,44,0.0,2,14,0,5,0,0,88.5,1213,0
10633,1651,2008,200,0,0,1,2,20,0.0,1,2,0,16,0,0,106.5,1368,0
3536,2508,2014,200,0,0,0,8,3,0.0,0,0,0,8,0,0,46.3,640,0
10688,1527,2008,200,0,0,8,18,340,0.1,9,0,2,11434,0,0,193.7,33,0
13906,1689,2013,585,0,0,1,3,25,0.0,0,0,0,112,0,0,118.2,116,0
12698,5396,2014,200,0,0,1,0,5,0.0,0,39,0,17,0,0,104.7,938,0
10011,5902,2013,200,0,0,0,0,32,0.0,0,1,0,127,0,0,317.3,41,0
9489,2051,2011,200,0,0,2,0,92,0.0,1,0,0,229,0,0,128.6,20,0
10781,3080,2011,200,0,0,13,19,948,0.0,6,6,2,674,0,0,59.6,1140,0
7473,6519,2018,550,0,0,0,0,61,0.0,0,0,0,60,0,0,165.4,7,0
3157,2378,2015,200,0,0,1,4,88,0.0,1,0,0,981,0,0,130.0,13,0
4403,3457,2019,200,0,0,1,3,90,0.0,3,3,0,703,0,0,58.6,1268,0
8272,1536,2011,200,0,0,0,2,100,0.0,1,2,0,28,0,0,138.2,113,0
11860,2437,2011,200,0,0,4,0,59,0.0,1,3,0,169,0,2,132.1,3,0
5088,7463,2020,369,0,0,0,13,377,0.0,6,13,0,305,0,0,106.6,1228,0
210,3676,2018,200,0,0,0,4,4,0.0,0,0,0,17,0,0,44.4,705,0
8349,1539,2015,200,0,0,1,2,14,0.0,0,6,0,29,0,0,101.8,653,0
11653,2418,2017,200,0,0,3,5,52,0.0,2,40,1,15,0,0,102.2,1204,0
813,11531,2013,200,0,0,3,58,42,0.0,2,1,1,33,0,0,87.3,1081,0
3205,1508,2021,200,0,0,7,8,530,0.3,7,9,1,829,4,0,189.6,60,0
13672,2347,2014,200,0,0,2,3,51,0.0,0,213,0,66,0,0,100.5,1244,1
7735,1332,2011,532,0,0,1084,11,956,0.2,35,4,10,610,31,5,157.5,14,0
10958,2740,2015,375,0,0,1,57,126,0.0,1,0,3,19,0,0,127.3,144,0
4129,2150,2014,200,0,0,4,136,432,0.0,6,3,2,262,0,0,57.4,1180,0
4703,3918,2011,200,0,0,0,18,3,0.0,0,1,0,13,0,0,71.2,293,0
5408,3291,2013,200,0,0,2,23,20,0.0,1,2,1,8,0,0,107.1,1329,0
530,1891,2011,200,0,0,0,1,9,0.0,0,0,0,14,0,0,97.0,1286,0
8049,4220,2009,200,0,0,4,6,42,0.0,1,216,0,17,0,0,118.9,1322,1
12452,6306,2012,200,0,0,0,2,55,0.0,0,0,0,47,0,0,165.1,49,0
7556,4595,2018,550,0,0,0,1,19,0.0,0,46,0,19,0,0,101.6,1100,1
8795,3390,2013,200,0,0,0,0,10,0.0,0,17,0,28,0,0,80.0,1169,0
11611,1331,2012,200,0,0,4,3,41,0.0,0,152,0,13,0,0,126.8,939,0
2727,3452,2015,200,0,0,0,0,76,0.0,0,0,0,124,0,0,136.8,14,0
2349,2071,2016,1271,0,0,0,11,95,0.0,0,0,0,112,0,0,110.4,1419,0
8199,1360,2008,375,0,0,0,57,11,0.0,1,147,0,7,0,0,81.5,1203,0
713,5192,2016,200,0,0,0,12,7,0.0,0,0,0,18,0,0,44.1,728,0
9107,1723,2011,200,0,0,2,98,126,0.0,2,2,1,289,1,0,58.0,334,0
789,2719,2011,200,0,0,1,100,153,0.0,2,0,2,46,0,0,154.6,93,0
5680,4701,2015,200,0,0,0,2,25,0.0,0,34,0,16,0,0,74.1,1009,0
12393,5178,2014,200,0,0,9,105,418,0.0,6,0,5,115,0,0,126.4,71,0
11072,1650,2009,200,0,0,2,3,18,0.0,0,13,0,12,0,0,98.3,1116,0
11063,1364,2009,200,0,0,4,36,244,0.0,4,4,2,262,0,0,150.8,52,0
12137,5298,2016,200,0,0,2,2,20,0.0,0,281,0,19,0,0,113.0,1435,0
2760,2481,2015,200,0,0,0,44,10,0.0,1,2,0,8,0,0,89.7,1385,0
2835,4469,2015,200,0,0,3,0,145,0.0,1,2,0,2417,0,0,165.2,65,1
7691,2043,2017,543,0,0,0,3,51,0.0,0,2,0,40,0,0,140.0,18,0
3599,1347,2013,547,0,0,3,2,17,0.0,0,230,0,4,0,0,120.5,1296,0
7438,3085,2009,200,0,0,2,4,18,0.0,0,267,0,11,0,0,117.3,1467,0
7554,3524,2017,624,0,0,0,35,11,0.0,0,0,0,5,0,0,68.2,136,0
7215,1418,2011,200,0,0,0,2,94,0.0,0,16,0,209,0,0,126.5,117,0
12349,1413,2021,613,0,0,0,9,41,0.0,2,0,0,119,0,0,110.2,1520,0
7501,1989,2008,550,0,0,0,133,16,0.0,0,0,0,18,0,0,44.7,671,0
10051,1329,2015,200,0,0,0,0,8,0.0,0,174,0,7,0,0,110.1,1127,0
10210,2463,2019,200,0,0,2,1,15,0.0,0,244,0,10,0,0,114.2,1345,0
11686,1327,2009,527,0,0,0,664,13,0.0,3,0,0,16,0,0,38.9,1049,0
4317,2400,2010,200,0,0,2,0,87,0.0,0,0,2,126,0,0,171.3,9,0
9266,49120,2009,200,0,0,3,1,190,0.0,3,0,2,701,1,1,179.1,36,0
666,3465,2009,200,0,0,24,217,2460,0.0,19,3,14,2848,8,1,145.7,129,1
5202,4137,2015,200,0,0,0,5,13,0.0,0,2,0,26,0,0,43.5,656,0
665,2440,2009,413,0,0,11,5,896,0.0,6,8,1,481,0,0,56.4,1328,0
3166,1695,2015,200,0,0,0,2,8,0.0,0,0,0,15,0,0,119.6,67,0
611,5639,2015,200,0,0,0,0,9,0.0,0,41,0,7,0,0,88.3,1047,0
932,2108,2016,200,0,0,0,8,58,0.0,0,0,0,110,0,0,113.5,1679,0
3498,2137,2017,1250,0,0,2,2,16,0.0,0,2,0,22,0,0,116.2,1391,0
8500,3800,2018,3000,0,0,4,189,927,0.0,76,6,1,2012,0,0,58.0,1395,0
9015,4945,2015,200,0,0,0,0,11,0.0,0,0,0,24,0,0,182.3,34,0
10629,1357,2008,375,0,0,3,7,220,0.0,5,11,1,303,0,0,70.7,1417,0
11900,1466,2012,270,0,0,1,5,73,0.0,3,2,0,545,0,0,70.8,1300,0
3454,1660,2008,550,0,0,9,24,570,0.0,9,2,4,1501,4,0,163.6,35,1
5206,1907,2011,200,0,0,3,23,29,0.0,2,2,1,11,0,0,93.4,1195,0
9104,7790,2016,200,0,0,0,1,12,0.0,0,119,0,14,0,0,22.8,671,0
5490,1352,2013,200,0,0,5,3,747,0.0,8,0,3,3511,3,0,141.9,60,0
1033,2066,2009,1266,0,0,3,2,18,0.0,1,193,0,4,0,0,115.5,1060,0
912,1850,2009,200,0,0,1,2,70,0.0,0,0,0,40,0,0,144.5,19,0
3236,4903,2013,200,0,0,0,0,36,0.0,0,0,0,135,0,0,159.6,45,0
169,2512,2010,200,0,0,3,105,162,0.0,3,0,1,40,0,0,134.3,65,0
11489,5032,2015,200,0,0,0,11,37,0.0,0,0,0,29,0,0,133.0,12,0
11102,1000,2009,550,0,0,2,28,28,0.0,2,24,1,12,0,0,83.5,1118,1
3943,2069,2015,200,0,0,2,3,12,0.0,0,196,0,9,0,0,112.5,1218,0
1242,2118,2010,200,0,0,4,7,475,0.0,4,4,0,322,0,0,61.6,1231,1
8868,1758,2016,200,0,0,0,3,2,0.0,0,0,0,16,0,0,52.7,571,0
12091,1434,2012,200,0,0,0,5,5,0.0,0,4,0,10,0,0,71.4,334,0
13300,4559,2021,475,0,0,0,6,4,0.0,0,0,0,8,0,0,45.9,645,0
281,1380,2012,200,0,0,2,78,62,0.0,1,173,0,13,0,0,106.4,1431,0
5788,1287,2010,487,0,0,2,60,449,0.0,12,7,1,282,0,0,58.3,1136,0
9493,1655,2011,200,0,0,1,13,12,0.0,0,0,0,11,0,0,56.8,566,0
12965,1689,2008,550,1,0,3,19,507,0.0,6,6,1,783,0,0,54.0,1237,0
10936,2771,2014,200,0,0,0,21,10,0.0,0,0,0,21,0,0,45.9,733,0
5523,4458,2014,200,0,0,1,16,176,0.0,5,3,0,98,0,0,58.6,1341,0
12583,1928,2011,200,0,0,2,193,286,0.0,3,3,13,76,0,0,125.9,154,0
9169,1767,2009,200,0,0,2,18,57,0.0,2,0,1,232,0,0,390.3,22,0
3589,1363,2011,200,0,0,0,32,93,0.0,1,0,1,65,0,0,145.1,18,0
13236,1813,2018,200,0,0,0,0,12,0.0,0,0,0,5,0,0,99.3,782,0
5199,5313,2017,4400,0,0,2,5,19,0.0,0,2,0,12,0,0,99.4,1046,0
13479,3097,2014,200,0,0,14,3,679,0.0,6,0,3,2684,4,0,131.8,9,0
5254,1858,2009,200,0,0,1,5,56,0.0,2,0,0,16647,0,0,189.5,22,0
10511,7973,2017,523,0,0,2,3,18,0.0,0,7,0,14,0,0,91.9,1061,0
7172,5317,2011,200,0,0,0,5,18,0.0,0,166,0,11,0,0,114.6,1013,0
2633,1752,2016,200,0,0,5,2,906,0.0,7,17,0,94,0,0,129.9,34,0
128,2862,2021,400,0,0,16,6,1645,0.0,15,2,6,1686,5,0,325.3,19,0
2224,5753,2014,200,0,0,2,1,159,0.0,1,0,0,384,0,0,130.1,35,0
13285,3099,2015,200,0,0,2,8,105,0.0,2,0,0,224,0,0,110.6,197,1
12644,1761,2012,200,0,0,4,39,111,0.0,2,0,0,187,0,0,140.3,41,0
3654,1175,2008,375,0,0,1,1,179,0.0,1,13,1,109,0,0,118.0,129,0
4921,1354,2008,550,1,0,34,309,1896,0.1,22,4,20,1001,26,0,131.7,167,0
8149,1688,2017,200,0,0,0,11,1,0.0,0,0,0,13,0,0,44.1,717,0
5166,2302,2018,375,0,0,0,0,23,0.0,0,0,0,11,0,0,100.1,1065,0
13788,1517,2013,200,0,0,0,2,20,0.0,0,0,0,14,0,0,67.0,1203,0
7580,1683,2011,200,0,0,4,37,716,0.0,3,0,0,8597,0,0,125.2,55,0
12341,1692,2013,200,0,0,0,1,4,0.0,0,36,0,9,0,0,101.3,936,0
5724,3804,2014,200,0,0,1,2,138,0.0,2,0,0,332,0,0,145.3,12,1
4803,2929,2019,200,0,0,4,11,110,0.0,2,5,2,336,1,0,88.1,1019,0
5008,1175,2011,375,0,0,1,3,131,0.0,1,23,0,36,0,0,137.7,31,0
10918,2302,2014,200,0,0,0,0,31,0.0,0,0,0,94,0,0,153.9,128,0
5412,3772,2016,200,0,0,0,0,9,0.0,0,1,0,6,0,0,70.5,1198,0
12287,1635,2014,200,0,0,4,69,240,0.0,4,0,3,180,0,0,184.2,59,0
3526,1207,2012,407,0,0,0,34,53,0.0,0,2,0,130,0,0,61.2,990,0
1485,1343,2011,200,0,0,0,3,9,0.0,0,272,0,14,0,0,98.6,1435,0
13427,5568,2016,200,0,0,4,2,456,0.0,4,0,3,485,3,0,134.2,16,0
5921,2463,2019,200,0,0,4,4,177,0.0,5,6,0,303,0,0,59.7,1262,0
10850,2549,2021,242,0,0,0,3,16,0.0,0,47,0,15,0,0,89.6,1147,0
13377,1366,2015,200,0,0,0,0,39,0.0,0,5,0,48,0,0,159.5,57,0
13899,5339,2020,1366,0,0,0,43,2,0.0,0,0,0,20,0,0,45.1,750,0
941,7302,2018,965,0,0,2,94,314,0.0,29,6,0,346,0,0,56.0,1309,0
4836,1297,2013,200,0,0,1,0,87,0.0,0,0,0,65,0,0,131.6,12,0
7100,1597,2014,200,0,0,0,7,15,0.0,2,31,0,26,0,0,66.5,1072,0
6968,1371,2010,375,0,0,0,1,9,0.0,0,57,0,8,0,0,98.8,1082,0
7685,1417,2019,467,0,0,0,10,85,0.0,1,0,0,97,0,0,55.7,1247,0
3323,1185,2014,385,0,0,0,0,76,0.0,0,0,0,310,0,0,139.3,18,0
7290,2143,2021,1343,0,0,0,0,8,0.0,0,1,0,8,0,0,74.3,776,0
2462,1161,2009,200,0,0,7,25,125,0.0,1,1,0,72,0,0,67.2,154,0
2860,2054,2020,200,0,0,0,0,31,0.0,0,0,0,46,0,0,133.2,13,0
12139,7503,2014,200,0,0,0,4,143,0.0,9,0,0,30,0,0,137.3,53,0
3869,1389,2010,589,0,0,1,0,103,0.0,0,0,0,83,0,0,146.1,18,0
2572,1574,2010,736,0,0,8,1,163,0.0,2,9,0,92,0,0,185.3,24,0
