,ANONYMOUS_1,YEAR,ANONYMOUS_2,AG,CO,CR,CU,FE,H2O,MN,MO,NI,PQINDEX,TI,V,V40,ZN,Y_LABEL
1034,11110,2022,200,0,0,2,0,17,0.0,0,14,0,9,0,0,103.4,1199,0
3453,3814,2017,3000,0,0,0,3,11,0.0,0,118,0,11,0,0,101.5,1183,0
3752,1394,2012,200,0,0,31,9,40,0.0,2,36,0,29,0,0,98.5,855,0
2773,1525,2013,200,0,0,0,2,9,0.0,0,38,0,14,0,0,104.6,1025,0
7963,5937,2009,200,0,0,1,4,34,0.0,1,36,1,22,0,0,101.2,973,0
6424,5944,2018,5100,0,0,0,1,4,0.0,0,5,0,13,0,0,115.1,1291,0
8401,1718,2016,200,0,0,2,3,22,0.0,0,0,0,5,0,0,101.0,1201,0
185,1709,2008,550,1,0,1,1,23,0.0,1,102,0,12,0,0,111.0,900,1
6498,2087,2017,587,0,0,0,1,7,0.0,0,219,0,9,0,0,112.1,1296,0
13437,1728,2019,200,0,0,1,3,11,0.0,0,24,0,9,0,0,93.3,933,0
1184,1000,2009,200,0,0,2,44,37,0.0,2,25,1,8,1,0,92.7,1220,0
9479,1330,2012,200,0,0,1,2,17,0.0,0,41,0,9,0,0,118.4,1006,0
2197,2465,2014,200,0,0,2,5,17,0.0,0,45,0,18,0,0,102.9,1171,0
7953,1587,2008,787,0,0,1,353,24,0.0,1,203,0,16,0,0,117.8,1579,0
11863,1709,2009,200,0,0,5,7,30,0.0,0,151,0,9,0,0,118.1,1114,0
13123,1915,2018,375,0,0,1,10,56,0.0,1,41,0,13,0,0,97.5,1094,0
2491,3725,2008,550,0,0,0,1,7,0.0,0,241,0,6,0,0,121.2,1325,0
12950,3794,2022,690,0,0,0,3,9,0.0,0,44,0,5,0,0,92.5,1039,0
11521,1378,2012,200,0,0,0,3,11,0.0,0,249,0,11,0,0,104.2,1344,0
3191,1489,2009,689,0,0,2,1,21,0.0,0,4,0,9,0,0,93.6,926,0
1693,3480,2018,200,0,0,1,2,17,0.0,0,0,0,5,0,0,97.5,1263,0
2754,7930,2011,200,0,0,5,7,38,0.0,1,4,1,15,0,0,114.1,1313,0
6556,1698,2010,200,0,0,1,2,12,0.0,1,93,0,10,0,0,110.8,1478,0
10214,1696,2009,200,0,0,1,104,35,0.0,0,198,0,6,0,0,105.9,1368,0
5640,1794,2011,200,0,0,0,1,17,0.0,0,36,0,18,0,0,112.4,1220,0
1414,7452,2012,200,0,0,0,9,5,0.0,0,261,0,6,0,0,117.8,1374,1
7178,1875,2007,374,0,0,2,19,34,0.0,1,12,0,18,0,0,88.1,1143,0
3639,2920,2020,460,0,0,1,0,13,0.0,0,84,0,9,0,0,93.6,1280,0
10873,3116,2017,200,0,0,1,7,18,0.1,1,185,0,23,0,0,116.8,1265,0
11504,1707,2013,907,0,0,10,30,58,0.0,2,21,0,110,0,0,104.0,1245,0
5683,1000,2014,200,0,0,4,2,7,0.0,0,21,0,17,0,0,107.5,1111,0
9629,1666,2012,200,0,0,0,0,6,0.0,0,249,0,9,0,0,113.1,1381,0
5210,9250,2022,420,0,0,0,0,12,0.0,0,36,0,6,0,0,98.4,969,0
10525,1788,2015,200,0,0,0,3,21,0.0,0,1,0,12,0,0,89.7,1105,0
6352,4559,2021,932,0,0,0,2,16,0.0,0,0,0,6,0,0,92.3,1140,0
7408,1785,2012,985,0,0,2,2,17,0.0,0,249,0,16,0,0,118.5,1343,0
7048,1655,2017,900,0,0,0,4,13,0.0,0,0,0,15,0,0,91.4,1127,0
13672,2347,2014,200,0,0,2,3,51,0.0,0,213,0,66,0,0,100.5,1244,1
10595,2376,2013,1576,0,0,2,0,15,0.0,0,53,0,28,0,0,112.1,1163,0
8924,1702,2009,200,0,0,1,6,14,0.0,0,1,1,15,0,0,82.0,1101,0
2613,1715,2013,200,0,0,32,37,78,0.2,1,226,0,43,0,0,115.3,1252,0
7018,5699,2018,200,0,0,0,1,10,0.0,0,0,0,17,0,0,85.4,1011,0
11929,1404,2011,200,0,0,0,56,36,0.0,1,75,0,4,0,0,94.1,854,0
11440,5612,2014,200,0,0,2,0,25,0.1,0,10,0,28,0,0,94.7,1230,0
9066,7432,2017,661,0,0,0,1,5,0.0,0,6,0,4,0,0,105.4,1421,0
8686,1332,2017,200,0,0,0,0,6,0.0,0,5,0,7,0,0,94.8,1272,0
11119,4222,2017,622,0,0,0,0,23,0.0,0,0,0,6,0,0,96.7,977,0
6618,3533,2015,200,0,0,0,2,13,0.0,0,229,0,15,0,0,104.7,1188,0
2323,7349,2014,200,0,0,2,1,16,0.0,0,251,0,9,0,0,119.5,1374,1
5333,2415,2012,200,0,0,0,3,14,0.0,0,2,0,5,0,0,91.4,992,1
13623,1000,2014,200,0,0,1,6,19,0.0,0,189,0,13,0,0,108.9,1292,0
5769,2348,2008,550,0,0,1,1,20,0.0,1,244,0,18,0,0,119.0,1340,0
12425,2212,2013,200,0,0,2,2,20,0.0,0,2,0,2,0,0,87.1,712,1
4221,6658,2010,200,0,0,1,1,10,0.0,0,204,0,9,0,0,110.1,1252,0
8299,2010,2012,200,0,0,2,3,20,0.0,0,138,0,6,0,0,120.8,889,0
2277,1616,2009,200,0,0,2,32,29,0.0,1,48,0,84,0,0,87.1,1179,0
1596,1843,2014,200,0,0,0,3,10,0.0,0,2,0,4,0,0,92.3,1257,0
9420,2087,2012,200,0,0,2,7,28,0.0,0,176,0,15,0,0,124.1,1041,0
13108,6170,2019,375,0,0,0,2,25,0.0,1,45,0,13,0,0,110.5,1208,0
7556,4595,2018,550,0,0,0,1,19,0.0,0,46,0,19,0,0,101.6,1100,1
13882,1368,2011,568,0,0,2,37,51,0.0,1,18,0,16,0,0,87.1,1210,0
4870,6557,2014,200,0,0,0,0,70,0.0,0,24,0,11,0,0,96.4,1446,0
7546,5044,2013,200,0,0,5,2,25,0.0,0,128,0,6,0,0,120.5,1134,0
2480,2905,2015,200,0,0,1,1,23,0.0,0,3,0,14,0,0,106.3,1185,0
5552,3053,2014,200,0,0,1,4,15,0.0,0,43,0,6,0,0,101.1,1221,0
4766,1166,2021,366,0,0,0,0,9,0.0,0,2,0,5,0,0,104.9,1015,0
5453,1486,2011,200,0,0,0,2,30,0.0,0,0,0,12,0,0,85.8,1225,0
6952,1699,2018,539,0,0,2,4,28,0.0,1,48,0,5,0,0,102.2,1166,0
9717,1331,2008,531,0,0,2,3,25,0.0,1,119,0,21,0,1,105.8,1283,1
4292,6652,2021,1635,0,0,0,0,8,0.0,0,0,0,8,0,0,96.4,852,0
1704,1518,2016,200,0,0,1,19,13,0.0,0,0,0,25,0,0,92.4,992,0
2705,2363,2017,200,0,0,0,2,7,0.0,0,0,0,12,0,0,105.1,807,0
6546,1168,2015,368,0,0,2,6,23,0.2,0,4,0,16,0,0,105.8,1300,0
7920,1206,2014,406,0,0,0,0,16,0.0,0,247,0,4,0,0,119.5,1376,0
2456,1214,2021,414,0,0,0,1,20,0.0,0,0,0,5,0,0,94.5,1140,0
671,1824,2015,200,0,0,0,8,24,0.0,0,1,0,3,0,0,85.3,1369,0
5842,2787,2008,550,0,0,1,1,12,0.0,0,207,0,19,0,0,98.5,1263,0
2816,3156,2013,200,0,0,4,26,36,0.0,2,2,1,9,0,0,100.9,1215,0
6625,6226,2017,200,0,0,1,1,15,0.0,0,0,0,79,0,0,95.4,1146,0
1392,5674,2018,200,0,0,1,0,8,0.0,0,3,0,12,0,0,91.5,1239,1
2446,2369,2010,200,0,0,1,2,13,0.0,0,217,0,22,0,0,108.1,1257,0
2460,2061,2014,200,0,0,0,0,19,0.0,0,41,0,20,0,0,97.1,997,0
9027,2024,2018,554,0,0,1,4,20,0.0,0,0,0,22,0,0,101.4,1122,0
7370,2010,2012,200,0,0,2,3,18,0.0,1,55,0,25,0,0,113.6,1120,0
13523,2041,2017,200,0,0,1,3,34,0.0,0,240,0,1,0,0,107.0,1425,0
9522,3851,2011,200,0,0,1,11,44,0.0,0,158,0,9,0,0,120.1,1204,1
12250,2436,2019,200,0,0,1,2,23,0.0,0,0,0,5,0,0,98.7,1046,1
9330,2416,2010,200,0,0,10,17,79,0.0,2,100,1,76,0,0,95.8,1366,0
12433,7411,2017,661,0,0,3,61,139,0.0,2,45,1,21,0,0,116.0,980,0
9566,8664,2021,859,0,0,3,8,22,0.0,0,39,0,5,0,0,105.4,1158,0
2475,1371,2012,417,0,0,0,5,17,0.0,0,2,0,13,0,0,97.4,990,0
9598,7804,2017,200,0,0,0,0,15,0.0,0,0,0,5,0,0,97.4,1157,0
13156,3142,2013,200,0,0,1,1,7,0.0,1,99,0,10,0,0,98.5,941,0
3028,12421,2018,550,0,1,2,5,18,0.0,1,221,0,3,0,0,115.6,1376,1
9891,1775,2015,200,0,0,2,2,17,0.0,1,92,0,18,0,1,106.7,1151,0
7672,2387,2021,517,0,0,1,1,16,0.0,0,60,0,8,0,0,103.3,1071,0
4506,7132,2022,342,0,0,2,4,15,0.0,0,3,0,5,0,0,100.0,1137,0
5734,2761,2016,200,0,0,4,31,64,0.0,2,2,0,12,0,0,81.1,966,0
1656,1346,2013,200,0,0,1,0,10,0.0,0,229,0,14,0,0,121.7,1244,0
7793,1353,2015,200,0,0,0,2,15,0.0,0,261,0,10,0,0,113.2,1286,0
11148,1700,2013,200,0,0,0,1,13,0.0,0,3,0,5,0,0,100.7,1276,0
9344,2064,2018,575,0,0,0,0,7,0.0,0,0,0,5,0,0,102.0,954,1
694,8734,2008,200,0,0,4,20,35,0.0,1,185,1,17,0,0,115.6,1351,0
3214,1000,2015,200,0,0,1,8,32,0.0,0,0,0,20,0,0,98.8,1245,0
11927,2653,2013,200,0,0,2,6,25,0.0,0,233,0,17,0,0,109.9,1684,0
3836,4967,2010,200,0,0,6,22,66,0.0,2,0,0,16,1,1,102.9,1077,1
7809,2403,2017,200,0,0,2,87,78,0.0,0,63,0,14,0,0,91.4,1253,0
3557,2007,2015,200,0,0,2,52,53,0.0,2,4,0,18,0,0,83.2,1014,0
11261,1881,2008,375,0,0,3,2,14,0.0,1,248,1,12,0,0,123.2,1385,0
9454,2056,2022,387,0,0,0,1,17,0.0,0,36,0,5,0,0,91.6,960,0
6815,1548,2008,200,0,0,0,16,22,0.1,0,66,0,8,0,0,95.5,816,0
12176,3080,2012,200,0,0,2,4,20,0.0,0,263,0,2,0,0,111.9,1397,0
9285,9948,2015,200,0,0,1,2,20,0.0,0,44,0,51,0,0,98.7,1045,0
7647,3209,2016,200,0,0,0,0,11,0.0,0,0,0,6,0,0,105.1,1132,0
9510,3094,2013,200,0,0,0,2,10,0.0,0,0,0,16,0,0,94.2,1108,0
8170,3478,2010,200,0,0,1,5,23,0.0,1,1,0,18,0,0,103.0,1314,0
12347,1000,2015,200,0,0,0,3,55,0.0,0,283,0,20,0,0,111.2,1491,0
13673,7965,2011,200,0,0,2,2,17,0.0,0,0,0,11,0,0,97.5,1262,0
2265,4844,2021,1014,0,0,1,0,17,0.0,0,0,0,12,0,0,92.6,1038,0
1189,7978,2014,200,0,0,3,21,38,0.0,2,12,1,18,1,0,91.7,1153,0
11580,1709,2011,578,0,0,0,1,8,0.0,0,1,0,11,0,0,89.0,1099,0
9738,2229,2014,200,0,0,0,1,5,0.0,0,173,0,9,0,0,118.4,1119,0
12029,1534,2011,200,0,0,2,9,20,0.0,0,11,0,14,0,0,104.4,1213,0
8888,1175,2010,200,0,0,4,7,53,0.0,1,19,0,11,0,0,90.1,1151,0
7927,63454,2017,550,0,0,1,10,19,0.0,0,235,0,9,0,0,115.9,1445,0
10621,1353,2008,550,0,0,1,3,25,0.0,0,17,0,9,0,0,91.5,1154,1
11004,1919,2010,200,0,0,0,2,14,0.0,0,107,0,14,0,0,104.0,1302,0
12696,1989,2008,550,0,0,3,28,49,0.0,2,2,0,17,0,0,86.1,1141,0
11755,8474,2016,200,0,0,0,1,6,0.0,0,254,0,0,0,0,112.0,1388,0
1048,5409,2012,200,0,0,1,4,17,0.0,0,40,0,4,0,0,94.4,959,1
10025,6567,2016,200,0,0,0,2,29,0.0,0,109,0,10,0,0,98.0,1291,0
11523,1571,2010,200,0,0,3,41,30,0.0,1,44,0,11,0,0,100.9,1232,0
13800,1375,2015,575,1,0,2,28,16,0.0,2,33,0,8,0,0,85.5,1039,0
9697,2267,2010,200,0,1,1,2,12,0.0,1,235,0,8,0,0,110.6,1351,0
12828,2443,2011,200,0,0,3,2,23,0.0,1,229,1,11,0,0,108.5,1322,1
2923,8393,2018,7200,0,0,2,20,100,0.0,3,74,0,110,1,0,87.4,941,0
3872,2400,2016,200,0,0,0,30,15,0.0,0,2,0,14,0,0,91.0,1328,0
9535,5953,2018,200,0,0,0,2,22,0.0,0,0,0,9,0,0,90.8,1093,0
8143,1571,2013,200,0,0,2,20,38,0.0,2,6,0,12,0,0,99.5,1005,0
13853,1182,2014,382,0,0,1,2,16,0.0,0,0,0,11,0,0,76.3,1619,0
6131,5355,2011,200,0,0,0,1,11,0.0,0,44,0,14,0,0,94.1,1107,0
1256,1355,2013,555,0,0,0,1,8,0.0,0,42,0,17,0,0,102.0,1054,0
13166,1354,2010,200,0,0,4,16,68,0.0,2,3,1,10,0,0,108.2,1131,0
13115,1191,2018,200,0,0,0,1,9,0.0,0,0,0,2,0,0,93.3,1152,0
12655,1779,2016,200,0,0,2,1,17,0.0,0,53,0,20,0,0,110.8,1223,0
12019,4278,2013,200,0,0,2,33,29,0.0,2,0,0,5,0,0,83.5,1188,0
2760,2481,2015,200,0,0,0,44,10,0.0,1,2,0,8,0,0,89.7,1385,0
13884,3245,2021,583,0,0,0,9,46,0.0,0,13,0,6,0,0,95.3,1058,0
13644,1371,2010,200,0,0,5,15,56,0.0,2,14,0,11,0,0,103.4,1151,0
4620,1549,2013,200,0,0,1,3,41,0.0,0,47,0,14,0,0,97.4,1175,0
8971,1410,2020,610,0,0,2,1,18,0.0,0,0,0,119,4,0,93.8,1265,0
13173,1723,2008,923,0,0,3,4,30,0.0,1,122,0,19,0,0,108.3,1259,0
510,1333,2018,200,0,0,3,4,45,0.0,1,2,0,12,0,0,99.1,1433,0
3649,7273,2012,200,0,0,2,3,22,0.0,1,2,0,7,0,0,104.7,672,0
8161,2428,2017,1600,0,0,0,2,14,0.0,0,1,0,16,0,0,101.3,1161,0
13181,1000,2014,200,0,0,0,2,14,0.0,0,0,0,11,0,0,90.5,1167,0
7164,4871,2019,550,0,0,0,2,18,0.0,0,1,0,6,0,0,96.8,1096,0
2371,3499,2015,200,0,0,4,0,21,0.0,0,40,0,29,0,0,108.3,533,0
3113,2106,2008,200,0,0,1,3,11,0.0,0,7,0,14,0,0,90.8,1145,0
6097,1692,2008,892,0,0,1,6,18,0.0,1,239,1,15,0,0,115.3,1461,0
12885,8704,2022,375,0,0,0,0,7,0.0,0,23,0,7,0,0,97.5,1062,0
8606,5251,2008,200,0,0,3,68,104,0.0,1,0,1,23,0,0,91.8,1257,0
8121,5890,2017,5100,0,0,0,0,6,0.0,0,269,0,13,0,0,116.7,1389,0
8676,1910,2018,200,0,0,0,2,9,0.0,0,3,0,8,0,0,97.5,1066,0
6550,1379,2010,200,2,0,2,28,47,0.0,2,3,0,109,0,0,92.8,1247,0
1313,1205,2021,200,0,0,0,2,20,0.0,0,0,1,10,0,0,96.2,1087,0
13741,3914,2014,200,0,0,0,0,5,0.0,0,40,0,2,0,0,99.0,1097,0
9106,2242,2015,304,0,0,0,1,8,0.0,0,0,0,7,0,0,96.9,969,0
11169,1338,2010,200,0,0,3,2,18,0.0,0,163,0,14,0,0,125.0,960,0
13771,9795,2014,200,0,0,2,2,11,0.0,0,210,0,19,0,1,122.0,1246,0
4817,3878,2020,1637,0,0,0,0,8,0.0,0,0,0,8,0,0,96.4,852,0
1814,5318,2015,200,0,0,0,0,11,0.0,0,249,0,10,0,0,116.3,1414,0
7795,1373,2014,200,0,0,7,4,57,0.0,1,18,1,45,0,0,88.0,977,0
2929,3466,2010,200,0,0,2,786,245,0.0,13,0,0,13,0,0,121.5,37,1
10789,1531,2013,200,0,0,0,2,27,0.0,0,53,0,52,0,0,102.3,950,0
12038,1293,2012,200,0,0,19,10,78,0.0,2,143,2,24,2,0,116.5,1037,0
13354,5703,2019,375,0,0,0,0,16,0.0,0,27,0,24,0,0,100.7,1033,0
8385,1826,2009,550,1,0,0,0,6,0.0,0,49,0,6,0,0,107.2,1076,0
8581,3226,2012,200,0,0,2,21,30,0.0,0,5,0,24,0,0,104.8,1292,0
4437,1536,2011,375,0,0,0,0,27,0.8,0,1,0,11,0,0,101.9,1123,0
5809,2432,2013,1651,0,0,3,2,22,0.0,0,22,1,0,0,0,97.9,942,0
8350,1247,2011,447,0,0,1,1,26,0.0,1,163,0,16,0,0,115.8,1210,0
24,1991,2008,200,0,0,2,2,12,0.0,1,214,0,17,0,0,109.2,1250,1
4267,1360,2013,200,0,0,3,40,52,0.0,2,2,0,17,0,0,84.1,1271,0
7936,4800,2014,200,0,0,0,2,12,0.0,0,8,0,15,0,0,94.5,1276,0
914,1991,2008,1191,0,0,2,2,18,0.0,0,0,0,16,0,0,103.2,894,1
6134,2127,2014,200,0,0,2,3,36,0.0,0,4,0,15,0,0,85.6,1267,0
9775,2397,2017,550,0,0,1,8,18,0.0,0,273,0,15,0,0,116.7,1276,0
9239,5278,2009,200,0,0,2,6,35,0.0,1,0,1,14,1,1,97.2,870,0
12304,2314,2009,200,0,0,0,2,29,0.0,0,5,0,22,0,0,109.7,1163,0
13376,1361,2014,200,0,0,0,2,17,0.0,0,37,0,49,0,0,98.4,936,0
1807,2405,2016,200,1,0,3,8,31,0.0,2,2,0,16,0,0,89.1,1130,0
8415,3501,2017,200,0,0,0,1,22,0.0,0,42,0,23,0,0,102.3,997,0
9884,3513,2014,200,0,0,0,1,5,0.0,0,249,0,18,0,0,98.4,1296,0
1570,1699,2013,200,0,0,1,1,8,0.0,0,0,0,21,0,0,95.0,1271,0
2394,1768,2010,968,0,0,1,66,31,0.0,2,15,0,7,0,0,98.3,1299,0
3108,1700,2015,900,0,0,0,0,7,0.0,0,9,0,15,0,0,94.1,1209,0
4275,2058,2009,200,0,0,2,2,20,0.0,0,3,0,8,0,0,104.1,1269,1
6601,1756,2011,200,0,0,2,53,65,0.0,2,41,0,3,0,0,95.2,1164,0
4371,1197,2013,397,0,0,1,4,13,0.0,0,244,0,5,0,0,121.8,1349,0
4780,3515,2013,200,0,0,3,3,40,0.0,1,39,0,13,0,0,111.0,1098,0
13111,1384,2011,366,0,0,0,0,6,0.0,0,0,0,13,0,0,88.1,998,0
1538,2742,2021,200,0,0,2,22,24,0.0,1,50,0,14,0,0,88.8,1275,0
13114,1368,2018,200,0,0,0,2,15,0.0,0,47,0,5,0,0,85.8,1117,0
7895,6903,2016,200,0,0,0,75,45,0.0,0,0,0,15,0,0,99.7,900,0
8222,2464,2017,200,0,0,1,3,25,0.0,1,73,1,15,0,0,110.9,846,0
802,1339,2009,200,0,0,2,3,29,0.0,0,4,0,12,0,0,91.7,1195,0
6564,1709,2012,200,0,0,2,1,16,0.0,0,0,0,14,0,0,96.6,1479,0
1758,2429,2018,550,0,1,11,20,42,0.0,3,33,1,18,1,1,84.1,924,0
4302,3698,2017,200,0,0,0,3,15,0.0,0,0,0,5,0,0,102.2,1027,0
5689,1364,2011,200,0,0,1,0,9,0.0,0,177,0,5,0,0,119.3,1022,0
7620,2008,2019,200,0,0,1,2,11,0.0,0,247,0,6,0,0,115.9,1337,0
561,1686,2008,550,0,0,1,1,13,0.0,0,222,0,7,0,0,120.4,1423,0
2597,3436,2021,1128,0,0,2,2,26,0.0,0,41,0,11,0,0,106.9,1037,0
4312,1655,2017,505,0,0,1,0,12,0.0,0,2,0,21,0,0,97.1,1304,0
10343,1655,2017,855,0,0,3,2,28,0.0,0,0,0,11,0,0,96.8,1302,0
13836,11326,2013,200,0,0,3,7,21,0.0,0,272,0,10,0,0,112.5,1457,0
1557,3389,2017,2650,0,0,0,2,17,0.0,0,0,0,14,0,0,81.3,1181,0
12053,2056,2014,200,0,0,2,36,25,0.0,2,80,0,18,0,0,89.9,1184,0
3035,4274,2011,622,0,0,2,24,76,0.0,1,152,0,8,0,0,111.5,1131,0
835,3442,2011,200,0,0,6,36,84,0.0,2,2,1,126,1,0,99.2,1063,0
1813,5074,2021,200,0,0,0,2,13,0.0,0,0,0,5,0,0,94.9,869,0
7586,1738,2011,200,0,0,2,12,23,0.0,1,7,0,13,0,0,97.4,1161,0
10650,2114,2008,1314,0,0,2,5,31,0.0,1,211,1,17,0,0,105.7,1289,0
11905,3750,2015,200,0,0,0,1,21,0.0,0,35,0,10,0,0,101.9,1033,0
10111,1529,2008,200,1,0,27,5,81,0.0,1,204,23,30,1,0,101.9,1280,1
9978,5333,2016,200,0,0,0,1,11,0.0,0,260,0,9,0,0,119.7,1437,0
3472,2852,2016,200,0,0,0,19,28,0.0,0,0,0,9,0,0,87.6,1163,0
5874,2438,2012,200,0,0,2,15,29,0.0,2,7,0,7,0,0,91.4,1232,0
7216,1704,2010,200,0,0,1,4,13,0.0,0,3,0,10,0,0,100.3,1232,0
9701,1820,2010,200,0,0,5,5,46,0.0,1,97,0,12,0,0,112.1,1157,0
2813,1359,2013,559,0,0,1,6,33,0.0,2,48,0,17,0,0,104.6,1187,0
2634,5027,2018,200,0,0,1,4,9,0.0,1,52,0,18,0,0,124.7,1041,0
2564,2062,2013,200,0,0,3,1,10,0.0,0,174,0,2,0,0,123.5,1066,0
984,3377,2016,200,0,0,0,1,38,0.0,1,0,0,27,0,0,114.3,1139,0
8880,2598,2015,396,0,0,0,1,11,0.1,0,2,0,20,0,1,93.6,1199,0
2274,4607,2019,200,0,0,5,13,27,0.0,1,74,0,18,0,1,105.2,1177,0
13740,1367,2011,200,0,0,2,37,34,0.0,2,33,0,8,0,0,100.1,1065,0
352,2348,2011,200,0,0,0,0,6,0.0,0,44,0,19,0,0,88.3,1163,0
4380,4176,2013,200,0,0,0,6,16,0.0,0,0,1,15,0,0,99.4,1160,0
2435,6293,2019,200,0,0,2,11,30,0.0,2,39,0,5,0,0,112.7,1154,0
13195,8945,2015,200,0,0,1,1,12,0.0,0,6,0,5,0,0,82.7,1114,1
1109,17832,2010,200,0,0,0,0,6,0.0,0,0,0,12,0,0,95.6,1259,0
6164,6110,2011,200,0,0,2,3,24,0.0,1,1,0,16,0,0,98.0,1286,0
13408,5207,2018,200,0,0,0,3,14,0.0,0,42,0,6,0,0,96.3,1035,0
5933,3154,2019,613,0,0,1,28,29,0.0,0,219,0,11,0,0,111.6,1287,0
10941,3725,2008,550,1,0,0,1,5,0.0,0,0,0,5,0,0,97.9,1093,1
7958,2063,2011,200,0,0,3,4,34,0.0,0,46,0,12,0,0,108.9,830,0
12163,6306,2017,610,0,0,0,4,13,0.0,0,0,0,6,0,0,97.1,1089,1
9238,2041,2017,200,0,0,0,1,10,0.0,0,266,0,4,0,0,111.6,1407,0
3713,2794,2008,200,0,0,1,19,19,0.0,1,171,0,24,0,0,113.0,1309,0
9332,2381,2012,200,0,0,0,2,14,0.0,0,302,0,11,0,0,92.8,1657,0
12261,1796,2016,200,0,0,4,4,32,0.0,1,0,1,16,0,0,94.1,1086,0
7046,2663,2021,784,0,0,5,39,58,0.0,3,38,1,10,0,0,81.4,972,1
5948,4880,2018,550,0,0,1,2,22,0.0,0,2,0,13,0,0,95.8,1431,0
5513,2403,2020,529,0,0,0,2,14,0.0,0,0,0,5,0,0,93.3,1076,0
10143,2701,2019,200,0,0,0,3,29,0.0,0,45,0,5,0,0,92.7,1108,0
10833,2773,2016,200,1,0,2,36,39,0.0,0,0,0,12,0,0,92.8,1209,0
9113,2046,2015,200,0,0,2,4,25,0.0,1,57,0,17,0,0,104.5,1197,0
7666,7163,2014,200,0,0,2,2,25,0.0,0,0,0,4,0,0,100.6,1238,0
5364,1189,2015,389,0,0,0,1,13,0.0,0,254,0,16,0,0,119.8,1354,0
8393,4197,2014,200,0,0,2,2,17,0.0,0,0,0,22,0,0,92.8,1238,0
6379,2859,2009,200,0,0,5,4,42,0.0,0,206,0,11,0,0,115.4,1385,1
12574,3111,2019,375,0,0,4,10,60,0.0,0,3,0,9,0,0,96.9,1052,0
12771,1566,2012,200,0,0,0,1,11,0.0,0,156,0,7,0,0,107.8,936,0
12150,1381,2009,200,0,0,1,2,10,0.0,0,2,0,11,0,0,98.2,1163,0
3091,2397,2017,550,0,0,0,1,13,0.0,0,2,0,12,0,0,93.5,1065,0
14083,2036,2010,200,0,0,2,3,23,0.0,0,174,0,12,0,0,129.1,1045,1
10016,1381,2009,200,0,0,1,10,14,0.0,0,7,0,9,0,0,97.1,1101,0
12354,2766,2014,200,0,0,1,6,27,0.0,0,82,0,9,0,0,107.8,969,0
13872,2432,2015,375,0,0,0,2,6,0.0,0,3,0,27,0,0,107.9,1257,0
13219,1830,2016,1030,0,0,2,3,21,0.0,0,240,0,16,0,0,111.6,1275,0
8842,6318,2008,200,0,0,1,7,40,0.0,1,6,0,14,0,1,75.5,1135,0
10726,4108,2010,200,0,0,8,29,70,0.0,2,2,0,9,1,0,92.1,1143,1
11105,1355,2008,550,0,0,2,19,36,0.0,1,3,0,3,0,0,97.4,1031,0
3619,1860,2008,200,0,0,1,8,11,0.0,0,6,0,9,0,1,104.9,1223,0
8683,1347,2008,384,0,0,1,3,19,0.0,1,231,0,16,0,0,125.4,1423,0
2957,2159,2013,200,0,0,2,3,17,0.0,1,37,0,10,0,0,104.7,1027,1
565,2225,2008,375,0,0,2,10,25,0.0,1,3,0,24,0,0,89.5,1127,0
1003,4453,2021,455,0,0,0,1,29,0.0,0,22,0,14,0,0,99.7,1174,0
6627,4945,2019,200,0,0,3,1,22,0.0,1,16,0,18,0,0,106.6,1180,0
2157,1361,2008,550,0,0,3,9,35,0.0,1,236,0,7,0,0,111.4,1456,0
8059,2739,2014,200,0,0,2,2,39,0.0,0,5,0,17,0,0,102.9,692,0
5606,3511,2021,200,0,0,0,2,13,0.0,0,2,0,6,0,0,101.2,987,0
3197,2742,2009,200,0,0,1,43,32,0.0,1,11,0,6,0,0,89.9,1185,1
9082,2082,2015,200,0,0,0,0,10,0.0,0,0,0,5,0,0,102.0,1047,0
10275,2108,2016,200,0,0,1,47,56,0.0,2,46,0,17,0,0,96.7,653,0
7441,2503,2022,408,0,0,0,0,13,0.0,0,0,0,5,0,0,93.6,1083,0
2363,3492,2011,320,0,0,1,1,7,0.0,0,2,0,6,0,0,91.9,1161,0
9967,4059,2013,200,0,0,1,8,14,0.0,0,21,0,17,0,0,117.3,1172,0
1739,2512,2010,200,0,0,4,40,78,0.0,2,1,1,17,1,1,101.6,1138,0
11694,1361,2012,561,0,0,1,20,17,0.0,0,9,0,16,0,0,95.5,1129,0
3278,1172,2015,372,0,0,4,10,46,0.0,2,5,0,23,0,0,86.7,1018,0
8180,1819,2010,200,0,0,3,12,45,0.0,1,0,0,36,0,0,114.1,923,0
2936,1395,2012,409,0,0,0,2,18,0.0,0,42,0,4,0,0,102.2,1156,0
9076,2117,2018,1317,0,0,0,1,4,0.0,0,0,0,12,0,0,98.1,990,0
6209,2393,2019,200,0,0,0,3,22,0.0,0,20,0,5,0,0,100.2,907,1
1428,7332,2018,6500,0,0,0,1,12,0.0,0,18,0,13,0,1,100.9,953,0
9590,1896,2022,380,0,0,0,2,8,0.0,0,54,0,7,0,0,104.3,1039,0
5376,2057,2013,200,0,0,0,6,12,0.0,0,65,0,14,0,0,103.8,1108,0
4854,1600,2015,200,0,0,1,11,29,0.0,2,0,0,16,0,0,85.2,1013,0
8066,1374,2014,200,0,0,1,8,59,0.0,0,270,0,22,0,0,135.6,1384,0
9499,1618,2014,389,0,0,4,36,57,0.0,2,0,0,8,0,0,98.9,1117,0
