,ANONYMOUS_1,YEAR,ANONYMOUS_2,AG,CO,CR,CU,FE,H2O,MN,MO,NI,PQINDEX,TI,V,V40,ZN,Y_LABEL
3502,4776,2008,200,0,0,2,2,787,0.0,9,0,0,310,0,0,124.4,43,1
335,5011,2008,200,0,0,2,15,55,0.0,1,0,0,139,0,0,196.5,705,0
7045,2756,2008,550,0,1,11,81,4263,0.0,59,26,5,15077,0,1,57.0,1067,0
10175,1356,2013,200,0,0,1,0,155,0.0,1,0,0,205,0,0,155.4,13,0
8587,1681,2008,550,0,0,0,1,90,0.0,1,1,0,408,0,0,143.4,16,0
1134,2494,2014,200,0,0,0,1,223,0.0,3,46,1,36,0,0,184.1,36,0
5743,6318,2008,200,0,0,0,1,43,0.0,1,1,0,317,0,0,154.2,34,1
7305,1202,2011,402,0,0,8,8,1014,0.0,9,43,0,24,0,0,148.5,32,0
10481,1655,2017,900,0,0,2,0,83,0.0,2,0,0,206,0,0,135.2,15,0
4393,5953,2018,200,0,0,0,21,65,0.0,1,0,0,211,0,0,138.3,964,0
7456,2469,2014,200,0,0,1,181,101,0.0,0,23,0,97,0,0,135.3,24,0
2903,2402,2008,550,0,0,2,12,299,0.0,3,6,1,74,0,0,116.6,239,0
1866,1293,2012,200,0,0,1,44,62,0.0,1,0,2,23,0,0,128.5,40,0
1665,1583,2009,200,0,0,1,4,108,0.0,2,2,0,123,0,0,50.5,1322,0
6403,3457,2016,200,0,0,0,0,60,0.0,0,0,0,365,0,0,148.1,15,0
11144,3943,2021,451,0,0,2,0,116,0.0,0,0,0,185,0,0,128.0,8,0
2003,12093,2020,900,0,0,0,11,62,0.0,0,0,0,38,0,0,125.1,22,0
4775,1345,2015,200,0,0,0,8,32,0.0,0,0,0,89,0,0,64.2,993,0
2828,5379,2012,200,0,0,5,13,195,0.0,6,0,1,758,0,0,141.5,29,1
4571,1401,2013,200,0,0,3,0,70,0.0,0,1,0,337,0,0,134.9,17,0
10179,2498,2018,1600,0,0,3,4,418,0.0,4,2,1,569,2,0,133.3,23,0
7538,7605,2017,505,0,0,0,14,71,0.0,0,0,0,50,0,0,110.8,1322,0
2176,2288,2013,200,0,0,4,13,739,0.0,7,8,2,545,0,0,53.4,1244,0
2843,9986,2008,200,0,0,1,41,27,0.0,4,0,1,38,0,0,186.6,35,0
9986,7284,2017,884,0,0,3,145,799,0.0,87,8,1,1808,0,0,58.1,1416,0
13960,1175,2016,270,0,0,5,0,285,0.0,3,2,0,2973,3,0,133.4,17,0
10043,2414,2008,1614,0,0,8,42,1897,0.0,14,12,3,1386,1,1,99.4,274,0
9230,4372,2014,200,0,0,0,8,52,0.0,0,0,0,59,0,0,156.5,18,1
3319,1732,2009,200,0,0,2,17,132,0.0,2,0,2,59,0,0,145.0,25,1
3709,3112,2019,900,0,0,0,10,26,0.0,1,0,0,52,0,0,166.2,90,0
13716,1431,2019,292,0,0,2,0,144,0.0,3,0,0,214,0,0,134.0,37,0
4980,1347,2009,200,0,0,7,26,521,0.0,9,11,2,242,0,0,71.1,1442,1
10374,1738,2014,200,0,0,1,0,63,0.0,1,0,0,116,0,0,146.2,28,0
2129,1702,2009,200,0,0,1,17,113,0.0,1,0,0,59,0,0,132.8,16,0
637,3565,2010,911,0,1,25,114,1717,0.0,20,2,9,3335,5,0,157.4,104,1
4752,1679,2014,879,0,0,0,0,17,0.0,0,0,0,30,0,0,131.4,5,0
6713,2073,2009,200,0,0,4,1,205,0.0,3,1,1,822,1,0,130.0,21,0
7897,6546,2017,496,0,0,0,0,39,0.0,0,0,0,55,0,0,199.8,33,0
1599,5192,2020,916,0,0,0,1,108,0.0,2,18,0,749,0,0,82.4,820,0
1239,2673,2009,200,0,0,11,7,975,0.0,7,10,2,176,0,0,146.2,22,0
7386,4486,2014,200,0,0,3,0,1034,0.0,8,18,0,68,0,0,142.3,7,0
6708,2012,2013,200,0,0,0,0,63,0.0,0,1,0,66,0,0,126.2,29,0
10867,2457,2011,200,0,0,4,0,153,0.0,2,5,0,367,0,0,182.0,45,0
2724,5960,2014,200,0,0,0,2,71,0.0,0,0,0,67,0,0,183.8,20,0
8859,2750,2009,200,0,0,1,57,69,0.0,2,1,0,65,0,0,143.5,95,0
2001,2739,2014,200,0,0,0,0,58,0.0,0,0,0,30,0,0,189.5,50,0
30,7636,2019,479,0,0,0,3,72,0.0,2,2,0,63,0,0,160.5,202,0
2924,2187,2016,200,0,0,0,2,57,0.0,0,0,0,645,0,0,132.7,7,0
3221,2160,2014,200,0,0,0,2,16,0.0,0,0,0,47,0,0,137.3,12,0
13403,1717,2012,200,0,0,2,46,166,0.0,2,79,2,95,0,0,118.2,504,0
5672,1725,2012,200,0,0,2,0,67,0.0,0,0,0,247,0,0,142.3,10,0
3817,7610,2014,200,0,0,1,3,424,0.0,3,2,0,20,0,0,130.6,196,1
9704,5540,2010,200,0,0,12,690,593,0.0,11,1,24,912,0,0,128.3,392,1
2910,2771,2013,200,0,0,6,14,423,0.0,8,18,1,199,0,0,71.2,1389,0
10060,6859,2018,1250,0,0,0,4,55,0.0,0,0,0,54,0,0,247.7,17,0
1899,1879,2009,200,0,0,1,1,96,0.0,2,1,0,140,0,0,148.0,45,0
4738,1336,2018,536,0,0,0,0,47,0.0,0,0,0,135,0,0,140.5,13,0
9901,1367,2009,200,0,0,9,1,335,0.1,4,1,1,185,1,0,143.7,16,0
10313,1175,2015,375,0,0,0,0,34,0.0,0,0,0,67,0,0,131.3,4,0
10577,2834,2011,200,0,0,4,99,324,0.3,3,2,4,222,1,0,142.7,122,1
8796,4061,2014,200,0,0,0,0,17,0.0,0,0,0,32,0,0,137.8,23,0
12929,1368,2012,568,0,1,2,86,155,0.0,3,0,2,57,1,1,135.1,182,0
5726,1284,2016,200,0,0,4,1,566,0.0,10,0,1,3940,4,0,157.0,15,0
6887,3350,2012,200,0,0,0,0,46,0.0,0,0,0,267,0,0,146.1,5,0
11944,3008,2015,200,0,0,0,0,51,0.0,0,0,0,161,0,0,133.9,5,0
8316,1538,2016,200,0,0,4,25,75,0.0,1,5,2,54,0,0,129.3,83,0
9698,7290,2008,200,0,0,2,1,640,0.0,6,0,1,2326,0,0,154.7,22,0
292,1443,2012,200,0,0,4,1,223,0.0,4,0,0,1046,0,0,181.1,27,0
2882,1183,2009,383,0,0,1,0,113,0.0,0,0,0,401,0,0,151.2,55,0
7896,1557,2012,200,0,0,2,0,93,0.0,2,5,0,361,0,0,159.3,61,0
7832,1758,2007,550,0,0,3,4,304,0.0,2,2,0,63,0,0,136.2,58,0
6873,2255,2009,200,0,0,17,3,731,0.0,13,1,1,1443,1,1,135.6,30,0
7333,4897,2008,200,0,0,2,29,177,0.0,2,15,1,146,3,0,136.7,78,1
7448,2737,2010,200,0,0,0,3,48,0.0,0,0,0,71,0,0,160.5,49,0
5688,1723,2010,370,0,0,6,2,422,0.0,3,0,1,400,2,0,140.4,130,0
2080,1973,2014,200,0,0,1,5,176,0.0,2,2,0,72,0,0,192.9,76,0
3117,5568,2016,200,0,0,0,0,150,0.0,3,0,0,19,0,0,139.4,11,1
7494,1366,2007,566,1,0,4,83,185,0.0,5,2,2,178,0,0,145.4,56,0
5439,1350,2007,550,0,0,4,1,215,0.0,3,4,1,495,0,0,151.4,42,0
10392,1907,2008,200,0,0,3,15,233,0.0,4,7,1,191,0,0,70.4,1422,0
3320,2879,2022,560,0,0,0,7,34,0.0,1,0,0,101,0,0,109.7,1246,0
13125,1686,2019,200,0,0,0,9,37,0.0,0,0,0,71,0,0,172.6,28,0
9508,1344,2012,544,0,0,2,9,152,0.0,1,2,0,25,0,0,149.5,21,0
5991,2571,2008,550,0,0,2,6,358,0.0,16,8,1,28,0,0,143.1,102,0
1885,1686,2016,200,0,0,0,4,28,0.0,0,0,0,40,0,0,143.1,24,0
2238,3496,2014,200,0,0,2,10,119,0.0,2,0,0,89,0,0,173.6,18,0
998,1210,2010,200,0,0,2,21,68,0.0,1,0,0,39,0,0,129.5,18,0
3427,4560,2013,200,0,0,0,42,64,0.0,1,1,1,18,0,0,127.9,43,0
12745,1347,2022,364,0,0,1,4,34,0.0,0,0,0,19,0,0,125.5,24,0
3238,2397,2014,200,0,0,18,169,976,0.0,14,3,11,4647,14,0,125.8,139,1
2421,3114,2008,200,0,0,2,18,212,0.0,2,0,1,665,0,0,133.9,33,0
5548,3879,2008,550,0,0,12,22,1104,0.0,7,2,2,1623,0,0,163.0,57,1
13730,1728,2008,550,0,0,1,1,199,0.0,2,0,0,45,0,0,136.9,19,1
12283,2469,2014,200,0,0,0,1,80,0.0,0,0,0,100,0,0,121.9,20,0
12733,4432,2015,200,0,0,0,12,74,0.0,4,1,0,49,0,0,58.0,1296,0
10321,4541,2015,200,0,0,22,328,2320,0.0,120,7,4,4860,0,0,56.3,1327,0
13534,1718,2011,200,0,0,1,31,89,0.0,1,0,0,63,0,0,58.2,992,0
4367,1364,2015,564,0,0,0,0,78,0.0,0,0,0,180,0,0,141.6,28,0
3187,2304,2013,200,0,0,1,3,74,0.0,0,0,0,27,0,0,168.2,9,0
4332,2612,2010,200,0,0,0,0,37,0.0,0,1,0,203,0,0,127.4,100,0
8022,4875,2012,200,0,0,1,22,128,0.0,1,2,0,60,0,0,167.6,147,0
9739,5546,2016,200,0,0,0,0,45,0.0,0,0,0,106,0,0,137.9,12,0
6409,2014,2016,200,0,0,21,9,3561,0.0,32,25,2,720,0,0,126.9,13,0
2451,1344,2008,544,0,0,1,3,93,0.0,1,4,0,52,0,0,189.9,39,0
467,2836,2015,200,0,0,0,0,60,0.0,0,2,0,146,0,0,154.7,78,1
13840,3753,2016,200,0,0,0,0,49,0.0,0,4,0,388,0,0,141.9,41,0
272,2393,2008,550,1,0,39,24,5522,0.0,45,110,5,1044,0,0,150.8,46,1
7252,4549,2016,200,0,0,1,2,13,0.0,0,0,0,7,0,0,176.3,32,0
4341,3958,2013,200,0,0,0,0,41,0.0,0,0,0,92,0,0,142.4,13,0
1923,1704,2007,550,0,0,1,3,256,0.0,2,4,0,104,0,0,147.0,52,0
13756,6258,2012,200,0,1,8,21,730,0.0,5,2,2,117,2,0,147.1,30,0
3047,3454,2011,200,0,0,0,0,33,0.0,0,0,0,50,0,0,134.1,22,0
5929,1494,2009,200,0,0,4,17,281,0.0,3,1,1,357,0,0,129.0,14,0
12640,5599,2012,200,0,0,3,0,311,0.0,2,0,0,473,0,0,137.0,25,0
13407,1695,2011,200,0,0,1,11,64,0.0,1,0,0,66,0,0,113.6,151,0
12494,1528,2011,200,0,0,3,27,108,0.0,2,0,1,45,0,0,148.5,24,0
5904,1692,2008,375,0,0,2,4,193,0.0,2,0,0,42,0,0,152.4,19,0
1851,3405,2015,200,0,0,1,18,132,0.0,2,0,0,287,0,0,138.5,23,1
7158,1713,2013,403,0,0,0,3,53,0.0,0,0,0,38,0,0,133.2,12,0
7618,3748,2009,200,0,0,12,98,769,0.0,8,4,4,633,0,0,142.3,141,0
4251,9974,2018,550,0,0,7,1,762,0.0,6,0,4,1919,5,0,141.0,18,0
10677,4569,2019,372,0,0,0,34,42,0.0,0,0,0,27,0,0,109.0,1157,0
8077,1361,2018,550,0,0,9,39,770,0.0,9,8,1,512,0,0,66.3,1095,0
6490,1608,2009,200,0,0,7,10,344,0.0,6,0,2,2660,0,0,127.9,78,0
1300,8846,2017,200,0,0,0,5,73,0.0,0,2,0,345,0,0,126.8,102,0
1011,1326,2014,200,0,0,0,2,15,0.0,0,0,0,13,0,0,141.3,38,0
9712,2052,2008,375,0,0,3,1,558,0.0,6,1,0,274,3,0,147.3,18,0
13427,5568,2016,200,0,0,4,2,456,0.0,4,0,3,485,3,0,134.2,16,0
1123,3020,2015,200,0,0,3,4,118,0.0,15,68,1,2451,0,0,129.9,74,0
12190,2761,2014,200,0,0,1,8,65,0.0,1,0,0,36,0,0,138.8,12,0
10793,1912,2017,200,0,0,0,0,45,0.0,0,1,0,156,0,0,129.6,11,1
2685,1367,2011,200,0,0,4,1,196,0.0,3,7,0,722,0,0,131.7,51,0
8969,2969,2012,200,0,0,13,6,1820,0.0,18,91,2,564,0,0,145.5,31,0
572,2150,2011,200,0,0,6,38,426,0.0,4,10,3,950,4,0,123.4,98,0
10246,3126,2012,200,0,0,0,0,45,0.0,0,3,0,266,0,0,151.6,95,0
8072,1255,2009,900,0,0,5,9,860,0.0,4,0,0,4699,0,0,154.2,26,0
9289,9761,2021,200,0,0,4,1,121,0.0,2,0,1,362,1,0,131.0,35,0
124,4542,2011,550,0,0,10,48,468,0.0,8,1,2,173,0,0,140.5,44,1
12000,1700,2018,900,0,0,1,0,643,0.0,5,0,0,1998,0,0,136.4,23,0
1779,2112,2008,200,0,0,41,293,1470,0.0,19,3,18,4775,8,0,165.7,188,0
7735,1332,2011,532,0,0,1084,11,956,0.2,35,4,10,610,31,5,157.5,14,0
13891,6210,2020,610,0,0,0,19,34,0.0,0,0,0,69,0,0,112.7,1422,0
8204,2879,2022,560,0,0,0,13,36,0.0,1,1,0,56,0,0,112.0,1249,0
2382,2376,2013,200,0,0,2,3,115,0.0,1,0,1,350,0,0,131.7,16,0
3744,4844,2009,200,0,0,0,112,71,0.0,1,2,0,66,0,0,150.0,159,0
3143,1158,2010,358,0,0,2,24,82,0.0,2,2,1,106,0,0,70.4,1475,0
7939,4175,2013,200,0,0,0,2,72,0.0,0,4,0,39,0,0,137.7,15,0
2403,2624,2013,200,0,0,15,4,1534,0.0,16,0,3,4641,11,0,140.9,17,0
12044,1096,2012,200,0,0,4,15,223,0.0,4,13,1,1169,0,0,118.3,136,0
138,3090,2015,200,0,0,0,0,71,0.0,0,0,0,626,0,0,150.1,10,0
2058,1370,2008,363,0,1,2,23,62,0.0,1,1,0,44,0,0,320.2,22,0
12936,3543,2012,200,0,0,18,5,975,0.0,23,2,6,1173,60,15,134.0,19,0
9200,4204,2010,200,0,0,1,3,133,0.0,1,2,1,106,0,0,144.2,84,0
3351,3228,2012,200,0,0,5,1,260,0.0,3,0,0,102,9,0,325.7,50,0
6517,5368,2016,200,0,0,2,13,148,0.0,2,0,0,77,0,0,161.3,16,0
6730,6627,2016,375,0,0,0,0,90,0.0,1,0,0,51,0,0,120.8,46,0
4160,2417,2018,1600,0,0,29,8,2866,0.4,33,0,8,8439,28,0,144.5,5,0
1271,3933,2021,933,0,0,0,0,13,0.0,0,0,0,5,0,0,128.6,27,0
12434,2754,2009,200,0,0,0,15,116,0.0,1,0,0,224,0,0,149.5,31,0
8126,2150,2014,200,0,0,4,8,222,0.0,4,7,0,82,0,0,115.2,440,0
825,5074,2021,200,0,0,1,4,141,0.0,1,0,0,93,0,0,134.4,29,0
3256,6859,2018,5800,0,0,4,37,167,0.0,3,0,2,338,0,0,151.0,29,0
10356,3775,2012,200,0,0,9,0,345,0.0,7,0,0,351,1,0,155.3,34,0
8122,1390,2009,409,0,0,63,937,1618,0.0,52,8,55,2488,20,0,153.1,446,0
2512,7820,2018,550,0,0,0,0,59,0.0,0,0,0,87,0,0,155.6,8,0
9840,2285,2011,200,0,0,22,6,1778,0.0,27,0,6,4923,18,0,128.1,20,0
11027,5762,2009,200,0,0,0,1,38,0.0,0,3,1,82,0,0,155.8,16,1
13979,2454,2017,202,0,0,2,6,37,0.0,1,0,0,45,0,0,167.0,26,0
12109,4516,2018,375,0,0,2,105,167,0.0,2,3,0,113,0,0,62.0,1235,0
3811,1897,2007,200,1,0,5,9,242,0.0,6,2,1,236,0,0,161.6,41,0
337,2061,2008,550,0,0,0,1,32,0.0,0,1,0,193,0,0,145.7,34,0
13133,1850,2022,664,0,0,1,30,121,0.0,2,0,4,194,0,0,110.0,1321,0
12747,1695,2018,200,0,0,2,29,81,0.0,2,4,2,94,0,0,143.7,62,0
5007,1850,2014,200,0,0,1,2,130,0.0,2,0,0,186,0,0,188.0,28,1
2128,2482,2011,200,0,0,0,1,16,0.0,2,4,0,35,0,0,142.2,37,0
4920,1600,2015,200,0,0,3,1,343,0.0,3,1,2,440,2,0,140.2,8,0
7845,4498,2015,200,0,0,0,2,24,0.0,0,0,0,36,0,0,138.7,41,0
6428,2021,2011,200,0,0,1,3,103,0.0,1,2,0,83,0,0,57.5,1168,0
5739,1962,2016,200,0,0,3,0,227,0.0,3,0,0,923,0,0,181.0,16,0
11854,1771,2018,200,0,0,1,2,29,0.0,0,0,0,27,0,0,150.8,19,0
9439,3943,2021,622,0,0,29,10,1667,0.0,22,2,6,3787,5,0,136.8,35,0
1204,2438,2011,1638,0,0,5,8,919,0.0,8,5,1,485,0,0,60.0,1094,0
10231,1410,2018,610,0,0,3,2,100,0.0,3,0,0,1535,0,0,127.1,12,1
6003,3080,2016,200,0,0,0,0,86,0.0,0,0,0,5,0,0,137.0,47,0
2221,5317,2011,200,0,0,5,6,489,0.0,5,7,1,85,0,0,45.1,1116,0
2568,1708,2019,908,0,0,0,311,140,0.0,1,0,0,63,0,0,111.2,1087,0
9480,10321,2012,200,0,1,4,4,148,0.0,5,0,1,4986,0,0,187.7,33,0
4905,1530,2007,375,0,0,11,71,1438,0.1,10,1,5,704,2,0,176.3,132,0
10383,2438,2012,1638,0,0,0,2,62,0.0,0,0,0,55,0,0,141.6,11,0
13507,1714,2015,200,0,0,0,4,68,0.0,0,7,0,57,0,0,165.9,113,0
4542,1708,2011,200,0,0,3,10,205,0.0,2,0,0,185,0,0,145.6,14,0
10478,4248,2018,3350,0,0,2,0,330,0.0,5,0,0,2774,0,0,179.8,19,0
12502,10782,2013,200,0,0,6,3,525,0.0,6,1,1,694,6,1,131.8,47,0
7096,1675,2014,200,0,0,0,16,75,0.0,0,0,0,21,0,0,96.8,20,0
40,1667,2014,200,0,0,2,0,255,0.0,2,0,0,504,2,0,144.2,16,0
8420,3436,2019,317,0,0,5,19,505,0.0,4,2,1,125,0,0,112.7,391,0
4580,1369,2018,569,0,0,16,146,786,0.0,12,0,6,1095,0,0,127.6,91,0
1671,1711,2022,523,0,0,0,31,95,0.0,1,0,3,149,0,0,110.9,1340,0
2132,1000,2010,200,0,0,3,128,194,0.0,4,0,1,55,0,0,131.4,72,0
2343,4108,2010,200,0,0,8,15,201,0.0,7,0,1,3921,0,0,180.9,24,1
4596,2463,2019,200,0,0,5,5,208,0.0,9,10,0,137,0,0,59.3,1263,0
8624,1748,2014,200,0,0,948,6,2790,0.1,24,3,7,1900,22,5,133.5,7,0
556,6758,2008,200,0,0,2,4,139,0.0,1,2,0,289,0,0,154.1,18,0
4487,1712,2008,912,0,0,4,51,172,0.1,3,23,1,172,0,0,120.7,520,0
10350,7753,2017,200,0,0,0,7,55,0.0,0,1,0,19,0,0,168.3,21,0
9318,5178,2014,200,0,0,1,0,91,0.0,0,0,0,118,0,0,160.8,27,0
8794,1232,2014,432,0,0,0,5,81,0.0,2,0,0,273,0,0,129.7,32,0
10563,3297,2011,200,0,0,2,1,286,0.0,2,0,0,272,0,0,156.5,8,0
10198,1547,2021,396,0,0,8,3,737,0.0,6,0,4,675,0,0,323.3,14,0
3401,2944,2008,200,0,0,2,46,131,0.0,2,0,2,76,0,0,127.1,31,0
11552,1350,2011,200,0,0,2,38,104,0.0,2,0,2,277,0,0,143.8,53,0
477,4803,2015,200,0,0,0,0,73,0.0,1,0,0,174,0,0,159.7,32,1
9035,1531,2008,200,0,0,1,8,53,0.0,0,0,0,39,0,0,136.1,96,0
3921,2052,2015,550,0,0,1,0,53,0.0,0,0,0,2426,0,0,131.7,7,0
6924,4542,2010,200,0,0,2,2,138,0.0,2,1,0,559,0,0,175.3,38,1
12551,1193,2015,393,0,0,1,0,121,0.0,1,0,0,207,0,0,126.5,11,0
9847,1353,2013,200,0,0,2,8,87,0.0,1,0,0,171,0,0,116.3,115,0
11789,1347,2012,371,0,0,9,1,428,0.0,9,0,1,649,0,0,178.9,83,0
5060,7205,2019,200,0,0,0,5,16,0.0,0,1,0,24,0,0,71.9,1101,0
13957,3459,2009,550,0,0,1,83,539,0.0,6,5,1,897,0,0,139.3,82,0
12120,1668,2010,200,0,0,0,4,63,0.0,1,0,0,18,0,0,124.7,216,0
7084,1700,2015,200,0,0,0,0,1,0.0,0,0,0,11,0,0,145.8,1,0
10229,2539,2013,200,0,0,0,6,185,0.0,1,0,0,219,0,0,133.4,20,0
7422,2010,2012,200,0,0,0,1,43,0.0,0,10,0,100,0,0,122.7,80,0
11240,1413,2019,613,0,0,0,2,14,0.0,0,0,0,81,0,0,113.2,1448,0
139,1737,2014,200,0,0,0,26,123,0.0,1,15,0,1392,0,0,137.3,17,0
11,1172,2018,375,0,0,0,0,31,0.0,0,0,0,139,0,0,173.8,4,0
7173,1375,2014,200,0,0,1,0,79,0.0,0,1,0,120,0,1,131.4,16,0
1116,1653,2018,853,0,0,8,0,79,0.0,0,0,0,113,0,0,130.2,15,0
5063,5546,2016,200,0,0,0,0,52,0.0,1,0,0,172,0,0,129.8,10,0
1971,1789,2018,638,0,0,0,3,10,0.0,1,0,0,12,0,0,248.5,268,1
4099,5354,2016,200,0,0,1,6,70,0.0,1,0,0,46,0,0,137.0,12,0
7731,7125,2017,725,0,0,0,26,71,0.0,2,0,0,129,0,0,55.3,1144,0
6522,1377,2011,200,0,0,4,2,159,0.0,3,5,0,621,0,0,185.1,51,0
9749,3111,2014,200,0,0,0,67,42,0.0,0,0,0,389,0,0,139.5,37,0
9792,4129,2012,200,0,0,1,1,111,0.0,2,0,0,166,0,0,128.3,27,0
9223,2439,2021,200,0,0,0,2,170,0.0,2,4,0,355,0,0,179.3,29,0
1364,1355,2008,550,0,0,1,2,64,0.0,1,5,0,42,0,0,144.2,71,0
9079,7904,2015,200,0,0,0,0,42,0.0,0,0,0,667,5,0,182.4,22,0
12421,2145,2012,200,0,0,0,2,46,0.0,0,3,0,13,0,0,140.2,20,0
1153,3447,2016,200,0,0,0,13,84,0.0,2,3,0,132,0,0,61.7,1249,0
11717,3403,2009,200,0,0,3,20,427,0.2,5,178,0,1858,0,0,100.9,1163,0
12422,1921,2010,200,0,0,2,9,50,0.0,1,0,1,80,0,0,133.5,218,0
2616,1154,2009,354,0,0,1,1,82,0.0,1,0,1,1734,0,0,157.6,45,0
6688,2470,2014,200,0,0,0,0,16,0.0,0,0,0,20,0,0,141.4,24,0
9964,2407,2010,200,0,0,16,462,1663,0.0,14,3,24,4376,4,0,125.9,230,0
4147,1672,2009,200,1,0,31,23,969,0.0,21,1,3,6349,19,0,140.5,17,0
6707,3802,2020,1558,0,0,0,17,85,0.0,2,0,0,295,0,0,112.7,1208,0
6092,3725,2008,900,0,0,4,9,186,0.0,4,1,2,4338,1,0,151.1,14,0
1489,1743,2007,550,0,0,3,10,585,0.0,5,8,2,256,0,0,147.7,41,0
4595,1175,2014,200,0,0,2,0,225,0.0,2,13,1,296,0,0,126.5,118,0
3778,2393,2008,550,0,0,1,16,135,0.0,1,5,1,79,0,0,149.9,37,1
8725,1183,2014,383,0,0,4,82,193,0.3,4,0,3,210,0,0,143.4,63,0
5451,2150,2011,200,0,0,0,5,70,0.0,0,0,0,103,0,0,128.7,24,1
7086,3438,2016,200,0,0,0,0,33,0.0,0,0,0,164,0,0,140.7,7,0
407,4653,2014,200,0,0,7,3,599,0.3,5,0,5,1861,5,0,131.1,14,0
3646,2824,2020,566,0,0,5,6,222,0.0,6,7,0,340,0,0,47.9,1333,1
6823,6824,2008,200,0,0,8,25,196,0.0,7,0,1,4156,0,0,187.2,57,0
1772,1307,2014,367,0,0,0,2,129,0.0,2,0,0,420,0,0,139.6,9,0
659,1511,2008,200,0,0,0,0,65,0.0,0,2,0,274,0,0,147.1,29,0
6870,2705,2015,200,0,0,0,0,27,0.0,0,0,0,248,0,0,140.0,4,0
11971,1744,2020,944,0,0,2,2,149,0.0,2,5,0,422,0,0,125.9,936,0
10845,6000,2012,200,0,0,5,1,301,0.0,4,2,1,1118,0,0,154.5,29,0
5185,1434,2012,200,0,0,10,3,930,0.0,9,3,3,1179,3,0,148.0,30,0
10360,2390,2008,550,0,1,3,15,92,0.0,3,1,1,199,0,0,164.6,21,0
9968,2404,2008,550,0,0,6,33,397,0.0,4,4,2,1018,2,0,140.7,104,0
3905,5138,2014,200,0,0,0,1,36,0.0,0,3,0,11,0,0,142.7,11,0
2369,2449,2011,200,0,0,0,14,125,0.0,0,0,0,79,0,0,60.3,1283,0
9578,3474,2014,200,0,0,0,4,33,0.0,0,0,0,42,0,0,136.0,84,0
13094,2034,2007,550,0,0,5,20,275,0.0,5,0,2,1177,2,0,135.7,14,0
9937,1672,2016,872,0,0,0,0,34,0.0,0,0,0,71,0,0,150.9,16,0
5620,7753,2017,200,0,0,2,0,219,0.0,2,1,1,211,0,0,140.5,10,0
6732,7287,2016,200,0,0,0,2,19,0.0,0,2,0,31,0,0,127.6,39,0
11308,3080,2016,200,0,0,2,3,161,0.0,2,0,0,48,0,0,142.5,12,0
5862,1695,2008,522,1,0,5,12,270,0.0,5,2,1,2142,1,0,145.0,32,0
6468,4867,2011,200,0,0,9,2,539,0.0,6,0,0,2119,4,0,126.3,12,0
7479,1641,2014,200,0,2,95,919,9555,0.1,78,14,51,9644,36,3,185.8,519,0
9553,8163,2015,200,0,0,0,7,40,0.0,1,1,0,33,0,0,60.8,1375,0
2759,1401,2010,601,0,0,4,8,357,0.0,6,10,0,427,0,0,69.1,1350,0
11023,2045,2011,200,0,0,5,2,396,0.0,5,0,1,532,0,0,136.1,79,0
12957,6180,2012,200,0,0,5,90,275,0.0,5,0,2,214,0,0,134.4,57,0
4915,2022,2021,522,0,0,0,0,71,0.0,1,0,3,153,0,0,105.7,989,0
14002,3060,2012,200,0,0,11,48,520,0.0,11,1,3,1098,2,0,183.1,50,1
7816,3415,2015,200,0,0,0,5,21,0.0,0,2,0,21,0,0,131.5,92,0
8841,1321,2016,521,0,0,4,0,191,0.0,3,0,0,524,0,0,131.7,23,0
6421,1354,2008,554,0,0,3,58,220,0.0,4,0,1,37,0,0,130.6,68,0
1240,7430,2015,200,0,0,0,0,59,0.0,0,0,0,154,0,0,136.7,27,0
8578,8424,2018,550,0,0,4,0,258,0.0,3,0,0,698,1,0,136.6,26,1
5190,2075,2011,200,0,0,4,7,514,0.0,5,7,0,258,0,0,135.8,103,0
4186,5479,2019,524,0,0,1,2,80,0.0,1,3,0,55,0,0,188.9,25,0
12581,4370,2011,200,0,0,9,28,811,0.0,13,14,2,817,0,0,53.1,1260,0
1195,1416,2012,200,0,0,2,2,198,0.0,3,0,1,250,0,0,127.9,40,0
8251,1375,2021,575,0,0,0,10,43,0.0,1,0,0,52,0,0,121.4,1486,0
11832,7163,2010,200,0,0,5,90,301,0.0,4,0,3,219,0,0,137.8,64,0
8288,2155,2011,1355,0,0,4,28,172,0.0,3,0,1,42,0,0,126.2,34,0
8018,4602,2014,200,0,0,0,0,15,0.0,0,0,0,6,0,0,145.2,19,0
2857,3135,2022,407,0,0,0,9,29,0.0,0,0,0,68,0,0,110.8,1326,0
7950,2402,2008,375,0,0,3,13,173,0.0,3,7,1,161,0,0,71.2,1334,0
6505,2007,2017,1250,0,0,9,2,865,0.1,6,1,0,1462,5,0,191.1,7,0
840,1688,2017,200,0,0,0,100,84,0.0,1,0,4,100,0,0,132.0,52,0
4241,8042,2015,200,0,0,2,6,133,0.0,4,5,0,67,0,0,137.0,261,0
7245,1403,2017,200,0,0,2,0,41,0.0,1,0,0,240,0,0,137.0,24,0
8748,1655,2011,200,0,0,3,69,207,0.0,4,0,2,814,0,0,139.1,46,1
2594,2223,2010,200,0,0,4,4,198,0.0,5,0,0,4875,0,0,153.4,21,0
3196,1806,2009,200,1,0,0,0,63,0.0,0,0,0,308,0,0,151.6,15,0
3168,3851,2011,3051,0,0,3,48,417,0.0,7,8,2,162,0,0,57.4,1131,0
