,ANONYMOUS_1,YEAR,ANONYMOUS_2,AG,CO,CR,CU,FE,H2O,MN,MO,NI,PQINDEX,TI,V,V40,ZN,Y_LABEL
7427,6334,2017,200,0,0,2,2,13,0.0,0,36,0,15,0,0,63.8,1161,0
11114,3277,2014,200,0,0,0,0,11,0.0,0,22,0,20,0,0,71.0,1129,0
13147,4437,2008,490,0,0,0,343,23,0.0,1,159,0,18,0,0,70.8,1267,1
13722,4128,2016,200,0,0,0,1,17,0.0,0,171,0,17,0,0,76.0,1097,0
1386,3202,2015,200,0,0,0,3,27,0.0,0,24,0,26,0,0,64.4,974,0
10773,1891,2015,200,0,0,0,0,14,0.0,0,29,0,9,0,0,70.0,1073,0
7983,1488,2019,338,0,0,0,6,18,0.0,5,4,0,8,0,0,65.0,896,0
13257,5171,2018,550,0,0,0,373,29,0.0,2,0,0,17,0,0,33.6,207,0
172,63454,2017,900,0,0,0,10,24,0.0,8,7,0,10,0,0,64.7,1628,0
6696,1380,2009,200,0,0,0,26,4,0.0,0,126,0,1,0,0,85.1,877,0
4067,1496,2009,696,0,0,0,337,16,0.0,1,5,1,12,0,0,59.7,952,1
1426,6539,2019,200,0,0,0,2,31,0.0,1,51,0,11,0,0,75.9,1389,0
11277,3796,2016,200,0,0,0,0,8,0.0,0,5,0,10,0,0,71.6,1120,0
13747,1768,2010,505,0,0,0,278,11,0.0,0,9,0,9,0,0,67.5,1181,0
12776,1238,2009,438,1,0,1,435,22,0.0,1,6,0,22,0,0,54.2,1171,0
10448,1650,2014,200,0,0,0,7,55,0.0,1,33,0,34,0,0,61.5,1072,0
6970,2407,2018,200,0,0,0,235,21,0.0,1,0,0,18,0,0,71.1,1053,0
13503,3895,2015,200,0,0,0,4,34,0.0,0,49,0,16,0,0,76.7,1262,0
1823,2058,2012,200,0,0,1,534,33,0.0,4,141,1,22,0,0,76.3,1188,0
9262,1406,2009,200,0,0,0,324,15,0.0,0,93,0,8,0,0,69.5,1119,0
5090,4649,2011,200,0,0,0,485,14,0.0,0,94,0,20,0,0,75.7,1263,0
9471,4490,2013,200,0,0,0,319,17,0.0,0,0,0,20,0,0,59.7,1092,1
5633,1374,2010,200,0,0,1,275,16,0.0,1,35,0,21,0,0,67.2,1347,0
11081,2033,2022,498,0,0,0,1,11,0.0,0,36,0,8,0,0,72.1,1024,0
1712,4266,2020,200,0,0,0,0,8,0.0,0,6,0,11,0,0,76.1,842,0
11300,4458,2014,200,0,0,0,158,18,0.0,3,138,0,21,0,0,75.5,1338,0
13362,1865,2019,358,0,0,0,1,17,0.0,0,39,0,7,0,0,65.9,1084,0
5951,2841,2014,200,0,0,0,85,16,0.0,7,15,0,7,0,0,58.4,791,1
11082,2041,2013,510,0,0,0,3,21,0.0,1,76,0,11,0,0,69.3,1320,0
6497,1351,2022,551,0,0,0,4,14,0.0,0,41,0,10,0,0,61.5,1146,0
7010,3445,2010,200,0,0,0,20,19,0.0,0,2,0,1,0,0,65.9,1128,0
12637,1352,2021,368,0,0,0,0,12,0.0,0,5,0,8,0,0,72.1,1030,0
162,4278,2020,613,0,0,0,3,19,0.0,0,42,0,12,0,0,60.0,1217,0
7823,1534,2011,200,0,0,0,65,17,0.0,0,3,0,3,0,0,66.5,1180,0
1500,2005,2011,200,0,0,1,520,18,0.0,1,0,0,7,0,0,52.4,996,0
13734,1000,2016,200,0,0,0,2,6,0.0,0,4,0,13,0,0,71.6,1106,0
11702,2029,2021,506,0,0,0,1,9,0.0,0,2,0,8,0,0,79.1,1106,0
11692,1702,2013,200,0,0,0,206,17,0.0,3,118,0,15,0,0,74.2,1348,0
3626,3821,2019,200,0,0,0,1,13,0.0,0,0,0,20,0,0,68.4,960,0
9600,7363,2014,200,0,0,0,330,17,0.0,0,168,0,7,0,0,77.8,1033,1
9954,2118,2012,200,0,0,0,8,9,0.0,0,52,0,8,0,0,74.0,1199,0
2407,2002,2007,1202,0,0,0,100,8,0.0,0,1,0,12,0,0,64.0,1231,0
6147,1406,2009,200,0,0,0,431,16,0.0,0,122,0,2,0,0,69.3,1003,0
5983,1436,2013,200,0,0,0,0,13,0.0,0,18,0,4,0,0,80.6,1066,0
931,4621,2021,827,0,0,0,0,10,0.0,0,2,0,8,0,0,73.8,1035,0
6703,1334,2008,534,0,0,0,767,31,0.0,0,122,0,12,0,0,66.2,1306,0
4504,1688,2011,200,0,0,0,0,28,0.0,0,0,0,27,0,0,78.6,1278,0
6095,2834,2017,200,0,0,0,6,30,0.0,2,0,0,31,0,0,55.7,1014,0
9240,1789,2022,636,0,0,0,2,16,0.0,0,20,1,9,0,0,64.5,1090,0
6358,3457,2019,200,0,0,0,6,12,0.0,1,0,0,6,0,0,60.3,1098,0
7219,6539,2019,200,0,0,0,2,21,0.0,0,79,0,22,0,0,70.3,1186,0
8812,2384,2011,533,0,0,0,81,10,0.0,5,53,0,12,0,0,58.1,772,0
695,2052,2012,1252,0,0,0,103,20,0.0,0,135,0,31,0,0,78.5,1173,0
8552,4330,2016,200,0,0,0,1,15,0.0,0,264,0,22,0,0,81.2,1299,0
4707,3238,2021,1738,0,0,0,0,7,0.0,0,19,0,17,0,0,73.2,1006,0
1420,1355,2008,550,0,0,0,458,20,0.0,1,127,0,24,0,0,76.9,1283,0
93,2405,2009,200,0,0,0,61,14,0.0,0,38,0,8,0,0,81.4,1142,1
8681,1553,2020,753,0,0,0,4,10,0.0,0,17,0,12,0,0,62.1,1112,0
12353,1352,2011,200,0,0,0,116,11,0.0,0,53,0,27,0,0,76.0,1154,0
2948,4525,2018,550,0,0,0,5,26,0.0,0,0,0,25,0,0,53.7,1052,0
2437,8001,2018,7201,0,0,0,4,11,0.0,0,2,0,5,0,0,67.2,1067,0
6325,2296,2012,1496,0,0,0,75,20,0.0,0,2,0,29,0,0,69.6,1204,0
5624,1757,2008,550,0,0,0,739,24,0.0,0,157,0,10,0,0,72.2,1343,0
9211,1855,2022,669,0,0,0,1,11,0.0,0,25,0,10,0,0,59.8,1162,0
2455,1000,2015,200,0,0,0,63,19,0.0,0,0,0,23,0,0,40.9,393,0
4798,3859,2018,200,0,0,0,2,18,0.0,0,201,0,29,0,0,75.5,1259,0
