sentence_id,sentence,answer,label
1ab618c20fe8954b50e80dbf32d96c57,"In 1795 he moved to the village of Ivry­sur­Seine, where he began to offer preserved foods for sale, and in 1804 he set up a small factory to produce them.",그는 이사해서 보존된음식을 제공했고 작은 공장을 세웠다,0
6be218da61b742c7725d62f7c097682b,"Even when we finally retired for the night, the inevitable Miss Gryce was still my companion.",잠자리에 들 때 피할 수없는 그라이스양은 여전히 동료이다,0
330489e96c470639cceedfa6dd137feb,"Actually this proverb is, for the most part, not true.",속담은 대부분 거짓말.,0
bc3de7859102d2ac3d5bd4f35d979bb9,The desire to make money may not be enough to keep you going through the difficult early period.,돈이 있었으면 좋겠다고 생각하는 것만으로는 진짜 사는게 너무 빡빡할수도있다,0
d1a32e4435d2727a5e5da3c2858b4558,Monday through Friday excluding legal holidays.,대한민국의 법정 공휴일은 월요일부터 금요일까지 지정되어야한다.,0
c255e1a72ef8a7be4405112a5893af19,"Therefore, cookies can greatly benefit individuals.",쿠키의 혜택,0
74315dc05195e51e6bb84c7f22188c36,"Thunderstorms are extremely common in many parts of the world, for example, throughout most of North America.",천둥번개를 동반한 폭풍우은 어디서나 일반적으로 볼 수 있다,0
3b15fd9219cc9440f14ff210fe2edcad,"This difficulty arises in part because his poetry emulates the style and tone of nineteenth-century English Romanticism, but the real difficulty concerns his choice of subject matter.",19세기 이상주의를 모방하지만 진짜 다른 건 그가 선택한 주제이다,0
ee6bcd826f99ad9d3523cf5d9decb7d6,"On the contrary, archaeologists and assistants from the INA (Institute of Nautical Archaeology) needed more than a decade of year-round conservation before they could even catalog all the finds from an eleventh-century AD wreck they had excavated.",고고학자와 보조자는 발굴한 18세기 물품을 분류하기전에 10년의 보존이 필요하다,0
73b09e791c5404cbb6c9888486cc347a,They need periodic maintenance―tasks that require specialized knowledge (such as how to install a toner cartridge or extract jammed paper) that tends to be unevenly distributed among users.,프린터 토너는 자주 유지보수가 필요하다,0
af398d0ed42fc78c8fde03950a371793,"Many times people will surprise you with their willingness to help you out, so never assume that other people don't care about your stress.","많은 사람들은 기꺼이 너를 도와 줄 것이므로, 그들이 도와주지 않을 것이라고 가정하지 마라",0
1abc3159e935d26f50b9fa8bbd326d24,"Although many scientists expect climate change to result in more rainfall, some areas could experience droughts because rainfall is sporadic or falls in concentrations in some places but misses others.","많은 과학자들은 더 많은 강수로 예측했지만, 그들의 예측과는 다른 상황이 발생했다",0
d1d5388d41c3ae83c369708ede1307d4,"""Then give me the pot of gold you owe me, sire,"" said the man.",자신이 거짓말쟁이가 아니라면 금의 단지를 달라고 말하고 있다,0
153ab8c47244fbc0c4947a0e865c48b4,"As part of this project, we are working on a video series, and I wonder if it is possible to film children in classes and around school for a day to show how a special needs school functions.","프로젝트에 일부는 비디오를 만들고 있으며, 아이들을 촬영 가능하는지 물어보고 있다",0
9d3756bed24557f4248de49b7afc21c8,"The code of academic honesty exists to serve the good of all students, his good no less than any other's; it is good for him, as it is for any student, to develop the skills that can be acquired only by honest academic work.",정직한 학업에 의해 얼어질 수 있는 것이 그에게도 다른 학생들에게도 이롭다,0
d702bd0a14acae127578d780679f7aa1,Most people's perception in these matters is not very sharp.,사람들의 인식은 날카롭지 않음,0
57f5d67b3ba0c35f0910022bc5e59962,The typical experiment uses a task called the ultimatum game.,최후통첩 게임,0
d2af5446c3939cf678299506db26f3b8,What typically happens?,어떤일 일어날까,0
313cee5dcc7009a15ad3a8ff1ae0e053,"Often the conflict in those stories is only partly resolved, or a new conflict appears making the audience think further.",갈등이 부분적으로 해결되거나 새로운갈등이 나타난다,0
aa1aa4973d35f6bb1427bcb351a2e62a,So you'll get a warmer reception than you would during the busy season when there's more demand.,너가 한가할때 문의하면 바쁠때보다 환영받는다,0
01a5b0a5c514d1a065fa834ffe26e628,"Although these simple statements provide some indication as to what customers are looking for, they have one major drawback.",약간의 니즈는 알 수 있지만 한가지 단점이 있다.,0
bbe2aac3f9cea75e3b6e7cd53a60451b,3) The ignorance of character .,개무시,0
8142c4c3a9fc4bdde72a3c9c7eb551f6,"However, kohlrabi is delicious, versatile and good for you.",콜라는 맛있고 음식에 어울리고 건강에도 좋다,0
71661824fbe94648a5deb63a04cb517e,"They earn good money at legitimate professions, and carve out time for their writing as best they can: early in the morning, late at night, weekends, vacations.",그들은 정당한 직업에서 돈을 벌고 최선을 다해 노력해서 글을 쓰기위한 시간을 얻는다,0
83e825861b4c40d9b6bd04314622d63c,"But because of advances in medical technology, progress has been made so that currently four in ten cancer patients survive.",의학기술 발전으로 암환자들은 많이 살아난다,0
3a19e335b6d9b57fae4d8b8d7e4857f3,"""Do you hear this bending sound?""",이 소리 들림?,0
53e0f907d4c727e6ae05705ccad969a7,I had a sense of high achievement: six cutthroat trout.,송어 낚시로 높은 성취감을 가졌다,0
6e36646520fe42c077679abac851e53b,"These results have been replicated numerous times and across a variety of types of stimuli, so they are robust.",결과는 수차례 자걱을 되풀이하고 확고해짐,0
6dd1c6cb09e3b084bfc98aad87f9b815,"In addition, all dictionaries give a distorted view of a language because of their alphabetical organization.",뿐만 아니라 그 하나의 사전은 알파벳 순서가 완전 엉망진창이다. ,0
bd4e351ead0c37c3a08b249555bd7ee7,Liz saw a dark figure creep into the open and draw near to the trees.,리즈는 어두운 모습이 밖으로 기는 것을 봤다 그리고 나무들 쪽으로 가까이 끄는 것을 봤다,0
e98e7477a2ec7aaff38f357bad8d5961,"Having spent most of his life on the farms in the country, he lived the life he wrote about.",도시 한가운데 있는 농장에서 그의 생은 아주 잠깐이었지만 그는 그가 썼던 삶을 살았다.,0
86e62d06c6e1b8e6af8a1a58186721a6,"Dinosaurs dominated the world 65 million years ago, until a comet 6 miles in diameter streaking 20 miles per second slammed into the Earth.",공룡은 65만년전에 지구를 지배,0
feb4ec877db283f0788da306831a48c2,"A true Veblen good, therefore, should not be noticeably higher quality than the lower-priced equivalents.",베블런이 말하는 좋은 것은 더 낮은 가격의 정교한 거 보다 더 높은 질을 알수없다,0
a5c3a5211b530982df4174c1cf299594,But overgeneralizations from either bias do not help us in the least in understanding the relationship between profit and human competence.,과한 두 개념의 사용은 도움이 되지 않는다,0
9893d669c8ee9a1d99f3fe1ea61bfb7e,Contenders continued until one of the two collapsed.,도전자는 1명이나 2명이 쓰러질때까지 계속되어야 한다,0
66eca31e8d1903d491767625cfdbf2c2,"However, this can also have the opposite effect―if a perceived average or less than average competent person makes a mistake, he or she will be less attractive and likable to others.",멍청한 사람이 실수하면 나쁘게 받아들여지나요?,0
38fdde1209092d82355242242470636e,"For instance, some experts suggest that the disorders are a result of overdemanding parents or byproducts of other family difficulties.",만야게 장애가 부모의 결과거나 다른 부산물이라고 주장하는 가족간의 주자잉 있다,0
1859f91e01ce0e918c1750a2de3a10da,"Primary school teachers do a good job of providing feedback in reports, but as soon as grades take over from narrative comments as the main method of evaluation, students and parents begin to lose out.",쌤들이 잘하는 것도 있지만 학생을 서술형으로 평가하는 거는 진짜 너무 화날 때가 있음,0
8b5e3a8b59adc63f1e6cabe7a35fcd35,"The term cafeteria is used because choices are similar to those in a cafeteria, in which a diner proceeds down the line and chooses those foods that he or she would like and leaves the others.",카페테리아라는 용어는 직원들이 구내식당 내에서 선택이 비슷하기 때문에 사용된다,0
b7992fbfce77b97cbfa7760dc9d126a5,"""Then give me the golden apple!""",그는 황금 사과를 왕에게 요청하고 있다,0
a5b23121bc706ecec3c21176f4f4348c,This development demonstrates how previously unused nature may become a resource offering economic opportunities.,이 개발은 이전에 사용하지 않은 자원이 어떻게 자원을 제공하게 될 것인가 주장한다,0
dcba90e54d33b2a9d849d18caf1a7432,"Alternatively, if you are struggling to build a positive relationship with a particular child, choose them.",아이랑 친해지고 싶으면 그 아이를 긍정적으로 선택해야 한다,0
0893dccc8ae136702aaf193453d412de,I tried not to panic.,침착하려 노력,0
ba7b76caa857f473362d5c4d0893ef96,We don't have a history of varicose veins in my family.,가족력 없음,0
93b6dac8e76cadde0e00f5a177b4969c,"Some researchers, though, counter that its reputation as a health threat to people is exaggerated.",그러나 일부연구원들은 과장되었다고 반박한다,0
6fea9f2a72c616a10c03b665c9c2a88d,"The developing human brain seems to absorb numerical language effortlessly—quite the opposite of animals, which always seem to need hundreds of repetitions of the same lesson before they retain anything.",인간은 쉽게 숫자를 잘 학습하고 동물들은 수백번의 반복이 필요로한다,0
4611721601740ee8d1281ef5b59e604b,It shows how the new dynamics of turbo-charged globalization has the potential and power to destabilize our societies.,이것은 무섭고 가속되고 세계회가 오면 우리는 불안정하고 잠재적이고 힘이 있다,0
86c4d514ed6f425dc24199fdda0b34bd,① Even without knowing everything about his life .,그에 대해 아무것도 모르는데,0
4ae8e658d9698e4f41c89b1076b40877,"Layered upon time are a slew of other ingredients, life focus, precision, discipline, and desire.",시간에 대해 층층이 쌓여지는 것은 많은 다른 성분이다,0
5a2b03b28997aca9b5539ded86c0fc1d,"The Miami County Sheriff's Office assumes no liability for damages directly or indirectly because of errors, omissions, or possible discrepancies.","마이애미 주 경찰서는 실수를 절대 용납하지 않고, 강압적인 수사를 기반으로 마이애미를 사로잡고 있다",0
afcad10c29cd291db6176f413b708c8d,"In the process, high prices became an important part of lobster's image.",랍스터가 비싸짐,0
bbe0b49944749f691e2568022dc0d9ea,They don't spend all their time in the basement.,바이러스 만드는 사람들은 그들의 모든 시간을 여기에 투자하지 않는다,0
1a694e1a471663a111a2c1f3ac187825,"One interesting example of this involves endangered peregrine falcons in California, which prey on another endangered species, the California least tern.",송골매는 제비갈매기에 포함되는데 둘다 멸종위기종이다,0
622a4f6daa9e360cd052784362adc3b3,"Paan, which is an areca nut mixed with spices and rolled up in a betel leaf, is chewed after the meal.",밥은 꼭꼭 씹어 먹고 빈랑나무 열매인 판을 먹자,0
48f4002abe73dba3d5d6ede7982a1e61,"In Mexico, the value spike is attracting criminals, forcing growers to guard their limited supply of ""green gold"" from drug cartels.",멕시코는 범죄자가 많아서 초록금이 인기가 많다,0
9c19bc3b332725148b4a969de0177cfa,Anything silent or invisible we downgrade in our minds.,극적이지 않는 것들은 평가절하한다,0
d5291e596d07643f8e0cfd3a24cf927d,"This is the sweeter one.""",이게 더 달다고 엄마에게 말하고 있다,0
5ae3c7269d9448bca83ece50cc018e00,"""I owe you no money!""",왕은 그에게 자신이 빚지고 있지 않다고 말함,0
ce8cbfa6addf3a4644edc57355f34d4d,This process gained pace after the invention of hybrid breeding of maize in the late 1920s.,옥수수 잡종 번식이후에 종자의 역할 분화 속도가 빨라짐,0
99ce2a43d3503fc166f76b23853389d6,"Big companies often disdain what they think of as the low-end market, because they make a lot less money on each sale than they do selling high-end goods.",대기업들은 저가시장을 무시한다.,0
a4eeea0d9445459a8a101eb6a6b98602,Mae C. Jemison was named the first black woman astronaut in 1987.,그는 흑인이고 최초 여성이고 우주선이 되었다,0
41f5699e62163d983556507c69d73414,"Veblen goods are named after Thorstein Veblen, a US economist who formulated the theory of ""conspicuous consumption"".",그는 그 이름을 따라 지어진것 같은 경제학자 과시적 소비,0
7a86da5f9e9804351bb319d30e66f30f,Geography influenced human relationships in Greece.,지리가 인간관계에 영향을 줌,0
9469bb802706c0f1a84e181f6a58ef58,Kohlrabi can be eaten raw: it's delicious when thinly sliced and mixed into salads.,콜라비는 날것으로 먹을 수 있다,0
497fa5d7b8d61648b03a7a20d449ff98,"As soon as he learned about my heavy wheelchair, he began planning how he would build a ramp to the front door.",그가 나의 신체에 대해 알자마자 문앞에 경사로를 어떻게 지을지 계획했다,0
79ef124d56438574d35c534450137420,"In the early 1900s, interest in poetry ran high in London and the poetry bookshops gave substantial encouragement to struggling young writers.",1900년대 초반 시에대한 관심이 런던에서 높아졌다 그리고 런던은 시의 도시가 되었다.,0
ef0b8efdeac53974dbf86e06a7295881,"When Westerners collect non-Western art or view it in a museum, they probably miss much of its original context.","서양사람들은 동양의 문화와 관점을 모을때, 기본적인 내용을 놓치다.",0
020a80ce4ef38245c08b2aabfcc8e3d1,"For example, the demand for high-quality cosmetics and clothes among senior citizens is growing at a rapid pace.",화장품과 웃은 급격히 증가,0
1cd0d1ede40ccb73b7ec75e42172aa4a,"Even in foods, organic products are setting the pace in the high-priced food market.",음식과 유기농 상품에도 속도가 증가,0
20b0527e5c50e4133effd8853d41e0f1,"Sometimes, you are better off not being obsessed with eliminating messiness.",때때로 너는 더 부유해진다 혼란스러움을 제거하면서 사로잡히지 않는다,0
785bfd8f250bcc8c761624048ebcc76a,"The chances of bomb attacks are much rarer than we think, and the chances of suffering depression are much higher.","전자는 우리가 생각하는 것보다 더 드물게 일어나고, 후자는 우리가 생각하는 것보다 더 높게 일어난다",0
f440328c89967439ac3d61559eaa2a56,"If you can find somebody and divide up the labor so that you don't feel so overwhelmed by everything that you are doing, all you have to do sometimes is to ask for help and your life will feel that much better.","감정을 나눌 누군가가 있다면 너의 감정을 나누어야한다, 그러면 더 나은 삶을 가질 수 있다",0
34ac24103001c22439b8f86bf33ad2b1,"After that, the immune system remembers the molecular equipment that it developed for that particular battle, and any following infection by the same kind of parasite is beaten off so quickly that we don't notice it.",면역체계는 이를 기억하고 후에 같은 상황이 발생해도 사람이 알 수 없게 빠르게 처리한다,0
d578c322b2b3acdef052a648448ace14,"Nevertheless, the overwhelming majority of people chose the second to be repeated.",반면에 많은 사람들은 두번째 소음을 선택했다,0
389d374ec0ea93770a7e3e3efc64156d,"In some sense, tea played a life-changing role for herdsmen and hunters after it spread to China's grasslands and pasture lands.",차는 중국 지역에 퍼진 후에 삶을 변화하는 역할을 했다,0
f21a6e4d481c6b4a3a3df4e29e9068a1,"Most of the marine life disappeared and as a result, the shellfish industry shut down.",해양생물은 갑각류를 포함하고 문을 닫았다,0
7b462467325114684e97fe83743af579,Jemison received her medical degree from Cornell Medical School in 1981.,그녀는 의학학위를 받았다,0
932d62221b3d114237f7f215c7e2e831,"The air in contact with the ground heats up and thus becomes lighter, more buoyant, than the air surrounding it.",땅에 가까운 공기가 데워지고 가벼워진다,0
5458592ecd69148b08d3b9dec5dbe645,Did the likelihood of being hired depend on qualifications?,자격증있으면 취업잘댐?,0
c4b16fc6ff18161a62db9aaaa48a7c47,"If a black hole has a non-zero temperature ― no matter how small ― the most basic and well-established physical principles would require it to emit radiation, much like a glowing poker.",블랙홀이 0이고 작은데 기본적인 물리법칙은 부지깽이 방출하고 있다,0
41f9ab1dba92cf23824bd04754ab7711,ⅰ we can learn the Japanese language with extensive exposure .,일본에 가면 일본어를 배울 수 있다,0
ededa3c94725bce3923ddf48f7e1672b,"In the 19th century, soon after railroads and steamships were developed, every child had to have model trains and steamboats.","19세기에는 자동차가 나오고 난 후, 모든 아이들은 모형 자동차를 가저야만 했다",0
2eb51691351a216b395622a562fbb02f,"For example, cookies save users the chore of having to enter names and addresses into e­-commerce websites every time they make a purchase.","예를 들어, 쿠키는 사이트에서의 유저의 이름과 주소를 저장해놓는다.",0
455e17117f2294a3f980a8794004f764,"Until now, the paving over of cropland has occurred largely in industrial countries, home to four fifths of the world's 520 million automobiles.",5억 2천만분의 5분의 4가 있는 농경지가 있는 산업이 발생한 국가가 있다.,0
2616f0bd1bae8bb44aa2cbd971804b7a,A 40-lb. (18 kg) box of limes that cost the local restaurateurs about $ 20 late last year now goes for $ 120.,라임이 20달렁였는데 이제는 존나 비싸다,0
dae59b39a8ed5952cadbe276e7972e63,Novelty-induced time expansion is a well-characterized phenomenon which can be investigated under laboratory conditions.,시간 팽창은 실험실에서 연구될 것이다,0
9c0d823deb1a0dd6d28ea52ea5a50e02,"At some point in my ongoing prayer process, before my name was called, in the midst of the chaos, an unbelievable peace embraced me.",그는 기도를 하는 중에 믿을 수 없는 평화가 찾아왔다,0
fff1a12a3e5fffb87af6816be5532a96,"During this period, the number of bicycle trips has tripled, travel by public transport has doubled, and the proportion of journeys by automobile has declined from 38% to 32%.",자동차 비율이 감소갷ㅅ고 대중교통은 증가했고 자전거 많이 탐,0
ce054f152d17d29c9105e8d5852fd98b,"""You are a perfect liar, sir!""",왕은 그에게 거짓말쟁이라고 말했다,0
8c6ba41df7374ec7c5d283ecd1891ad2,"The king, realizing that the man was trying to trick him, said, ""No, no!",왕은 자신이 함정에 빠진 것을 깨달았다,0
cef956fe2ee178b0519b29a857a0cd9c,"Numerous self-­help books promote the benefits of positive thinking and positive behaviors, assigning negative affect in general, and sadness in particular, to the category of ""problem emotions"" that need to be eliminated.",자기계발 책은 긍정적인 생각과 행동들을 장려한다,0
251181f3d3ecbaf5c17eb55daeecbac6,The show remains the longest-running one-man show in Broadway history.,그의 공연이 가장 긴 원맨쇼로 역사에 남음,0
b3fbb2884cf16815732f617c2fc6be74,"Ansay went on to study and work at Cornell University, and then became an assistant professor at Vanderbilt University.",코넬 대학에서 일하고 다른 대학에서 또 일함,0
a18ea3d6b8713a28d776213ab1204969,"However, often in individual and social life, reason is required in order to predict (considering that prediction often depends on recognition of forces which operate underneath the surface), and prediction sometimes is necessary even for physical survival.",이성은 물리적인 생존을 위해 예측하고 필수적이고 개인과 사회에 필요하다,0
4d75ba6c9f196f342344cedc3a1e8301,"Sooner or later, the water droplets grow heavy enough to resist the updrafts and fall to the ground, pulling air in the form of downdrafts with them.",물방울은 무거워지고 땅으로 떨어진다,0
c05426c2e53cd12bc30d439a4c748b1e,"Many people believe that ""prevention is better than cure‚"" meaning that the best way to control crime is deterrence - to stop crime from happening in the first place.",범죄를 통제할 좋은 방법은 예방이다,0
acc20df07be19f7960672884aff66976,The old parts are in charge of too many fundamental functions for them to be replaced altogether.,오래된거는 진짜 넘나 바꾸기 어려움,0
787a11bca40b06f1e0927c947e077446,"In a strict sense, the adage applies only to asexual reproduction, the creation of genetically identical offsprings by a single parent, without the participation of sperm and egg.",엄격하게 말하면 무성 생식이 속담이고 정자와 난자가 없이 창조된다,0
cb0abc8535bb69056d3f2e8811f211d6,"The faster an astronomical object spins, the more it becomes bulged at the equator and flattened at the poles.","천체가 더 느리게 회전할수록, 적도 쪽이 천체의 중심으로 더 들어가게 된다. 그리고 양극 부분은 더욱 뾰족하게 변한다.",0
41f5699e62163d983556507c69d73414,"Veblen goods are named after Thorstein Veblen, a US economist who formulated the theory of ""conspicuous consumption"".",미국 경제학자의 이론 소개,0
6ce5339af245202390869a5d10dcc7d5,"They understand that both positive and negative feelings come and go, and that there will come a time when they won't be feeling so good.",좋고 나쁜 감정은 언제든 오기마련,0
b9954b304582f06b6622c78459ce97aa,"These casual conversations can naturally lead to other subjects, some of them work related.",우연한 대화는 자연스럽게 그들중 몇몇이 연관된 다른 주제로 이끈다,0
b108d0d4ad6b39f234b453b54b659318,"This had been a place for athletics and exercise, where the young men of Athens had trained to become soldiers and citizens.",이 장소는 군인과 시민이 되기 위한 훈련을 위한 장소였다,0
09d6247aa5fce4859be504846cd7af4a,But it was more than just a centre for physical improvement.,그곳은 단순히 중심지보다 더했다,0
bb13400a9590ca3c42548c928aa03d6e,He saw Ms. Silver in the fringes of his vision.,그는 실버를 봄,0
a80d8e46201124cd45316bfd560040a5,"According to an experiment, what influences subjects' decisions about which noise to listen to again is not the length of the noise, but how they felt at the last moment.",소음의 길이가 아니라 지속 순간 그들이 어떻게 느끼냐에 따라 주체의 결정에 영향을 줌,0
889ebc173d914d2fd77a0d62c2d1bae3,"Many years ago I visited the chief investment officer of a large financial firm, who had just invested some tens of millions of dollars in the stock of the ABC Motor Company.",오래전에 회사를 하나 방문했는데 그는 무슨 회사에 돈을 많이 갖다 부음,0
2575506ee09cfc1b92bfeb84ce3216cf,The girl looked up at her for some seconds.,소녀는 엄마를 잠시 바라봄,0
ef9ffa8ea9fa490c43a0da75369a78ca,"Loneliness has nothing to do with how many people are physically around us, but has everything to do with our failure to get what we need from our relationships.",우리 주변에 얼마나 많은 사람이 있느냐가 아닌 우리가 원하는 관계를 얻었는가와 외로움이 관련이 있다,0
53a3b19345367f7c9bc7600f4e605252,Other animals that engage strangers in ritualized aggression do so largely by instinct—puppies throughout the world have the rules for rough-­and-tumble play built into their genes.,동물들은 그들 유전자에 내제되어 있어 거친 신체 놀이에 대한 방식을 가지고 있다,0
e422c6d01de89a2c22f6b7844d0acae0,Please let me know at your earliest convenience if this is possible.,촬영이 가능하다면 가능한 빠르게 답변을 주길 바라고 있음,0
ded369f835e71c1ec7047a5bdcd62ca6,They are satisfied with grasping the meaning of what they see.,보는걸로 만족함?,0
041ae4001f62b8f9a94fd7bdfbfd8ede,There is still that chance something unforeseen could happen between the verbal offer and actuality.,말로만 약속하고 실행 안될수도 있어,0
f82163ce2dd8939bbdc3c12a493f3ea1,A doctor was summoned to examine me.,병원에 감,0
8ae81e5c2ad244cccc03a17e0f2dfdb9,"However, private capital started to flow into seed production and took it over as a sector of the economy, creating an artificial split between the two aspects of the seed's nature: its role as means of production and its role as product.",자본가의 유입으로인해 종자의 역할이 분할 됐다.,0
d1602814b6dc0a9b0e783d9895b8f7d5,"For example, someone might buy the most expensive offering or choose a heavily advertised brand in the belief that this brand has higher quality than other brands.",예를 들어 누구는 비싼 물건을 많이 사고 브랜드를 좋아하고 명품 좋아하는 사람이 선택하고 싶다,0
73e3e16736fde2e720e627e466276f92,"On September 12, 1992, she boarded the space shuttle Endeavor as a science mission specialist on the historic eight­day flight.",제미슨은 과학임무 전문가로서 우주선에 탔다,0
e806f0fb814bdbfe1962575a3a3d7a87,"If the price falls so much that it is no longer high enough to exclude the less well off, the rich will stop buying it.",부자들은 싸지면 안삼,0
574c93f5368a05b770ccb63020de3391,Did you know you actually think in images and not in words?,너는 말이 아니라 이미지다!,0
23355d0f9256d8e72d14f77e05444b50,An image has a much greater impact on your brain than words; the nerves from the eye to the brain are twenty-­five times larger than the nerves from the ear to the brain.,이미지는 말보다 뇌에 더 큰 영향을 가진다,0
98a90294fc43013c35bbc4bfd2a186ff,Progress is gradually being made in the fight against cancer.,암에 맞서서 싸우는 것은 진보라고 점진적이다,0
b5715477a75db7ef79211f9f0f2d248a,This movement of water from the oceans to the mountaintops is similar to the skater's extending her arms.,물 이동은 스케이터의 팔과 비유,0
e5f7c84905830ad17d6bd73982ccce63,"Rather incredibly, one archaeologist employed by a treasure hunting firm said that as long as archaeologists are given six months to study shipwrecked artifacts before they are sold, no historical knowledge is lost!",고고학자는 6개월을 일하면 잃을 게 없다,0
581435bf2b8e9cd75d802dfb54c64d2e,"When quantities are large, however, we do not use numbers in a precise way.",수가 커질 때는 정확한 수로 나타내지 않고 다른 방법으로 나타낼 수도 있을 거다,0
a0dde8e1691317c4d91b3820f14402a9,"Then she suddenly took a quick bite of one apple, and then quickly of the other.",그녀는 엄마의 물음 뒤에 사과를 물었다,0
a088a3bac6db28e8fe235d14339cc32c,"Since then, the harbor waters have cleared up.",항구가 깨끗해져서 기분이 좋아여,0
51993d25fbe74eb284454cfd94246f63,It will also keep you focused on completing the tasks at hand because imagination makes everyday tasks more interesting.,상상력은 일 수행도 잘하게 만듬,0
2a3f4490c640a38f8d556792886a96fd,She was a professor of Environmental Studies at Dartmouth College from 1995 to 2002.,그녀는 환경학과 교수였다,0
62a4af69e316c4b210504a255e61669b,② legitimize possible dividends from future changes .,미래의 기회로부터 가능한 이익들을 정당화하다,0
35ad212571f7db7199671148c42db5d0,Ohio Law requires offenders to notify the Miami County Sheriff's Office when they move.,오하이오는 이사할 때 경찰을 불러서 말해야 한다,0
1b9e0e703a00e70d64c4fdea12f76bf9,"The movement stopped, and after a long moment began again.",움직임은 활발했고 아주 빠른 시간 사이에 다시 멈추었다.,0
b1913bd79ab3e7bae24e1699e6d22a2e,The moon is almost a perfect sphere; its diameter differs by no more than 1% in any direction.,"달은 거의 완벽한 타원 모양이고, 그것의 직경은 어느 방향에서 보든 모두 다르다.",0
6f5fddd1a754bd7e54e077dec2119886,"ⅱ Since the moon rotates more slowly than the earth, it is more nearly spherical.",달은 지구보다 더 빠르게 회전하기 때문에 구형을 유지할 수 없다.,0
2ef71c1280ad2c4f61648ce8cff52fb2,"ⅳ In fact, the moon's spherical shape is rather unexpected, considering its density and gravity.","사실, 밀도와 중력을 고려한다면 달은 외계인들이 만든 인공 구조물이다.",0
c98dcdf59172f7b130e6f42769acc971,"Intelligence, in this sense, is taking things for granted as they are, making combinations which have the purpose of facilitating their manipulation; intelligence is thought in the service of biological survival.","이런 관점에서 지식은 목표를 실행하면서 만들어지고, 생물학적인 경쟁이다.",0
f5ccd1cc2681b7ab3fb570af6fe7f62c,"They reached the summit, but as they started the climb down, an electric storm struck the mountain.",정상에 도착햇지만 스톰이 오는 바람에 내려갔다,0
979443cbaa9a94554e0c29b9761c4724,"For example, we know that he was baptized in Stratford-upon-Avon, 100 miles northwest of London, on April 26, 1564.",예를 들어 우리는 1564년 4월 26일 런던 북쪽에서 백마일 떨어진 스팬포트 어번이라고 명명되어진 곳을 알지 못한다,0
13f16593f6fb0d3c6888091999f5ba71,"They quickly pick out a whole series of items of the same type, making a handful of, say, small screws.",그들은 같은 유형의 물건의 전체 시리즈를 빨리잡아서 소수로 만들고 작은 나사들이라고 말한다,0
e8f725d366ea0b2fcca805f414da6a9a,The psychologist Jessica Tracy has found that young children can recognize when a person feels pride.,어린 아이들은 누군가가 자부심을 느끼는 것을 알아챌 수 있다,0
111ae3349102527cf2b0c1960522389a,"That is why, once you have had a disease like the measles or chicken pox, you're unlikely to get it again.",한 번 질병에 걸리면 면역체계가 기억을 해 다시는 걸리지 않을 것이다,0
84c4ac0fc23c8df6114cdd05d1724437,A shivery feeling shot through Billy.,빌리 오싹,0
9aebaeaf1110a2c5fd5b549dda756238,"When teachers offer information such as ""You did a great job of planning your ideas for this paper, and formulating your main argument, but your body paragraphs don't address the question raised by the argument,"" in response to a rough draft of a paper, the student has information that praises the positive elements, addresses failures, and gives useful information for her better performance.",선생님들은 학생들에게 더 나은 수행 결과를 위해 칭찬과 조언과 유용한 정보를 준다,0
8d45fad1b820981299a09b9207292fa0,But new research suggests that how we see the world depends on what we want from it.,원하는 바이 따라 세상이 달리보임,0
801ef97608dd50b6f561a326861eec87,"As need-­driven animals, we seek out the paths of least resistance to get what we need, and electronic immersion provides the most accessible, non-chemical path yet invented.",나는 동물이고 필요한 저항이 작은 일을 찾고 전자기기에 대한 몰입은 화학적이지 않아서 좋다,0
27857c3fbce079ab5ac6fdf61982c97a,"When he arrived in the U.S., he didn't speak a word of English.",영어 못했음,0
a741a5f10393ab4c8339fb7c726650d1,Restoration involves cleaning up and restoring damaged habitats.,회복하는 것은 복원과 청소가 중요하다,0
65d90f64cefcc858176bbadd359262fd,The Louvre's Website offers spectacular 360-degree panoramas of artworks like the Venus de Milo.,360도 파노라마로 미술품을 구경하면 웹사이트가 좋다,0
121c14bdc420b176e491badea7800ae6,"In Colonial New England, it was a low-class food, in part because it was so abundant: servants, as a condition of their employment, insisted on not being fed lobster more than three times a week.",식민지 뉴잉글랜드에서는 바닷가재가 너무 많아서 하층 계급의 음식이다,0
daff487ec77b8888ec2b43f8da30695b,"Indeed, the British still have a reputation of being the worst dressed people in Europe, and they do not really care.",영국인들은 신경쓰지를 않아서 옷을 못입어서,0
d8b1bf0a69bbff88b23bb13d50e8ce2b,"Since the moon rotates more slowly than the earth, it is more nearly spherical.",달이 지구보다 느리게 회전할 수가 없다.,0
af0681a6fd12f6b66a1e1cf67f2c6d8d,ⅳ Children familiar with toys are likely to invent new vehicles .,장남감은 새로운 자동차를 만든다.,0
b7ec0c33387e89207c413eb9fe0bd4d9,The catastrophic collision instantaneously plunged the world into a very dark and cold nuclear winter that lasted for 12 months.,충돌이 1년간 지구를 어둡고 춥게함,0
7bdc3e68eadb067cc548ecfc39d9424a,"So the Earth slows down in winter; by the summer the snow melts and runs back to the seas, and the Earth speeds up again.",겨울엔 느리고 여름엔 빠른 지구의 특징,0
